Two Theta (degrees),Intensity
0.49810044231036454,2.5536554
0.5356053990953532,2.4885871
0.5731103558803419,2.070103
0.6106153126653305,1.8338171
0.6481202694503192,2.1961963
0.6856252262353079,2.4655313
0.7231301830202966,2.2200756
0.7606351398052853,2.1280007
0.798140096590274,2.5225778
0.8356450533752626,2.7476492
0.8731500101602513,2.1298747
0.91065496694524,1.8777274
0.9481599237302286,2.1325977
0.9856648805152174,2.4197493
1.023169837300206,2.3065171
1.0606747940851946,2.2802863
1.0981797508701834,2.1597905
1.135684707655172,2.1747067
1.1731896644401607,2.102964
1.2106946212251493,2.102966
1.248199578010138,1.954507
1.2857045347951266,1.7771239
1.3232094915801154,2.0617576
1.3607144483651041,2.3352797
1.3982194051500927,2.328702
1.4357243619350815,2.2093136
1.47322931872007,2.2665799
1.510734275505059,2.3676572
1.5482392322900473,2.3334756
1.5857441890750363,2.1766896
1.6232491458600247,2.0243971
1.6607541026450137,2.0687742
1.698259059430002,2.1042604
1.735764016214991,2.3165245
1.7732689729999793,3.0303476
1.8107739297849683,5.4597874
1.8482788865699566,7.4215965
1.8857838433549456,9.104184
1.923288800139934,11.042016
1.960793756924923,12.644836
1.9982987137099113,14.279066
2.0358036704949,15.982463
2.073308627279889,17.559961
2.1108135840648776,19.313772
2.148318540849866,21.00377
2.1858234976348547,22.337402
2.2233284544198435,23.771759
2.2608334112048323,24.808468
2.298338367989821,26.512186
2.33584332477481,29.072605
2.3733482815597986,30.369678
2.410853238344787,31.006842
2.4483581951297757,32.037716
2.4858631519147645,33.320843
2.5233681086997533,34.63703
2.5608730654847416,35.85635
2.5983780222697304,37.507504
2.635882979054719,38.901443
2.673387935839708,39.71602
2.7108928926246962,40.493137
2.748397849409685,41.04973
2.785902806194674,41.5099
2.8234077629796626,42.08514
2.860912719764651,42.397293
2.8984176765496397,42.36608
2.935922633334629,42.23057
2.973427590119617,41.97952
3.010932546904606,41.98025
3.0484375036895943,42.13795
3.0859424604745835,42.23299
3.123447417259572,42.391853
3.1609523740445606,42.839233
3.1984573308295494,43.445026
3.235962287614538,43.904766
3.2734672443995265,44.107437
3.3109722011845153,44.316708
3.348477157969504,44.955254
3.385982114754493,45.48211
3.423487071539481,45.774654
3.46099202832447,45.613922
3.4984969851094587,45.706585
3.5360019418944475,45.818058
3.573506898679436,46.446266
3.611011855464424,46.795692
3.648516812249413,46.54718
3.686021769034402,46.67831
3.7235267258193905,47.632984
3.7610316826043793,48.25154
3.7985366393893676,48.49937
3.836041596174357,48.5877
3.873546552959345,48.89725
3.911051509744334,49.972748
3.9485564665293222,50.998547
3.9860614233143115,51.087154
4.0235663800993,51.63768
4.061071336884289,52.28905
4.098576293669278,52.96324
4.136081250454266,53.792015
4.173586207239254,54.179104
4.211091164024244,54.87502
4.248596120809232,56.24087
4.286101077594221,57.00627
4.3236060343792095,57.310814
4.361110991164199,57.3589
4.398615947949187,57.9795
4.436120904734175,58.723274
4.473625861519164,59.41284
4.511130818304153,59.840694
4.548635775089141,60.31059
4.5861407318741305,60.810974
4.623645688659119,61.65386
4.661150645444108,62.79453
