gamma  mean  std
-1.794999999701976776e+02 4.202053451538085938e+01 2.501013517379760742e+00
-1.784999999105930328e+02 4.182515335083007812e+01 7.924126386642456055e-01
-1.774999998509883881e+02 4.199459838867187500e+01 9.596767425537109375e-01
-1.764999997913837433e+02 4.132454299926757812e+01 9.725719690322875977e-01
-1.754999997317790985e+02 4.055908966064453125e+01 1.315567374229431152e+00
-1.744999996721744253e+02 4.004634857177734375e+01 6.726824641227722168e-01
-1.734999996125698090e+02 3.940462875366210938e+01 1.402686476707458496e+00
-1.724999995529651642e+02 3.862749862670898438e+01 1.308753013610839844e+00
-1.714999994933605194e+02 3.883338165283203125e+01 7.502468228340148926e-01
-1.704999994337558746e+02 3.922483444213867188e+01 9.745749235153198242e-01
-1.694999993741512299e+02 3.866556930541992188e+01 1.223540425300598145e+00
-1.684999993145465851e+02 3.867790603637695312e+01 8.321209549903869629e-01
-1.674999992549419403e+02 3.776961898803710938e+01 9.701056480407714844e-01
-1.664999991953372955e+02 3.823027420043945312e+01 7.686161398887634277e-01
-1.654999991357326508e+02 3.804559326171875000e+01 1.038591742515563965e+00
-1.644999990761280060e+02 3.793336868286132812e+01 7.143666744232177734e-01
-1.634999990165233612e+02 3.846192550659179688e+01 1.402902722358703613e+00
-1.624999989569187164e+02 3.832385253906250000e+01 7.778210639953613281e-01
-1.614999988973140717e+02 4.027682876586914062e+01 1.298735499382019043e+00
-1.604999988377094269e+02 3.897444534301757812e+01 1.288459658622741699e+00
-1.594999987781047821e+02 4.033157730102539062e+01 2.569495677947998047e+00
-1.584999987185001373e+02 3.787131500244140625e+01 1.613279938697814941e+00
-1.574999986588954926e+02 3.790367889404296875e+01 1.660888314247131348e+00
-1.564999985992908478e+02 3.694549560546875000e+01 1.380126118659973145e+00
-1.554999985396862030e+02 3.744699478149414062e+01 3.016477346420288086e+00
-1.544999984800815582e+02 3.501810073852539062e+01 1.330658078193664551e+00
-1.534999984204769135e+02 3.456171035766601562e+01 1.141884088516235352e+00
-1.524999983608722687e+02 3.463063430786132812e+01 1.086582422256469727e+00
-1.514999983012676239e+02 3.503300857543945312e+01 7.779657840728759766e-01
-1.504999982416629791e+02 3.438624954223632812e+01 8.664269447326660156e-01
-1.494999981820583344e+02 3.383565902709960938e+01 9.547473192214965820e-01
-1.484999981224536896e+02 3.370971298217773438e+01 9.626652002334594727e-01
-1.474999980628490448e+02 3.405748748779296875e+01 1.074823141098022461e+00
-1.464999980032444000e+02 3.385353088378906250e+01 7.184023857116699219e-01
-1.454999979436397552e+02 3.479779434204101562e+01 9.202110171318054199e-01
-1.444999978840351105e+02 3.467484283447265625e+01 8.750886321067810059e-01
-1.434999978244304657e+02 3.441942596435546875e+01 9.424208998680114746e-01
-1.424999977648258209e+02 3.528976821899414062e+01 8.853178620338439941e-01
-1.414999977052211761e+02 3.486535644531250000e+01 1.232768297195434570e+00
-1.404999976456165314e+02 3.467872238159179688e+01 8.078320622444152832e-01
-1.394999975860118866e+02 3.387024688720703125e+01 8.668267726898193359e-01
-1.384999975264072418e+02 3.413226699829101562e+01 1.049580454826354980e+00
-1.374999974668025970e+02 3.326791000366210938e+01 1.225499272346496582e+00
-1.364999974071979523e+02 3.347830200195312500e+01 1.082896232604980469e+00
-1.354999973475933075e+02 3.404290390014648438e+01 7.006196379661560059e-01
-1.344999972879886627e+02 3.373389816284179688e+01 8.720098137855529785e-01
-1.334999972283840179e+02 3.406589889526367188e+01 1.105195760726928711e+00
-1.324999971687793732e+02 3.465482330322265625e+01 7.448567748069763184e-01
-1.314999971091747284e+02 3.480653762817382812e+01 1.296684980392456055e+00
-1.304999970495700836e+02 3.458126831054687500e+01 6.285778284072875977e-01
-1.294999969899654388e+02 3.518994903564453125e+01 1.414738655090332031e+00
-1.284999969303607941e+02 3.515826797485351562e+01 1.245921850204467773e+00
-1.274999968707561493e+02 3.608811569213867188e+01 2.005722999572753906e+00
