2theta Intensity
5.952139160268129503e-01 6.557488441467285156e-01
6.015387680369312928e-01 6.478085517883300781e-01
6.078636200470497464e-01 6.462485194206237793e-01
6.141884720571680889e-01 5.002083182334899902e-01
6.205133240672864314e-01 5.002083182334899902e-01
6.268381760774048850e-01 5.002083182334899902e-01
6.331630280875232275e-01 5.002083182334899902e-01
6.394878800976415700e-01 5.666239261627197266e-01
6.458127321077600236e-01 7.669285535812377930e-01
6.521375841178783661e-01 7.669285535812377930e-01
6.584624361279967086e-01 7.669285535812377930e-01
6.647872881381151622e-01 7.669285535812377930e-01
6.711121401482335047e-01 7.669285535812377930e-01
6.774369921583518472e-01 7.892932295799255371e-01
6.837618441684703008e-01 8.938058614730834961e-01
6.900866961785886433e-01 8.305109143257141113e-01
6.964115481887069858e-01 8.587844967842102051e-01
7.027364001988254394e-01 8.940126895904541016e-01
7.090612522089437819e-01 1.084794282913208008e+00
7.153861042190621244e-01 1.084794282913208008e+00
7.217109562291805780e-01 1.084794282913208008e+00
7.280358082392989205e-01 1.073986649513244629e+00
7.343606602494172630e-01 1.325683593750000000e+00
7.406855122595356056e-01 1.362946748733520508e+00
7.470103642696540591e-01 1.362946748733520508e+00
7.533352162797724016e-01 1.362946748733520508e+00
7.596600682898907442e-01 1.379139661788940430e+00
7.659849203000091977e-01 1.421128749847412109e+00
7.723097723101275403e-01 1.416709780693054199e+00
7.786346243202458828e-01 1.416709780693054199e+00
7.849594763303642253e-01 1.760705232620239258e+00
7.912843283404826789e-01 1.813998460769653320e+00
7.976091803506010214e-01 1.978518724441528320e+00
8.039340323607193639e-01 2.053377389907836914e+00
8.102588843708378175e-01 2.056632280349731445e+00
8.165837363809561600e-01 2.186107397079467773e+00
8.229085883910745025e-01 2.052827358245849609e+00
8.292334404011929561e-01 2.043593883514404297e+00
8.355582924113112986e-01 2.043593883514404297e+00
8.418831444214296411e-01 2.043593883514404297e+00
8.482079964315480947e-01 2.007664442062377930e+00
8.545328484416664372e-01 2.085016965866088867e+00
8.608577004517847797e-01 2.178070068359375000e+00
8.671825524619032333e-01 2.154690027236938477e+00
8.735074044720215758e-01 2.090442180633544922e+00
8.798322564821399183e-01 2.070704936981201172e+00
8.861571084922583719e-01 1.996625304222106934e+00
8.924819605023767144e-01 1.852084279060363770e+00
8.988068125124950569e-01 1.894736647605895996e+00
9.051316645226135105e-01 1.894736647605895996e+00
9.114565165327318530e-01 2.036041021347045898e+00
9.177813685428501955e-01 2.113528251647949219e+00
9.241062205529686491e-01 2.167842388153076172e+00
9.304310725630869916e-01 2.199539899826049805e+00
9.367559245732053341e-01 2.180325984954833984e+00
9.430807765833237877e-01 2.194350242614746094e+00
9.494056285934421302e-01 2.107795476913452148e+00
9.557304806035604727e-01 2.107795476913452148e+00
9.620553326136789263e-01 2.107795476913452148e+00
9.683801846237972688e-01 2.107795476913452148e+00
9.747050366339156113e-01 2.042702198028564453e+00
9.810298886440340649e-01 2.105077743530273438e+00
9.873547406541524074e-01 1.957922220230102539e+00
9.936795926642707499e-01 1.955656290054321289e+00
1.000004444674389203e+00 2.022278785705566406e+00
1.006329296684507657e+00 2.071268796920776367e+00
1.012654148694625889e+00 2.033764600753784180e+00
1.018979000704744342e+00 2.176118135452270508e+00
1.025303852714862796e+00 2.252099990844726562e+00
1.031628704724981027e+00 2.173917770385742188e+00
1.037953556735099481e+00 2.140266180038452148e+00
1.044278408745217712e+00 2.140266180038452148e+00
1.050603260755336166e+00 2.143659830093383789e+00
1.056928112765454619e+00 2.123831272125244141e+00
1.063252964775572851e+00 2.297725915908813477e+00
1.069577816785691304e+00 2.404890298843383789e+00
1.075902668795809758e+00 2.465849637985229492e+00
1.082227520805927989e+00 2.469493150711059570e+00
1.088552372816046443e+00 2.431048393249511719e+00
1.094877224826164896e+00 2.405810356140136719e+00
1.101202076836283350e+00 2.502417564392089844e+00
1.107526928846401582e+00 2.527603864669799805e+00
1.113851780856519813e+00 2.512641191482543945e+00
1.120176632866638489e+00 2.586486101150512695e+00
1.126501484876756720e+00 2.637421607971191406e+00
1.132826336886874952e+00 2.583282232284545898e+00
1.139151188896993627e+00 2.633993387222290039e+00
1.145476040907111859e+00 2.685132026672363281e+00
1.151800892917230090e+00 2.613902330398559570e+00
1.158125744927348766e+00 2.671909332275390625e+00
1.164450596937466997e+00 2.629459857940673828e+00
1.170775448947585229e+00 2.677397489547729492e+00
1.177100300957703682e+00 2.675955057144165039e+00
1.183425152967822136e+00 2.685290098190307617e+00
1.189750004977940367e+00 2.600619792938232422e+00
1.196074856988058821e+00 2.491367578506469727e+00
1.202399708998177275e+00 2.329768180847167969e+00
1.208724561008295506e+00 2.336775302886962891e+00
1.215049413018413960e+00 2.458437919616699219e+00
1.221374265028532413e+00 2.491912364959716797e+00
1.227699117038650645e+00 2.485477209091186523e+00
1.234023969048769098e+00 2.442175865173339844e+00
1.240348821058887552e+00 2.375314950942993164e+00
