2theta Intensity
5.952139160268129503e-01 4.954769611358642578e+00
6.015387680369312928e-01 4.778589248657226562e+00
6.078636200470497464e-01 4.769490718841552734e+00
6.141884720571680889e-01 3.917765378952026367e+00
6.205133240672864314e-01 3.917765378952026367e+00
6.268381760774048850e-01 3.917765378952026367e+00
6.331630280875232275e-01 3.917765378952026367e+00
6.394878800976415700e-01 3.921486139297485352e+00
6.458127321077600236e-01 3.932707786560058594e+00
6.521375841178783661e-01 3.932707786560058594e+00
6.584624361279967086e-01 3.932707786560058594e+00
6.647872881381151622e-01 3.932707786560058594e+00
6.711121401482335047e-01 3.932707786560058594e+00
6.774369921583518472e-01 3.843657493591308594e+00
6.837618441684703008e-01 3.811569452285766602e+00
6.900866961785886433e-01 2.933271408081054688e+00
6.964115481887069858e-01 2.478715658187866211e+00
7.027364001988254394e-01 2.415915966033935547e+00
7.090612522089437819e-01 2.037091016769409180e+00
7.153861042190621244e-01 2.037091016769409180e+00
7.217109562291805780e-01 2.037091016769409180e+00
7.280358082392989205e-01 2.082949638366699219e+00
7.343606602494172630e-01 2.131567239761352539e+00
7.406855122595356056e-01 2.124351501464843750e+00
7.470103642696540591e-01 2.124351501464843750e+00
7.533352162797724016e-01 2.124351501464843750e+00
7.596600682898907442e-01 2.095853090286254883e+00
7.659849203000091977e-01 1.981722950935363770e+00
7.723097723101275403e-01 1.854575991630554199e+00
7.786346243202458828e-01 1.854575991630554199e+00
7.849594763303642253e-01 1.981549143791198730e+00
7.912843283404826789e-01 2.130920648574829102e+00
7.976091803506010214e-01 2.074984073638916016e+00
8.039340323607193639e-01 2.026259183883666992e+00
8.102588843708378175e-01 1.965057849884033203e+00
8.165837363809561600e-01 1.769001007080078125e+00
8.229085883910745025e-01 1.753063201904296875e+00
8.292334404011929561e-01 1.770124793052673340e+00
8.355582924113112986e-01 1.770124793052673340e+00
8.418831444214296411e-01 1.770124793052673340e+00
8.482079964315480947e-01 1.825182318687438965e+00
8.545328484416664372e-01 1.911677360534667969e+00
8.608577004517847797e-01 1.872122287750244141e+00
8.671825524619032333e-01 1.866365075111389160e+00
8.735074044720215758e-01 1.866267919540405273e+00
8.798322564821399183e-01 1.914834618568420410e+00
8.861571084922583719e-01 1.957775115966796875e+00
8.924819605023767144e-01 1.976803421974182129e+00
8.988068125124950569e-01 1.931365728378295898e+00
9.051316645226135105e-01 1.931365728378295898e+00
9.114565165327318530e-01 1.990338206291198730e+00
9.177813685428501955e-01 2.025866746902465820e+00
9.241062205529686491e-01 1.853222250938415527e+00
9.304310725630869916e-01 1.799629688262939453e+00
9.367559245732053341e-01 1.721932768821716309e+00
9.430807765833237877e-01 1.773444414138793945e+00
9.494056285934421302e-01 1.827084064483642578e+00
