sample,scan_point,ring0_mean,ring0_std,ring0_cv,ring0_peak_valley,ring0_skewness,ring0_kurtosis,ring0_entropy,ring0_acf_length_deg,ring0_n_texture_peaks,ring0_completeness,ring0_integrated,ring0_texture_index,ring0_peak_fwhm_mean_deg,ring0_peak_fwhm_std_deg,ring0_peak_asymmetry_mean,ring0_fiber_symmetry_index,ring0_fourier_c2,ring0_fourier_c4,ring0_fourier_c6,ring0_arc_imbalance,ring0_warren_grain_proxy,ring0_cwt_n_peaks,ring0_cwt_dominant_scale_deg,ring0_cwt_total_power,ring0_cwt_scale_entropy,ring1_mean,ring1_std,ring1_cv,ring1_peak_valley,ring1_skewness,ring1_kurtosis,ring1_entropy,ring1_acf_length_deg,ring1_n_texture_peaks,ring1_completeness,ring1_integrated,ring1_texture_index,ring1_peak_fwhm_mean_deg,ring1_peak_fwhm_std_deg,ring1_peak_asymmetry_mean,ring1_fiber_symmetry_index,ring1_fourier_c2,ring1_fourier_c4,ring1_fourier_c6,ring1_arc_imbalance,ring1_warren_grain_proxy,ring1_cwt_n_peaks,ring1_cwt_dominant_scale_deg,ring1_cwt_total_power,ring1_cwt_scale_entropy,ring2_mean,ring2_std,ring2_cv,ring2_peak_valley,ring2_skewness,ring2_kurtosis,ring2_entropy,ring2_acf_length_deg,ring2_n_texture_peaks,ring2_completeness,ring2_integrated,ring2_texture_index,ring2_peak_fwhm_mean_deg,ring2_peak_fwhm_std_deg,ring2_peak_asymmetry_mean,ring2_fiber_symmetry_index,ring2_fourier_c2,ring2_fourier_c4,ring2_fourier_c6,ring2_arc_imbalance,ring2_warren_grain_proxy,ring2_cwt_n_peaks,ring2_cwt_dominant_scale_deg,ring2_cwt_total_power,ring2_cwt_scale_entropy
scan_point_10,10,84.86597442626953,202.69981384277344,2.3884697632132466,2972683105468.75,11.238363265991211,140.0966339111328,5.2368927001953125,2.0000001192092896,13,0.95,30551.75,6.704787731170654,53.873001041283175,45.01410491880896,-0.19185388100925432,0.7755885789407807,0.1699923276901245,0.36084944009780884,0.5043689012527466,-0.04930267855525017,5.7047882080078125,4,29.0000017285347,2848522.1624382343,3.3867154496434897,40.066749572753906,11.314842224121094,0.28239980394654685,127814247131.34764,2.164409637451172,25.190902709960938,5.839572906494141,3.0000001788139343,24,0.95,14424.029296875,1.079749584197998,92.51094387425731,38.86158355442429,0.020613096529406606,0.17943406183033309,0.08202602714300156,0.11055857688188553,0.04766615107655525,-0.0453995019197464,0.07974965125322342,7,30.000001788139343,51962.90819280653,3.1313325248403103,34.85735321044922,15.020106315612793,0.4309020890062933,182689987182.6172,6.182407379150391,52.89467239379883,5.817198753356934,5.000000298023224,16,0.95,12548.646484375,1.1856764554977417,65.87056086915217,40.73876233516729,0.1424507293326621,0.2696086354892429,0.11049944907426834,0.10883498936891556,0.18727023899555206,0.015904199331998825,0.18567663431167603,5,30.000001788139343,68364.70336507296,3.277480285528028
scan_point_11,11,120.82621765136719,715.4168090820312,5.921039514340339,9562178710937.5,11.952900886535645,145.56463623046875,3.9908499717712402,2.0000001192092896,10,0.95,43497.4375,36.05870819091797,32.84409323901099,26.495044365567576,-0.1390286107684534,1.2188773314109687,0.7054013609886169,0.8734078407287598,0.916210949420929,0.2893450856208801,35.058712005615234,2,30.000001788139343,28726268.724416967,3.3966638279506225,37.906856536865234,10.06701374053955,0.2655723702847574,102740554809.57031,0.7753838300704956,15.068035125732422,5.841610431671143,3.0000001788139343,27,0.95,13646.46875,1.0705286264419556,105.19952604606918,51.624019427194035,0.13528335179565565,0.1921450031574548,0.08860930800437927,0.101844422519207,0.07564861327409744,-0.02023875154554844,0.07052868604660034,6,30.000001788139343,43868.63675999756,3.1335408121430706,31.586183547973633,6.605513095855713,0.20912666089662738,65388908386.23046,-1.1395483016967773,12.635458946228027,5.8554277420043945,3.0000001788139343,32,0.95,11371.0263671875,1.043733835220337,96.24833218050789,46.957632406858274,0.2222997738202731,0.15248288100158142,0.020051559433341026,0.05837245658040047,0.09057830274105072,-0.017146484926342964,0.04373395815491676,9,30.000001788139343,25161.83658807444,3.1681099599554856
scan_point_12,12,167.59478759765625,1655.493896484375,9.877955753962402,31316058593750.0,18.520662307739258,345.1541442871094,3.2271664142608643,1.0000000596046448,5,0.95,60334.125,98.57401275634766,4.936019304607616,6.4990497569955465,-0.02424383250522292,1.3900773389273904,1.0463778972625732,1.1256046295166016,1.25355863571167,0.593388020992279,97.57400512695312,3,7.000000417232513,100212884.79602127,3.4005313724896515,39.67771911621094,8.64610481262207,0.217908312403209,66716171264.64843,-2.0818114280700684,10.551412582397461,5.849782943725586,3.0000001788139343,35,0.95,14283.9794921875,1.047484278678894,107.24983561615441,38.843889878149014,0.1675527756562627,0.16516149798885282,0.07524185627698898,0.06158708408474922,0.04415585845708847,-0.06369905173778534,0.04748403653502464,5,30.000001788139343,40079.00192085232,3.07630624309194,33.098567962646484,9.211767196655273,0.27831316469797873,133855682373.04686,4.663458824157715,54.06516647338867,5.846895694732666,3.0000001788139343,30,0.95,11915.484375,1.077458143234253,69.99514646228474,41.047994601202674,0.0343804416162241,0.18271147857326214,0.0545659102499485,0.10008320957422256,0.03382009267807007,-0.05866513028740883,0.0774582177400589,7,30.000001788139343,31221.14190639253,3.1611798580208195
scan_point_13,13,234.90306091308594,1749.6473388671875,7.448380332151383,27222117187500.0,12.723023414611816,175.10023498535156,3.19063138961792,1.0000000596046448,3,0.95,84565.1015625,56.47835922241211,1.1151714233202106,0.15839251346222008,nan,1.540987111678453,1.357848882675171,1.0261173248291016,0.60384601354599,-0.6925774812698364,55.47836685180664,5,30.000001788139343,143944486.8468792,3.367146528460169,39.66154098510742,8.526944160461426,0.21499275995512182,68501617431.64062,-2.2595791816711426,11.32685375213623,5.850246906280518,4.000000238418579,38,0.95,14278.1552734375,1.0462220907211304,87.92298975826205,29.386798537492254,0.029162764360363226,0.1689222036097753,0.0511581189930439,0.10821734368801117,0.009188737720251083,-0.05846274644136429,0.04622188210487366,5,30.000001788139343,45851.222641906876,3.061925700073271,32.856990814208984,7.228851795196533,0.22000955096808258,89120994567.8711,0.3435966968536377,20.7814998626709,5.854294300079346,3.0000001788139343,38,0.95,11828.5166015625,1.0484040975570679,102.9875953477176,52.54688640476121,-0.06745402705764394,0.16928552356873816,0.043458741158246994,0.054863445460796356,0.04017825797200203,-0.004214235115796328,0.048404205590486526,6,30.000001788139343,32075.827854335177,3.092660795591591
scan_point_14,14,211.4420623779297,2396.920654296875,11.336063540718971,44954753906250.0,18.156810760498047,334.5646667480469,2.659301996231079,1.0000000596046448,2,0.95,76119.140625,129.50633239746094,0.8740618830053524,3.120141367496437e-10,nan,1.542201369610116,1.391935110092163,1.45147705078125,1.398860216140747,-0.7026897668838501,128.50633239746094,3,18.000001072883606,232918586.94196853,3.3995416024734357,38.85714340209961,13.282842636108398,0.3418378571645252,161189559936.52344,3.5569751262664795,30.89250946044922,5.82786226272583,3.0000001788139343,22,0.95,13988.572265625,1.11685311794281,80.14114837451451,50.89460209123236,0.09907020940279793,0.2535355232490768,0.036644577980041504,0.10083606839179993,0.04282991215586662,-0.009857377037405968,0.11685312539339066,6,30.000001788139343,65020.32414347693,3.192659096916297,30.390928268432617,6.820186614990234,0.2244152121563998,89039672851.5625,1.226602554321289,28.28404426574707,5.854178428649902,3.0000001788139343,36,0.95,10940.734375,1.0503623485565186,95.27674852288871,52.27567210080201,-0.09342699311878061,0.15033851660547728,0.03565346077084541,0.03257681801915169,0.05428333580493927,-0.019368156790733337,0.05036218836903572,5,30.000001788139343,24772.200277015563,3.189877817597359
scan_point_15,15,226.01686096191406,2291.835693359375,10.140109386554,42892542968750.0,18.00695037841797,330.9051208496094,2.9460976123809814,1.0000000596046448,3,0.95,81366.0703125,103.82176971435547,13.268383222298011,17.02783468923967,0.003244520772728272,1.541679758428876,1.0736665725708008,0.7641974687576294,1.3466042280197144,0.3906216621398926,102.82181549072266,4,30.000001788139343,174859715.78269088,3.4006871193543065,40.34967803955078,15.336970329284668,0.38010143015890635,258565246582.03122,7.829052448272705,112.92926025390625,5.825167179107666,2.0000001192092896,23,0.95,14525.8837890625,1.144477128982544,66.9151245486452,21.29431833680028,0.043212197122488465,0.25685964520120774,0.04128590226173401,0.131327822804451,0.06332026422023773,-0.04914408549666405,0.14447709918022156,7,30.000001788139343,62409.866259619295,3.1353571522107315,31.89240264892578,6.65551233291626,0.2086864513213599,63952812194.82421,-1.1586729288101196,12.023453712463379,5.855560779571533,3.0000001788139343,38,0.95,11481.2646484375,1.04354989528656,111.53728154083416,52.16983287238075,-0.0214834041351124,0.1735846508096563,0.04608103632926941,0.012496443465352058,0.0533292330801487,-0.03919416293501854,0.0435500331223011,5,30.000001788139343,30025.028592913164,3.124326877527804
scan_point_16,16,74.69086456298828,62.13280487060547,0.8318661891804405,835702087402.3438,7.253017425537109,73.1606216430664,5.690337181091309,1.0000000596046448,15,0.95,26888.7109375,1.692001223564148,45.808368255530915,28.626518423894304,0.18430174931677185,0.46349850463360365,0.1130080372095108,0.22579623758792877,0.12142240256071091,0.0006793045904487371,0.6920013427734375,9,29.0000017285347,644809.2025550588,3.175394039653992,46.110450744628906,16.6039981842041,0.36009186455715114,193261627197.26562,4.003254413604736,31.809261322021484,5.824905872344971,3.0000001788139343,20,0.95,16599.76171875,1.1296659708023071,62.16364494996931,27.04944251494245,0.15538376251680838,0.23801903821615522,0.07874549925327301,0.0760674700140953,0.07002668082714081,-0.024812430143356323,0.12966616451740265,6,30.000001788139343,65931.00718090043,3.2359482700653204,35.42486572265625,6.383378505706787,0.18019485396734328,64643501281.73827,-2.9459540843963623,18.872961044311523,5.860285758972168,2.0000001192092896,39,0.95,12752.951171875,1.0324702262878418,79.98829562534732,35.91642742487463,0.09603426810491826,0.13403593798306018,0.0036381424870342016,0.044411368668079376,0.019758859649300575,-0.05148429051041603,0.032470185309648514,5,30.000001788139343,27956.64070001703,3.1082205471284468
scan_point_17,17,77.64173126220703,92.71278381347656,1.1941102073107113,1035883422851.5624,6.554575443267822,50.88372039794922,5.5548176765441895,2.0000001192092896,23,0.95,27951.0234375,2.425899028778076,44.229806221946696,43.48992596155598,-0.10694700730931941,0.6689923008475375,0.2487037479877472,0.2140597552061081,0.22943897545337677,-0.1636660248041153,1.4258991479873657,11,30.000001788139343,742395.3365669,3.3587258362013426,40.378196716308594,10.270560264587402,0.2543590625591054,101832511901.85547,-0.14210474491119385,10.35482406616211,5.843170166015625,3.0000001788139343,34,0.95,14536.150390625,1.0646984577178955,91.42245673726637,45.842807461668905,0.07494727046500986,0.22531163031223903,0.053435973823070526,0.07810547947883606,0.026859760284423828,-0.05880977213382721,0.06469853222370148,8,30.000001788139343,48262.60665913545,3.1044108711187626,32.82957458496094,6.10509729385376,0.18596333857614086,65198066711.42577,-2.3829305171966553,18.24271011352539,5.859409332275391,3.0000001788139343,37,0.95,11818.646484375,1.0345821380615234,91.17586890935453,33.61201449731836,0.0925623918214218,0.1419443347781808,0.03806963562965393,0.07698434591293335,0.07591063529253006,-0.036967623978853226,0.034582361578941345,5,30.000001788139343,31904.11881718188,3.0682816658442804
scan_point_18,18,205.59222412109375,1480.3359375,7.20034983729775,22968031250000.0,13.308863639831543,185.17007446289062,3.4714694023132324,2.0000001192092896,6,0.95,74013.203125,52.84503173828125,15.399540102114411,26.166480044078586,0.11031226835473931,1.427815100194975,1.245893955230713,1.161872386932373,1.239579439163208,-0.6781044602394104,51.845035552978516,1,13.000000774860382,155355472.7512638,3.389547772510639,44.502010345458984,10.31639289855957,0.23181858119387774,96137100219.72656,-1.1787155866622925,10.673861503601074,5.847329616546631,3.0000001788139343,25,0.95,16020.7236328125,1.0537397861480713,84.10055090636958,43.87291686383172,-0.0665726213169566,0.18705810736005013,0.05245070531964302,0.09828519821166992,0.019034678116440773,-0.05299355462193489,0.05373985692858696,6,30.000001788139343,63254.564546224865,3.064830905598119,36.633827209472656,6.7618536949157715,0.1845795050637601,66492225646.97265,-2.5858571529388428,17.684865951538086,5.859596252441406,2.0000001192092896,43,0.95,13188.177734375,1.034069538116455,89.53828492833057,43.00157678893613,0.17042140744565532,0.13620500733919888,0.006830686237663031,0.037553805857896805,0.05246439948678017,0.009439976885914803,0.034069593995809555,6,30.000001788139343,29360.5925060418,3.0652141113414
scan_point_19,19,74.37532043457031,19.301816940307617,0.2595191096660601,96123901367.1875,-2.1616761684417725,6.372367858886719,5.833057403564453,6.000000357627869,16,0.95,26775.115234375,1.0673502683639526,50.29790021245271,23.769180710923987,0.12517133821213564,0.11265300609213921,0.015931284055113792,0.12053736299276352,0.052130382508039474,-0.022814150899648666,0.06735017150640488,4,30.000001788139343,242748.0728816212,3.009998838269278,57.276100158691406,10.992387771606445,0.19191927769437,65745414733.88671,-3.9238579273223877,17.349035263061523,5.854251861572266,4.000000238418579,21,0.95,20619.396484375,1.0368330478668213,74.21601659753559,44.215079825981775,0.29680548078119895,0.09722552870119303,0.043165143579244614,0.09061511605978012,0.03044479340314865,-0.047322988510131836,0.036833006888628006,4,30.000001788139343,99171.56833271848,3.0210439575753374,46.492164611816406,7.300120830535889,0.15701830386878773,52522460937.5,-5.517792701721191,31.50101089477539,5.863618850708008,3.0000001788139343,53,0.95,16737.1796875,1.0246546268463135,100.64535741400395,60.88733054344376,0.12616188640280568,0.08177868711119556,0.006738198455423117,0.05928656458854675,0.01799539476633072,-0.038687001913785934,0.024654746055603027,4,30.000001788139343,54039.4472007287,3.0228783449585483
