2theta Intensity
5.952139160268129503e-01 2.580439805984497070e+00
6.015387680369312928e-01 2.644450664520263672e+00
6.078636200470497464e-01 2.640491724014282227e+00
6.141884720571680889e-01 2.269880533218383789e+00
6.205133240672864314e-01 2.269880533218383789e+00
6.268381760774048850e-01 2.269880533218383789e+00
6.331630280875232275e-01 2.269880533218383789e+00
6.394878800976415700e-01 2.302253723144531250e+00
6.458127321077600236e-01 2.399889230728149414e+00
6.521375841178783661e-01 2.399889230728149414e+00
6.584624361279967086e-01 2.399889230728149414e+00
6.647872881381151622e-01 2.399889230728149414e+00
6.711121401482335047e-01 2.399889230728149414e+00
6.774369921583518472e-01 2.361755609512329102e+00
6.837618441684703008e-01 2.314978122711181641e+00
6.900866961785886433e-01 2.281723499298095703e+00
6.964115481887069858e-01 2.343219041824340820e+00
7.027364001988254394e-01 2.215205192565917969e+00
7.090612522089437819e-01 2.002768278121948242e+00
7.153861042190621244e-01 2.002768278121948242e+00
7.217109562291805780e-01 2.002768278121948242e+00
7.280358082392989205e-01 1.923665881156921387e+00
7.343606602494172630e-01 1.910491228103637695e+00
7.406855122595356056e-01 1.915477275848388672e+00
7.470103642696540591e-01 1.915477275848388672e+00
7.533352162797724016e-01 1.915477275848388672e+00
7.596600682898907442e-01 1.943037033081054688e+00
7.659849203000091977e-01 2.014501094818115234e+00
7.723097723101275403e-01 2.006979227066040039e+00
7.786346243202458828e-01 2.006979227066040039e+00
7.849594763303642253e-01 2.212858200073242188e+00
7.912843283404826789e-01 2.250952243804931641e+00
7.976091803506010214e-01 2.072612047195434570e+00
8.039340323607193639e-01 1.994402050971984863e+00
8.102588843708378175e-01 2.227191686630249023e+00
8.165837363809561600e-01 2.226448297500610352e+00
8.229085883910745025e-01 2.289641380310058594e+00
8.292334404011929561e-01 2.302187681198120117e+00
8.355582924113112986e-01 2.302187681198120117e+00
8.418831444214296411e-01 2.302187681198120117e+00
8.482079964315480947e-01 2.322798967361450195e+00
8.545328484416664372e-01 2.401123762130737305e+00
8.608577004517847797e-01 2.558131694793701172e+00
8.671825524619032333e-01 2.594190835952758789e+00
8.735074044720215758e-01 2.594624519348144531e+00
8.798322564821399183e-01 2.523426532745361328e+00
8.861571084922583719e-01 2.514894008636474609e+00
8.924819605023767144e-01 2.445609092712402344e+00
8.988068125124950569e-01 2.325986146926879883e+00
9.051316645226135105e-01 2.325986146926879883e+00
9.114565165327318530e-01 2.418938398361206055e+00
9.177813685428501955e-01 2.502704858779907227e+00
9.241062205529686491e-01 2.526988744735717773e+00
9.304310725630869916e-01 2.595454931259155273e+00
9.367559245732053341e-01 2.478685140609741211e+00
9.430807765833237877e-01 2.382159948348999023e+00
9.494056285934421302e-01 2.389593839645385742e+00
9.557304806035604727e-01 2.389593839645385742e+00
9.620553326136789263e-01 2.389593839645385742e+00
9.683801846237972688e-01 2.389593839645385742e+00
9.747050366339156113e-01 2.283769845962524414e+00
9.810298886440340649e-01 2.250898838043212891e+00
9.873547406541524074e-01 2.262813329696655273e+00
9.936795926642707499e-01 2.202529191970825195e+00
1.000004444674389203e+00 2.229482412338256836e+00
1.006329296684507657e+00 2.233547925949096680e+00
1.012654148694625889e+00 2.211218595504760742e+00
1.018979000704744342e+00 2.297899961471557617e+00
1.025303852714862796e+00 2.393107891082763672e+00
1.031628704724981027e+00 2.437358140945434570e+00
1.037953556735099481e+00 2.434657573699951172e+00
1.044278408745217712e+00 2.434657573699951172e+00
1.050603260755336166e+00 2.431217908859252930e+00
1.056928112765454619e+00 2.363392114639282227e+00
1.063252964775572851e+00 2.317546606063842773e+00
1.069577816785691304e+00 2.298500061035156250e+00
1.075902668795809758e+00 2.212390184402465820e+00
1.082227520805927989e+00 2.202419042587280273e+00
1.088552372816046443e+00 2.144786357879638672e+00
1.094877224826164896e+00 2.144019842147827148e+00
1.101202076836283350e+00 2.165881395339965820e+00
1.107526928846401582e+00 2.181179046630859375e+00
1.113851780856519813e+00 2.188028573989868164e+00
1.120176632866638489e+00 2.215659856796264648e+00
1.126501484876756720e+00 2.195506095886230469e+00
1.132826336886874952e+00 2.153262853622436523e+00
1.139151188896993627e+00 2.193547964096069336e+00
1.145476040907111859e+00 2.181246757507324219e+00
1.151800892917230090e+00 2.102245092391967773e+00
1.158125744927348766e+00 2.072025537490844727e+00
1.164450596937466997e+00 1.992528080940246582e+00
1.170775448947585229e+00 1.968726158142089844e+00
1.177100300957703682e+00 2.029145479202270508e+00
1.183425152967822136e+00 2.020290851593017578e+00
1.189750004977940367e+00 2.032258510589599609e+00
1.196074856988058821e+00 2.030016660690307617e+00
1.202399708998177275e+00 2.095306396484375000e+00
1.208724561008295506e+00 2.103470325469970703e+00
