2theta Intensity
5.952139160268129503e-01 1.345335006713867188e+00
6.015387680369312928e-01 1.353271126747131348e+00
6.078636200470497464e-01 1.354830980300903320e+00
6.141884720571680889e-01 1.500846147537231445e+00
6.205133240672864314e-01 1.500846147537231445e+00
6.268381760774048850e-01 1.500846147537231445e+00
6.331630280875232275e-01 1.500846147537231445e+00
6.394878800976415700e-01 1.522977471351623535e+00
6.458127321077600236e-01 1.589723825454711914e+00
6.521375841178783661e-01 1.589723825454711914e+00
6.584624361279967086e-01 1.589723825454711914e+00
6.647872881381151622e-01 1.589723825454711914e+00
6.711121401482335047e-01 1.589723825454711914e+00
6.774369921583518472e-01 1.724852919578552246e+00
6.837618441684703008e-01 2.044666290283203125e+00
6.900866961785886433e-01 1.806943178176879883e+00
6.964115481887069858e-01 1.781299233436584473e+00
7.027364001988254394e-01 1.873109579086303711e+00
7.090612522089437819e-01 1.892996430397033691e+00
7.153861042190621244e-01 1.892996430397033691e+00
7.217109562291805780e-01 1.892996430397033691e+00
7.280358082392989205e-01 1.915501952171325684e+00
7.343606602494172630e-01 1.945716857910156250e+00
7.406855122595356056e-01 2.169620752334594727e+00
7.470103642696540591e-01 2.169620752334594727e+00
7.533352162797724016e-01 2.169620752334594727e+00
7.596600682898907442e-01 2.139974117279052734e+00
7.659849203000091977e-01 2.127713918685913086e+00
7.723097723101275403e-01 2.240430355072021484e+00
7.786346243202458828e-01 2.240430355072021484e+00
7.849594763303642253e-01 2.096418619155883789e+00
7.912843283404826789e-01 2.136041402816772461e+00
7.976091803506010214e-01 2.158248901367187500e+00
8.039340323607193639e-01 2.144188165664672852e+00
8.102588843708378175e-01 2.199752330780029297e+00
8.165837363809561600e-01 1.942142605781555176e+00
8.229085883910745025e-01 1.998010516166687012e+00
8.292334404011929561e-01 2.007718563079833984e+00
8.355582924113112986e-01 2.007718563079833984e+00
8.418831444214296411e-01 2.007718563079833984e+00
8.482079964315480947e-01 1.962721467018127441e+00
8.545328484416664372e-01 2.016393899917602539e+00
8.608577004517847797e-01 2.093696594238281250e+00
8.671825524619032333e-01 2.148139715194702148e+00
