2theta Intensity
5.952139160268129503e-01 2.334342241287231445e+00
6.015387680369312928e-01 2.602310419082641602e+00
6.078636200470497464e-01 2.598453044891357422e+00
6.141884720571680889e-01 2.237341880798339844e+00
6.205133240672864314e-01 2.237341880798339844e+00
6.268381760774048850e-01 2.237341880798339844e+00
6.331630280875232275e-01 2.237341880798339844e+00
6.394878800976415700e-01 2.359707832336425781e+00
6.458127321077600236e-01 2.728755474090576172e+00
6.521375841178783661e-01 2.728755474090576172e+00
6.584624361279967086e-01 2.728755474090576172e+00
6.647872881381151622e-01 2.728755474090576172e+00
6.711121401482335047e-01 2.728755474090576172e+00
6.774369921583518472e-01 2.754900932312011719e+00
6.837618441684703008e-01 2.864011526107788086e+00
6.900866961785886433e-01 2.651064634323120117e+00
6.964115481887069858e-01 2.719867706298828125e+00
7.027364001988254394e-01 2.689180850982666016e+00
7.090612522089437819e-01 2.426704406738281250e+00
7.153861042190621244e-01 2.426704406738281250e+00
7.217109562291805780e-01 2.426704406738281250e+00
7.280358082392989205e-01 2.402913808822631836e+00
7.343606602494172630e-01 2.440708637237548828e+00
7.406855122595356056e-01 2.361215114593505859e+00
7.470103642696540591e-01 2.361215114593505859e+00
7.533352162797724016e-01 2.361215114593505859e+00
7.596600682898907442e-01 2.352089643478393555e+00
7.659849203000091977e-01 2.288195848464965820e+00
7.723097723101275403e-01 2.155758619308471680e+00
7.786346243202458828e-01 2.155758619308471680e+00
7.849594763303642253e-01 2.077154874801635742e+00
7.912843283404826789e-01 2.048752546310424805e+00
7.976091803506010214e-01 1.980045080184936523e+00
8.039340323607193639e-01 1.989596843719482422e+00
8.102588843708378175e-01 2.044683694839477539e+00
8.165837363809561600e-01 1.981032967567443848e+00
8.229085883910745025e-01 1.906727552413940430e+00
8.292334404011929561e-01 1.905809640884399414e+00
8.355582924113112986e-01 1.905809640884399414e+00
8.418831444214296411e-01 1.905809640884399414e+00
8.482079964315480947e-01 1.892043232917785645e+00
8.545328484416664372e-01 2.085101842880249023e+00
8.608577004517847797e-01 2.052362442016601562e+00
8.671825524619032333e-01 2.071089506149291992e+00
8.735074044720215758e-01 2.136231899261474609e+00
8.798322564821399183e-01 2.117162704467773438e+00
8.861571084922583719e-01 2.116049528121948242e+00
8.924819605023767144e-01 2.392030239105224609e+00
8.988068125124950569e-01 2.319545745849609375e+00
9.051316645226135105e-01 2.319545745849609375e+00
9.114565165327318530e-01 2.338378667831420898e+00
9.177813685428501955e-01 2.418053388595581055e+00
9.241062205529686491e-01 2.558194160461425781e+00
9.304310725630869916e-01 2.626194000244140625e+00
9.367559245732053341e-01 2.534135580062866211e+00
9.430807765833237877e-01 2.494440793991088867e+00
9.494056285934421302e-01 2.506572961807250977e+00
9.557304806035604727e-01 2.506572961807250977e+00
9.620553326136789263e-01 2.506572961807250977e+00
9.683801846237972688e-01 2.506572961807250977e+00
9.747050366339156113e-01 2.553962707519531250e+00
9.810298886440340649e-01 2.617449522018432617e+00
9.873547406541524074e-01 2.396584987640380859e+00
9.936795926642707499e-01 2.355513572692871094e+00
1.000004444674389203e+00 2.285289287567138672e+00
1.006329296684507657e+00 2.143900394439697266e+00
1.012654148694625889e+00 2.141307592391967773e+00
1.018979000704744342e+00 2.141137123107910156e+00
1.025303852714862796e+00 2.112581253051757812e+00
1.031628704724981027e+00 2.127514839172363281e+00
1.037953556735099481e+00 2.139612674713134766e+00
1.044278408745217712e+00 2.139612674713134766e+00
1.050603260755336166e+00 2.122562885284423828e+00
1.056928112765454619e+00 1.988888621330261230e+00
1.063252964775572851e+00 1.969579100608825684e+00
1.069577816785691304e+00 1.975827693939208984e+00
1.075902668795809758e+00 1.983061790466308594e+00
1.082227520805927989e+00 2.029506444931030273e+00
1.088552372816046443e+00 2.002575397491455078e+00
1.094877224826164896e+00 2.053801298141479492e+00
1.101202076836283350e+00 2.055193424224853516e+00
1.107526928846401582e+00 2.043091058731079102e+00
1.113851780856519813e+00 2.062740564346313477e+00
1.120176632866638489e+00 2.053637981414794922e+00
1.126501484876756720e+00 1.972851514816284180e+00
1.132826336886874952e+00 2.054839849472045898e+00
1.139151188896993627e+00 2.239714145660400391e+00
1.145476040907111859e+00 2.310537576675415039e+00
1.151800892917230090e+00 2.365651130676269531e+00
1.158125744927348766e+00 2.444540262222290039e+00
1.164450596937466997e+00 2.307506799697875977e+00
1.170775448947585229e+00 2.335128068923950195e+00
1.177100300957703682e+00 2.368868827819824219e+00
1.183425152967822136e+00 2.377097606658935547e+00
1.189750004977940367e+00 2.377410650253295898e+00
1.196074856988058821e+00 2.318422794342041016e+00
1.202399708998177275e+00 2.336156368255615234e+00
1.208724561008295506e+00 2.303067684173583984e+00
1.215049413018413960e+00 2.192996740341186523e+00
1.221374265028532413e+00 2.259041309356689453e+00
1.227699117038650645e+00 2.275439500808715820e+00
1.234023969048769098e+00 2.285636425018310547e+00
1.240348821058887552e+00 2.222530841827392578e+00
1.246673673069005783e+00 2.291592121124267578e+00
1.252998525079124237e+00 2.359334945678710938e+00
1.259323377089242690e+00 2.507986783981323242e+00
1.265648229099360922e+00 2.458945512771606445e+00
1.271973081109479375e+00 2.288495302200317383e+00
1.278297933119597829e+00 2.248324871063232422e+00
1.284622785129716060e+00 2.255552768707275391e+00
1.290947637139834514e+00 2.288221359252929688e+00
1.297272489149952968e+00 2.345377922058105469e+00
1.303597341160071199e+00 2.461800575256347656e+00
1.309922193170189653e+00 2.470394372940063477e+00
1.316247045180308106e+00 2.440721035003662109e+00
1.322571897190426338e+00 2.426021814346313477e+00
1.328896749200544791e+00 2.465884685516357422e+00
1.335221601210663245e+00 2.472727060317993164e+00
1.341546453220781476e+00 2.464323043823242188e+00
1.347871305230899930e+00 2.489803552627563477e+00
1.354196157241018383e+00 2.329061269760131836e+00
1.360521009251136615e+00 2.172310590744018555e+00
1.366845861261255068e+00 2.190474033355712891e+00
1.373170713271373522e+00 2.220130205154418945e+00
1.379495565281491753e+00 2.226170301437377930e+00
1.385820417291610207e+00 2.208148002624511719e+00
1.392145269301728661e+00 2.238627910614013672e+00
1.398470121311846892e+00 2.349386215209960938e+00
1.404794973321965346e+00 2.299310684204101562e+00
1.411119825332083799e+00 2.209558010101318359e+00
1.417444677342202031e+00 2.125167608261108398e+00
1.423769529352320484e+00 1.985425829887390137e+00
1.430094381362438938e+00 1.984509110450744629e+00
1.436419233372557169e+00 1.984509110450744629e+00
1.442744085382675623e+00 2.041726112365722656e+00
1.449068937392794076e+00 2.197882413864135742e+00
1.455393789402912308e+00 2.269912719726562500e+00
1.461718641413030761e+00 2.322185754776000977e+00
1.468043493423149215e+00 2.259283065795898438e+00
1.474368345433267447e+00 2.312808036804199219e+00
1.480693197443385900e+00 2.256076335906982422e+00
1.487018049453504354e+00 2.175049543380737305e+00
1.493342901463622585e+00 2.185477256774902344e+00
1.499667753473741039e+00 2.217346191406250000e+00
1.505992605483859492e+00 2.178770542144775391e+00
1.512317457493977724e+00 2.082877874374389648e+00
1.518642309504096177e+00 2.082341670989990234e+00
1.524967161514214631e+00 2.101165533065795898e+00
1.531292013524332862e+00 2.140658617019653320e+00
1.537616865534451316e+00 2.170048952102661133e+00
1.543941717544569769e+00 2.332871198654174805e+00
1.550266569554688001e+00 2.411297321319580078e+00
1.556591421564806454e+00 2.397165060043334961e+00
1.562916273574924908e+00 2.348340511322021484e+00
1.569241125585043140e+00 2.302542924880981445e+00
1.575565977595161593e+00 2.238223075866699219e+00
1.581890829605280047e+00 2.222535133361816406e+00
1.588215681615398278e+00 2.212698221206665039e+00
1.594540533625516732e+00 2.167939424514770508e+00
1.600865385635635185e+00 2.275632143020629883e+00
1.607190237645753417e+00 2.247352838516235352e+00
1.613515089655871648e+00 2.187357187271118164e+00
1.619839941665990324e+00 2.175579309463500977e+00
1.626164793676108555e+00 2.145837068557739258e+00
1.632489645686226787e+00 2.112143278121948242e+00
1.638814497696345462e+00 2.069771766662597656e+00
1.645139349706463694e+00 1.977695822715759277e+00
1.651464201716581925e+00 1.950466632843017578e+00
1.657789053726700601e+00 1.952984809875488281e+00
1.664113905736818833e+00 2.051767826080322266e+00
1.670438757746937064e+00 1.962464690208435059e+00
1.676763609757055740e+00 1.900207757949829102e+00
1.683088461767173971e+00 1.831209540367126465e+00
1.689413313777292203e+00 1.821396470069885254e+00
1.695738165787410878e+00 1.848676443099975586e+00
1.702063017797529110e+00 1.779265761375427246e+00
1.708387869807647341e+00 1.787990927696228027e+00
1.714712721817766017e+00 1.782043576240539551e+00
1.721037573827884248e+00 1.735038995742797852e+00
1.727362425838002480e+00 1.786057949066162109e+00
1.733687277848121155e+00 1.761564731597900391e+00
1.740012129858239387e+00 1.858451247215270996e+00
1.746336981868357618e+00 1.939199686050415039e+00
1.752661833878476294e+00 1.964117527008056641e+00
1.758986685888594526e+00 1.912596344947814941e+00
1.765311537898712757e+00 1.913673281669616699e+00
1.771636389908831433e+00 1.947910189628601074e+00
1.777961241918949664e+00 1.949413418769836426e+00
1.784286093929067896e+00 2.013251066207885742e+00
1.790610945939186571e+00 1.934832572937011719e+00
1.796935797949304803e+00 1.936805129051208496e+00
1.803260649959423034e+00 2.005501270294189453e+00
1.809585501969541710e+00 2.161743402481079102e+00
1.815910353979659941e+00 2.247151374816894531e+00
1.822235205989778173e+00 2.232757329940795898e+00
1.828560057999896848e+00 2.083920955657958984e+00
1.834884910010015080e+00 2.111234426498413086e+00
1.841209762020133311e+00 2.142042398452758789e+00
1.847534614030251987e+00 2.093440055847167969e+00
1.853859466040370219e+00 2.067356586456298828e+00
1.860184318050488450e+00 1.950254797935485840e+00
1.866509170060607126e+00 1.947637557983398438e+00
1.872834022070725357e+00 1.961359620094299316e+00
1.879158874080843589e+00 1.961749553680419922e+00
1.885483726090962264e+00 2.005111455917358398e+00
1.891808578101080496e+00 1.972781300544738770e+00
1.898133430111198727e+00 2.037536621093750000e+00
1.904458282121317403e+00 2.061478137969970703e+00
1.910783134131435634e+00 2.025628566741943359e+00
1.917107986141553866e+00 2.051672458648681641e+00
1.923432838151672541e+00 2.013581275939941406e+00
1.929757690161790773e+00 1.967022299766540527e+00
1.936082542171909004e+00 2.053005456924438477e+00
1.942407394182027680e+00 2.093449354171752930e+00
1.948732246192145912e+00 2.069638729095458984e+00
1.955057098202264143e+00 2.131567478179931641e+00
1.961381950212382819e+00 2.140686750411987305e+00
1.967706802222501050e+00 2.093896150588989258e+00
1.974031654232619282e+00 2.074334144592285156e+00
1.980356506242737957e+00 2.126816987991333008e+00
1.986681358252856189e+00 2.128917455673217773e+00
1.993006210262974420e+00 2.166936874389648438e+00
1.999331062273093096e+00 2.195092201232910156e+00
2.005655914283211327e+00 2.196087837219238281e+00
2.011980766293329559e+00 2.161540746688842773e+00
2.018305618303448234e+00 2.227623224258422852e+00
2.024630470313566466e+00 2.325321435928344727e+00
2.030955322323684697e+00 2.373929738998413086e+00
2.037280174333803373e+00 2.386693239212036133e+00
2.043605026343921605e+00 2.361015319824218750e+00
2.049929878354039836e+00 2.352904081344604492e+00
2.056254730364158068e+00 2.372027397155761719e+00
2.062579582374276743e+00 2.424468755722045898e+00
2.068904434384394975e+00 2.450544834136962891e+00
2.075229286394513206e+00 2.395203590393066406e+00
2.081554138404631882e+00 2.422361612319946289e+00
2.087878990414750113e+00 2.381451129913330078e+00
2.094203842424868345e+00 2.396933078765869141e+00
2.100528694434987020e+00 2.431474447250366211e+00
2.106853546445105252e+00 2.461457014083862305e+00
2.113178398455223483e+00 2.503737449645996094e+00
2.119503250465342159e+00 2.493026494979858398e+00
2.125828102475460391e+00 2.461330890655517578e+00
2.132152954485578622e+00 2.467689990997314453e+00
2.138477806495697298e+00 2.378129482269287109e+00
2.144802658505815529e+00 2.367528200149536133e+00
2.151127510515933761e+00 2.324189424514770508e+00
2.157452362526052436e+00 2.275745391845703125e+00
2.163777214536170668e+00 2.267848968505859375e+00
2.170102066546288899e+00 2.262787342071533203e+00
2.176426918556407575e+00 2.200743675231933594e+00
2.182751770566525806e+00 2.141245603561401367e+00
2.189076622576644038e+00 2.095858812332153320e+00
2.195401474586762713e+00 2.007222652435302734e+00
2.201726326596880945e+00 1.997177600860595703e+00
2.208051178606999176e+00 1.922004342079162598e+00
2.214376030617117852e+00 1.922149896621704102e+00
2.220700882627236084e+00 1.927185773849487305e+00
2.227025734637354315e+00 1.923763036727905273e+00
2.233350586647472991e+00 1.964651703834533691e+00
2.239675438657591222e+00 1.976478338241577148e+00
2.246000290667709454e+00 2.010643243789672852e+00
2.252325142677828129e+00 2.085708618164062500e+00
2.258649994687946361e+00 2.044174909591674805e+00
2.264974846698064592e+00 1.986489653587341309e+00
2.271299698708183268e+00 2.088280200958251953e+00
2.277624550718301499e+00 2.118354558944702148e+00
2.283949402728419731e+00 2.149012088775634766e+00
2.290274254738538406e+00 2.163404703140258789e+00
2.296599106748656638e+00 2.088634729385375977e+00
2.302923958758774869e+00 2.106466531753540039e+00
2.309248810768893545e+00 2.108922481536865234e+00
2.315573662779011777e+00 2.136238574981689453e+00
2.321898514789130008e+00 2.234421253204345703e+00
2.328223366799248684e+00 2.278143405914306641e+00
2.334548218809366915e+00 2.301833391189575195e+00
2.340873070819485147e+00 2.353312015533447266e+00
2.347197922829603822e+00 2.354686498641967773e+00
2.353522774839722054e+00 2.342571258544921875e+00
2.359847626849840285e+00 2.380525588989257812e+00
2.366172478859958961e+00 2.347540378570556641e+00
2.372497330870077192e+00 2.366084575653076172e+00
2.378822182880195424e+00 2.257530689239501953e+00
2.385147034890314099e+00 2.194656133651733398e+00
2.391471886900432331e+00 2.223909616470336914e+00
2.397796738910550562e+00 2.227675437927246094e+00
2.404121590920669238e+00 2.189233064651489258e+00
2.410446442930787470e+00 2.165782451629638672e+00
2.416771294940905701e+00 2.217700481414794922e+00
2.423096146951024377e+00 2.299009084701538086e+00
2.429420998961142608e+00 2.310647249221801758e+00
2.435745850971260840e+00 2.304963588714599609e+00
2.442070702981379515e+00 2.299613475799560547e+00
2.448395554991497747e+00 2.319453954696655273e+00
2.454720407001615978e+00 2.290210962295532227e+00
2.461045259011734654e+00 2.194930553436279297e+00
2.467370111021852885e+00 2.145872592926025391e+00
2.473694963031971117e+00 2.218370437622070312e+00
2.480019815042089792e+00 2.243623495101928711e+00
2.486344667052208024e+00 2.210267305374145508e+00
2.492669519062326255e+00 2.098899602890014648e+00
2.498994371072444931e+00 2.093615055084228516e+00
2.505319223082563163e+00 2.057232618331909180e+00
2.511644075092681394e+00 2.064084768295288086e+00
2.517968927102800070e+00 2.058336257934570312e+00
2.524293779112918301e+00 2.041892051696777344e+00
2.530618631123036533e+00 2.050808668136596680e+00
2.536943483133155208e+00 2.055260896682739258e+00
2.543268335143273440e+00 2.073003768920898438e+00
2.549593187153391671e+00 2.010462760925292969e+00
2.555918039163510347e+00 1.994155168533325195e+00
2.562242891173628578e+00 1.992967128753662109e+00
2.568567743183746810e+00 1.971261382102966309e+00
2.574892595193865485e+00 1.971967935562133789e+00
2.581217447203983717e+00 1.973380327224731445e+00
