2theta Intensity
5.952139160268129503e-01 2.065942287445068359e+00
6.015387680369312928e-01 2.254016876220703125e+00
6.078636200470497464e-01 2.248588800430297852e+00
6.141884720571680889e-01 1.740449428558349609e+00
6.205133240672864314e-01 1.740449428558349609e+00
6.268381760774048850e-01 1.740449428558349609e+00
6.331630280875232275e-01 1.740449428558349609e+00
6.394878800976415700e-01 1.840529680252075195e+00
6.458127321077600236e-01 2.142364501953125000e+00
6.521375841178783661e-01 2.142364501953125000e+00
6.584624361279967086e-01 2.142364501953125000e+00
6.647872881381151622e-01 2.142364501953125000e+00
6.711121401482335047e-01 2.142364501953125000e+00
6.774369921583518472e-01 2.224616289138793945e+00
6.837618441684703008e-01 2.325381278991699219e+00
6.900866961785886433e-01 2.362061023712158203e+00
6.964115481887069858e-01 2.544302701950073242e+00
7.027364001988254394e-01 2.351068496704101562e+00
7.090612522089437819e-01 2.098887443542480469e+00
7.153861042190621244e-01 2.098887443542480469e+00
7.217109562291805780e-01 2.098887443542480469e+00
7.280358082392989205e-01 2.174595355987548828e+00
7.343606602494172630e-01 2.356550455093383789e+00
7.406855122595356056e-01 2.281702041625976562e+00
7.470103642696540591e-01 2.281702041625976562e+00
7.533352162797724016e-01 2.281702041625976562e+00
7.596600682898907442e-01 2.299973487854003906e+00
7.659849203000091977e-01 2.324188470840454102e+00
7.723097723101275403e-01 2.255526542663574219e+00
7.786346243202458828e-01 2.255526542663574219e+00
7.849594763303642253e-01 2.262545824050903320e+00
7.912843283404826789e-01 2.256121397018432617e+00
7.976091803506010214e-01 2.429957628250122070e+00
8.039340323607193639e-01 2.372511863708496094e+00
8.102588843708378175e-01 2.254179239273071289e+00
8.165837363809561600e-01 2.191061019897460938e+00
8.229085883910745025e-01 2.321201086044311523e+00
8.292334404011929561e-01 2.334054470062255859e+00
8.355582924113112986e-01 2.334054470062255859e+00
8.418831444214296411e-01 2.334054470062255859e+00
8.482079964315480947e-01 2.397960662841796875e+00
8.545328484416664372e-01 2.414940357208251953e+00
8.608577004517847797e-01 2.435656309127807617e+00
8.671825524619032333e-01 2.425682067871093750e+00
8.735074044720215758e-01 2.394541740417480469e+00
8.798322564821399183e-01 2.334393262863159180e+00
8.861571084922583719e-01 2.357012271881103516e+00
8.924819605023767144e-01 2.570024013519287109e+00
8.988068125124950569e-01 2.485299825668334961e+00
9.051316645226135105e-01 2.485299825668334961e+00
9.114565165327318530e-01 2.502828598022460938e+00
9.177813685428501955e-01 2.511742591857910156e+00
9.241062205529686491e-01 2.472176790237426758e+00
9.304310725630869916e-01 2.322417974472045898e+00
9.367559245732053341e-01 2.385915994644165039e+00
9.430807765833237877e-01 2.390975475311279297e+00
9.494056285934421302e-01 2.383272647857666016e+00
9.557304806035604727e-01 2.383272647857666016e+00
9.620553326136789263e-01 2.383272647857666016e+00
9.683801846237972688e-01 2.383272647857666016e+00
9.747050366339156113e-01 2.287350177764892578e+00
9.810298886440340649e-01 2.245020151138305664e+00
9.873547406541524074e-01 2.203892469406127930e+00
9.936795926642707499e-01 2.121605157852172852e+00
1.000004444674389203e+00 2.108834743499755859e+00
1.006329296684507657e+00 2.035072803497314453e+00
1.012654148694625889e+00 2.016337156295776367e+00
1.018979000704744342e+00 1.904168248176574707e+00
1.025303852714862796e+00 1.904623150825500488e+00
1.031628704724981027e+00 1.971296548843383789e+00
1.037953556735099481e+00 1.982646822929382324e+00
1.044278408745217712e+00 1.982646822929382324e+00
1.050603260755336166e+00 1.986015081405639648e+00
1.056928112765454619e+00 1.960577607154846191e+00
1.063252964775572851e+00 2.027817010879516602e+00
1.069577816785691304e+00 1.784447431564331055e+00
1.075902668795809758e+00 1.740520954132080078e+00
