2theta Intensity
5.952139160268129503e-01 3.001625776290893555e+00
6.015387680369312928e-01 3.001619577407836914e+00
6.078636200470497464e-01 2.999209880828857422e+00
6.141884720571680889e-01 2.773625850677490234e+00
6.205133240672864314e-01 2.773625850677490234e+00
6.268381760774048850e-01 2.773625850677490234e+00
6.331630280875232275e-01 2.773625850677490234e+00
6.394878800976415700e-01 2.739428997039794922e+00
6.458127321077600236e-01 2.636293411254882812e+00
6.521375841178783661e-01 2.636293411254882812e+00
6.584624361279967086e-01 2.636293411254882812e+00
6.647872881381151622e-01 2.636293411254882812e+00
6.711121401482335047e-01 2.636293411254882812e+00
6.774369921583518472e-01 2.479795217514038086e+00
6.837618441684703008e-01 2.442187070846557617e+00
6.900866961785886433e-01 2.308539867401123047e+00
6.964115481887069858e-01 2.242148160934448242e+00
7.027364001988254394e-01 2.156793355941772461e+00
7.090612522089437819e-01 2.011367797851562500e+00
7.153861042190621244e-01 2.011367797851562500e+00
7.217109562291805780e-01 2.011367797851562500e+00
7.280358082392989205e-01 1.857964634895324707e+00
7.343606602494172630e-01 1.716592192649841309e+00
7.406855122595356056e-01 1.732280135154724121e+00
7.470103642696540591e-01 1.732280135154724121e+00
7.533352162797724016e-01 1.732280135154724121e+00
7.596600682898907442e-01 1.713725566864013672e+00
7.659849203000091977e-01 1.642446279525756836e+00
7.723097723101275403e-01 1.583840250968933105e+00
7.786346243202458828e-01 1.583840250968933105e+00
7.849594763303642253e-01 1.523282170295715332e+00
7.912843283404826789e-01 1.445802569389343262e+00
7.976091803506010214e-01 1.610135674476623535e+00
8.039340323607193639e-01 1.612204670906066895e+00
8.102588843708378175e-01 1.846899986267089844e+00
8.165837363809561600e-01 1.786628842353820801e+00
8.229085883910745025e-01 1.923624992370605469e+00
8.292334404011929561e-01 1.922871589660644531e+00
8.355582924113112986e-01 1.922871589660644531e+00
8.418831444214296411e-01 1.922871589660644531e+00
8.482079964315480947e-01 1.971103549003601074e+00
8.545328484416664372e-01 2.091297388076782227e+00
8.608577004517847797e-01 2.147577047348022461e+00
8.671825524619032333e-01 2.161812782287597656e+00
8.735074044720215758e-01 2.161931276321411133e+00
8.798322564821399183e-01 2.086014509201049805e+00
8.861571084922583719e-01 2.094171047210693359e+00
8.924819605023767144e-01 2.216101169586181641e+00
8.988068125124950569e-01 2.254926681518554688e+00
9.051316645226135105e-01 2.254926681518554688e+00
9.114565165327318530e-01 2.215845346450805664e+00
9.177813685428501955e-01 2.210199117660522461e+00
9.241062205529686491e-01 2.237515449523925781e+00
9.304310725630869916e-01 2.190062761306762695e+00
9.367559245732053341e-01 2.181742668151855469e+00
9.430807765833237877e-01 2.025416851043701172e+00
9.494056285934421302e-01 1.938138961791992188e+00
9.557304806035604727e-01 1.938138961791992188e+00
9.620553326136789263e-01 1.938138961791992188e+00
9.683801846237972688e-01 1.938138961791992188e+00
9.747050366339156113e-01 1.911494731903076172e+00
9.810298886440340649e-01 1.935196399688720703e+00
9.873547406541524074e-01 2.104623556137084961e+00
