2theta Intensity
5.952139160268129503e-01 8.308374285697937012e-01
6.015387680369312928e-01 9.628374576568603516e-01
6.078636200470497464e-01 9.629281163215637207e-01
6.141884720571680889e-01 9.714151620864868164e-01
6.205133240672864314e-01 9.714151620864868164e-01
6.268381760774048850e-01 9.714151620864868164e-01
6.331630280875232275e-01 9.714151620864868164e-01
6.394878800976415700e-01 9.284241199493408203e-01
6.458127321077600236e-01 7.987663149833679199e-01
6.521375841178783661e-01 7.987663149833679199e-01
6.584624361279967086e-01 7.987663149833679199e-01
6.647872881381151622e-01 7.987663149833679199e-01
6.711121401482335047e-01 7.987663149833679199e-01
6.774369921583518472e-01 1.105320334434509277e+00
6.837618441684703008e-01 1.249649643898010254e+00
6.900866961785886433e-01 1.219990372657775879e+00
6.964115481887069858e-01 1.309166550636291504e+00
7.027364001988254394e-01 1.302361011505126953e+00
7.090612522089437819e-01 1.221158981323242188e+00
7.153861042190621244e-01 1.221158981323242188e+00
7.217109562291805780e-01 1.221158981323242188e+00
7.280358082392989205e-01 1.164859771728515625e+00
7.343606602494172630e-01 1.273309826850891113e+00
7.406855122595356056e-01 1.368679046630859375e+00
7.470103642696540591e-01 1.368679046630859375e+00
7.533352162797724016e-01 1.368679046630859375e+00
7.596600682898907442e-01 1.410107016563415527e+00
7.659849203000091977e-01 1.528499960899353027e+00
7.723097723101275403e-01 1.596027255058288574e+00
7.786346243202458828e-01 1.596027255058288574e+00
7.849594763303642253e-01 1.572127103805541992e+00
7.912843283404826789e-01 1.550900101661682129e+00
7.976091803506010214e-01 1.662163257598876953e+00
8.039340323607193639e-01 1.675563335418701172e+00
8.102588843708378175e-01 1.435591101646423340e+00
8.165837363809561600e-01 1.501246333122253418e+00
8.229085883910745025e-01 1.569434762001037598e+00
8.292334404011929561e-01 1.574971675872802734e+00
8.355582924113112986e-01 1.574971675872802734e+00
8.418831444214296411e-01 1.574971675872802734e+00
8.482079964315480947e-01 1.588695526123046875e+00
8.545328484416664372e-01 1.570140004158020020e+00
8.608577004517847797e-01 1.719915866851806641e+00
8.671825524619032333e-01 1.765237092971801758e+00
8.735074044720215758e-01 1.699976086616516113e+00
8.798322564821399183e-01 1.622856140136718750e+00
8.861571084922583719e-01 1.591786026954650879e+00
8.924819605023767144e-01 1.700586795806884766e+00
8.988068125124950569e-01 1.732221961021423340e+00
9.051316645226135105e-01 1.732221961021423340e+00
9.114565165327318530e-01 1.845593690872192383e+00
9.177813685428501955e-01 1.903243780136108398e+00
9.241062205529686491e-01 1.908133983612060547e+00
9.304310725630869916e-01 1.909743666648864746e+00
9.367559245732053341e-01 1.985954284667968750e+00
9.430807765833237877e-01 2.054660558700561523e+00
9.494056285934421302e-01 2.055002689361572266e+00
9.557304806035604727e-01 2.055002689361572266e+00
9.620553326136789263e-01 2.055002689361572266e+00
9.683801846237972688e-01 2.055002689361572266e+00
9.747050366339156113e-01 2.294547319412231445e+00
9.810298886440340649e-01 2.424011707305908203e+00
9.873547406541524074e-01 2.455316781997680664e+00
9.936795926642707499e-01 2.439409971237182617e+00
1.000004444674389203e+00 2.426511287689208984e+00
1.006329296684507657e+00 2.289850950241088867e+00
1.012654148694625889e+00 2.248389005661010742e+00
1.018979000704744342e+00 2.274554967880249023e+00
1.025303852714862796e+00 2.376382112503051758e+00
1.031628704724981027e+00 2.408877849578857422e+00
1.037953556735099481e+00 2.389759540557861328e+00
1.044278408745217712e+00 2.389759540557861328e+00
1.050603260755336166e+00 2.386291027069091797e+00
1.056928112765454619e+00 2.368993043899536133e+00
1.063252964775572851e+00 2.273302316665649414e+00
1.069577816785691304e+00 2.096439123153686523e+00
1.075902668795809758e+00 2.062304019927978516e+00
1.082227520805927989e+00 1.971507549285888672e+00
1.088552372816046443e+00 1.998447537422180176e+00
1.094877224826164896e+00 2.033645153045654297e+00
1.101202076836283350e+00 2.101868391036987305e+00
1.107526928846401582e+00 2.028559684753417969e+00
1.113851780856519813e+00 1.953807115554809570e+00
1.120176632866638489e+00 1.951797485351562500e+00
1.126501484876756720e+00 2.004752159118652344e+00
1.132826336886874952e+00 1.996939897537231445e+00
1.139151188896993627e+00 1.996172428131103516e+00
1.145476040907111859e+00 1.983149051666259766e+00
1.151800892917230090e+00 1.989963531494140625e+00
1.158125744927348766e+00 2.058375835418701172e+00
1.164450596937466997e+00 2.085971593856811523e+00
1.170775448947585229e+00 2.145282745361328125e+00
1.177100300957703682e+00 2.208673000335693359e+00
1.183425152967822136e+00 2.240402460098266602e+00
1.189750004977940367e+00 2.345264673233032227e+00
1.196074856988058821e+00 2.334593296051025391e+00
1.202399708998177275e+00 2.323162555694580078e+00
1.208724561008295506e+00 2.345178365707397461e+00
1.215049413018413960e+00 2.372327804565429688e+00
1.221374265028532413e+00 2.339289903640747070e+00
1.227699117038650645e+00 2.305701732635498047e+00
1.234023969048769098e+00 2.234151124954223633e+00
1.240348821058887552e+00 2.304343938827514648e+00
1.246673673069005783e+00 2.331850290298461914e+00
1.252998525079124237e+00 2.325276613235473633e+00
1.259323377089242690e+00 2.034231901168823242e+00
1.265648229099360922e+00 2.150331735610961914e+00
1.271973081109479375e+00 2.104502677917480469e+00
1.278297933119597829e+00 2.094011306762695312e+00
1.284622785129716060e+00 1.959750175476074219e+00
1.290947637139834514e+00 1.915611028671264648e+00
1.297272489149952968e+00 1.868544340133666992e+00
1.303597341160071199e+00 1.866830110549926758e+00
1.309922193170189653e+00 1.859742403030395508e+00
1.316247045180308106e+00 1.831421732902526855e+00
1.322571897190426338e+00 1.955615520477294922e+00
1.328896749200544791e+00 1.885762453079223633e+00
1.335221601210663245e+00 1.933759927749633789e+00
1.341546453220781476e+00 1.942953348159790039e+00
1.347871305230899930e+00 1.954550266265869141e+00
1.354196157241018383e+00 1.894651651382446289e+00
1.360521009251136615e+00 2.080476522445678711e+00
1.366845861261255068e+00 2.349778413772583008e+00
1.373170713271373522e+00 2.445001840591430664e+00
1.379495565281491753e+00 2.458494186401367188e+00
1.385820417291610207e+00 2.458496332168579102e+00
1.392145269301728661e+00 2.445001125335693359e+00
1.398470121311846892e+00 2.395315170288085938e+00
1.404794973321965346e+00 2.382625102996826172e+00
1.411119825332083799e+00 2.417350292205810547e+00
1.417444677342202031e+00 2.384036540985107422e+00
1.423769529352320484e+00 2.378858089447021484e+00
1.430094381362438938e+00 2.379942178726196289e+00
1.436419233372557169e+00 2.379942178726196289e+00
1.442744085382675623e+00 2.381033420562744141e+00
1.449068937392794076e+00 2.377111673355102539e+00
1.455393789402912308e+00 2.462311506271362305e+00
1.461718641413030761e+00 2.476188182830810547e+00
1.468043493423149215e+00 2.327521085739135742e+00
1.474368345433267447e+00 2.268666505813598633e+00
1.480693197443385900e+00 2.213908433914184570e+00
1.487018049453504354e+00 2.068987369537353516e+00
1.493342901463622585e+00 1.912098288536071777e+00
1.499667753473741039e+00 1.883161664009094238e+00
1.505992605483859492e+00 1.926916837692260742e+00
1.512317457493977724e+00 1.972157001495361328e+00
1.518642309504096177e+00 1.964864611625671387e+00
1.524967161514214631e+00 1.906489133834838867e+00
1.531292013524332862e+00 1.833429455757141113e+00
1.537616865534451316e+00 1.855008840560913086e+00
1.543941717544569769e+00 1.842514157295227051e+00
1.550266569554688001e+00 1.850075006484985352e+00
1.556591421564806454e+00 1.818488359451293945e+00
1.562916273574924908e+00 1.919289946556091309e+00
1.569241125585043140e+00 1.937048196792602539e+00
1.575565977595161593e+00 1.884063959121704102e+00
1.581890829605280047e+00 1.811473846435546875e+00
1.588215681615398278e+00 1.819574952125549316e+00
1.594540533625516732e+00 1.835627317428588867e+00
1.600865385635635185e+00 1.945991396903991699e+00
1.607190237645753417e+00 1.991372227668762207e+00
1.613515089655871648e+00 1.999572992324829102e+00
1.619839941665990324e+00 2.010916233062744141e+00
1.626164793676108555e+00 1.996738314628601074e+00
1.632489645686226787e+00 1.906193017959594727e+00
1.638814497696345462e+00 1.948548078536987305e+00
1.645139349706463694e+00 1.949331521987915039e+00
1.651464201716581925e+00 1.956596136093139648e+00
