2theta Intensity
5.952139160268129503e-01 1.000541925430297852e+00
6.015387680369312928e-01 1.000539898872375488e+00
6.078636200470497464e-01 1.007767677307128906e+00
6.141884720571680889e-01 1.684394717216491699e+00
6.205133240672864314e-01 1.684394717216491699e+00
6.268381760774048850e-01 1.684394717216491699e+00
6.331630280875232275e-01 1.684394717216491699e+00
6.394878800976415700e-01 1.831232070922851562e+00
6.458127321077600236e-01 2.274083137512207031e+00
6.521375841178783661e-01 2.274083137512207031e+00
6.584624361279967086e-01 2.274083137512207031e+00
6.647872881381151622e-01 2.274083137512207031e+00
6.711121401482335047e-01 2.274083137512207031e+00
6.774369921583518472e-01 2.247986793518066406e+00
6.837618441684703008e-01 2.061728954315185547e+00
6.900866961785886433e-01 2.195645570755004883e+00
6.964115481887069858e-01 2.242308616638183594e+00
7.027364001988254394e-01 2.351577758789062500e+00
7.090612522089437819e-01 2.540950298309326172e+00
7.153861042190621244e-01 2.540950298309326172e+00
7.217109562291805780e-01 2.540950298309326172e+00
7.280358082392989205e-01 2.390005588531494141e+00
7.343606602494172630e-01 2.098818540573120117e+00
7.406855122595356056e-01 2.148626089096069336e+00
7.470103642696540591e-01 2.148626089096069336e+00
7.533352162797724016e-01 2.148626089096069336e+00
7.596600682898907442e-01 2.246413469314575195e+00
7.659849203000091977e-01 2.406106710433959961e+00
7.723097723101275403e-01 2.218694210052490234e+00
7.786346243202458828e-01 2.218694210052490234e+00
7.849594763303642253e-01 1.903931379318237305e+00
7.912843283404826789e-01 1.798563480377197266e+00
7.976091803506010214e-01 1.922744274139404297e+00
8.039340323607193639e-01 1.926238179206848145e+00
8.102588843708378175e-01 1.867813944816589355e+00
8.165837363809561600e-01 1.931762337684631348e+00
8.229085883910745025e-01 2.006362676620483398e+00
8.292334404011929561e-01 2.006414413452148438e+00
8.355582924113112986e-01 2.006414413452148438e+00
8.418831444214296411e-01 2.006414413452148438e+00
8.482079964315480947e-01 2.119009494781494141e+00
8.545328484416664372e-01 2.080866575241088867e+00
8.608577004517847797e-01 2.008289337158203125e+00
8.671825524619032333e-01 1.915628790855407715e+00
8.735074044720215758e-01 1.850477457046508789e+00
8.798322564821399183e-01 1.644547462463378906e+00
8.861571084922583719e-01 1.625151634216308594e+00
8.924819605023767144e-01 1.659600496292114258e+00
8.988068125124950569e-01 1.621698975563049316e+00
9.051316645226135105e-01 1.621698975563049316e+00
9.114565165327318530e-01 1.720193147659301758e+00
9.177813685428501955e-01 1.773015379905700684e+00
9.241062205529686491e-01 1.709295630455017090e+00
9.304310725630869916e-01 1.576784491539001465e+00
9.367559245732053341e-01 1.640361547470092773e+00
9.430807765833237877e-01 1.628225564956665039e+00
9.494056285934421302e-01 1.650397539138793945e+00
9.557304806035604727e-01 1.650397539138793945e+00
9.620553326136789263e-01 1.650397539138793945e+00
9.683801846237972688e-01 1.650397539138793945e+00
9.747050366339156113e-01 1.649039030075073242e+00
9.810298886440340649e-01 1.676831841468811035e+00
9.873547406541524074e-01 1.758131980895996094e+00
9.936795926642707499e-01 1.832642912864685059e+00
1.000004444674389203e+00 1.933581113815307617e+00
1.006329296684507657e+00 1.965664267539978027e+00
