2theta Intensity
5.952139160268129503e-01 3.662758588790893555e+00
6.015387680369312928e-01 3.926754713058471680e+00
6.078636200470497464e-01 3.924526453018188477e+00
6.141884720571680889e-01 3.715929031372070312e+00
6.205133240672864314e-01 3.715929031372070312e+00
6.268381760774048850e-01 3.715929031372070312e+00
6.331630280875232275e-01 3.715929031372070312e+00
6.394878800976415700e-01 3.551476478576660156e+00
6.458127321077600236e-01 3.055499792098999023e+00
6.521375841178783661e-01 3.055499792098999023e+00
6.584624361279967086e-01 3.055499792098999023e+00
6.647872881381151622e-01 3.055499792098999023e+00
6.711121401482335047e-01 3.055499792098999023e+00
6.774369921583518472e-01 3.050381898880004883e+00
6.837618441684703008e-01 2.889819860458374023e+00
6.900866961785886433e-01 2.497161149978637695e+00
6.964115481887069858e-01 2.575634717941284180e+00
7.027364001988254394e-01 2.317616939544677734e+00
7.090612522089437819e-01 1.740317702293395996e+00
7.153861042190621244e-01 1.740317702293395996e+00
7.217109562291805780e-01 1.740317702293395996e+00
7.280358082392989205e-01 1.801016449928283691e+00
7.343606602494172630e-01 1.909696221351623535e+00
7.406855122595356056e-01 1.969941735267639160e+00
7.470103642696540591e-01 1.969941735267639160e+00
7.533352162797724016e-01 1.969941735267639160e+00
7.596600682898907442e-01 1.945359468460083008e+00
7.659849203000091977e-01 1.875513672828674316e+00
7.723097723101275403e-01 1.889812111854553223e+00
7.786346243202458828e-01 1.889812111854553223e+00
7.849594763303642253e-01 1.621383190155029297e+00
7.912843283404826789e-01 1.675439000129699707e+00
7.976091803506010214e-01 1.767683625221252441e+00
8.039340323607193639e-01 1.719766497611999512e+00
8.102588843708378175e-01 1.657618641853332520e+00
8.165837363809561600e-01 1.721036911010742188e+00
8.229085883910745025e-01 1.719045162200927734e+00
8.292334404011929561e-01 1.726038217544555664e+00
8.355582924113112986e-01 1.726038217544555664e+00
8.418831444214296411e-01 1.726038217544555664e+00
8.482079964315480947e-01 1.777730464935302734e+00
8.545328484416664372e-01 1.738849997520446777e+00
8.608577004517847797e-01 1.674145579338073730e+00
8.671825524619032333e-01 1.658240914344787598e+00
8.735074044720215758e-01 1.657262563705444336e+00
8.798322564821399183e-01 1.943952202796936035e+00
8.861571084922583719e-01 2.031390428543090820e+00
8.924819605023767144e-01 2.238733530044555664e+00
8.988068125124950569e-01 2.374406576156616211e+00
9.051316645226135105e-01 2.374406576156616211e+00
9.114565165327318530e-01 2.275962591171264648e+00
9.177813685428501955e-01 2.211223602294921875e+00
9.241062205529686491e-01 2.335329771041870117e+00
9.304310725630869916e-01 2.214250564575195312e+00
9.367559245732053341e-01 2.239164352416992188e+00
9.430807765833237877e-01 2.358699798583984375e+00
9.494056285934421302e-01 2.409701585769653320e+00
9.557304806035604727e-01 2.409701585769653320e+00
9.620553326136789263e-01 2.409701585769653320e+00
9.683801846237972688e-01 2.409701585769653320e+00
9.747050366339156113e-01 2.342274427413940430e+00
9.810298886440340649e-01 2.288271665573120117e+00
9.873547406541524074e-01 2.231216907501220703e+00
9.936795926642707499e-01 2.213688373565673828e+00
1.000004444674389203e+00 2.150221586227416992e+00
1.006329296684507657e+00 2.055859088897705078e+00
1.012654148694625889e+00 2.018633842468261719e+00
1.018979000704744342e+00 1.989637136459350586e+00
1.025303852714862796e+00 1.956905722618103027e+00
1.031628704724981027e+00 1.969114422798156738e+00
1.037953556735099481e+00 1.980454325675964355e+00
1.044278408745217712e+00 1.980454325675964355e+00
1.050603260755336166e+00 1.970203638076782227e+00
1.056928112765454619e+00 1.725609898567199707e+00
1.063252964775572851e+00 1.589054226875305176e+00
1.069577816785691304e+00 1.454357385635375977e+00
1.075902668795809758e+00 1.452553391456604004e+00
1.082227520805927989e+00 1.567786931991577148e+00
1.088552372816046443e+00 1.579114675521850586e+00
1.094877224826164896e+00 1.621904492378234863e+00
1.101202076836283350e+00 1.657138347625732422e+00
1.107526928846401582e+00 1.615135312080383301e+00
1.113851780856519813e+00 1.581094384193420410e+00
1.120176632866638489e+00 1.521940350532531738e+00
1.126501484876756720e+00 1.513016581535339355e+00
1.132826336886874952e+00 1.562297344207763672e+00
1.139151188896993627e+00 1.580392837524414062e+00
1.145476040907111859e+00 1.644647717475891113e+00
1.151800892917230090e+00 1.833964347839355469e+00
1.158125744927348766e+00 1.774078726768493652e+00
1.164450596937466997e+00 1.645366907119750977e+00
1.170775448947585229e+00 1.669924736022949219e+00
1.177100300957703682e+00 1.685942769050598145e+00
1.183425152967822136e+00 1.684851527214050293e+00
1.189750004977940367e+00 1.706352710723876953e+00
1.196074856988058821e+00 1.783987998962402344e+00
1.202399708998177275e+00 1.861126422882080078e+00
1.208724561008295506e+00 1.751917719841003418e+00
1.215049413018413960e+00 1.614424347877502441e+00
1.221374265028532413e+00 1.581513166427612305e+00
1.227699117038650645e+00 1.573120832443237305e+00
1.234023969048769098e+00 1.585953593254089355e+00
1.240348821058887552e+00 1.664286136627197266e+00
1.246673673069005783e+00 1.671613097190856934e+00
1.252998525079124237e+00 1.675152659416198730e+00
1.259323377089242690e+00 1.708182096481323242e+00
1.265648229099360922e+00 1.822913527488708496e+00
1.271973081109479375e+00 1.786360025405883789e+00
1.278297933119597829e+00 1.695313811302185059e+00
1.284622785129716060e+00 1.527618646621704102e+00
1.290947637139834514e+00 1.534949302673339844e+00
1.297272489149952968e+00 1.552840709686279297e+00
1.303597341160071199e+00 1.600565791130065918e+00
1.309922193170189653e+00 1.614585518836975098e+00
1.316247045180308106e+00 1.655912518501281738e+00
1.322571897190426338e+00 1.612033724784851074e+00
1.328896749200544791e+00 1.615246534347534180e+00
1.335221601210663245e+00 1.545578956604003906e+00
1.341546453220781476e+00 1.524773597717285156e+00
1.347871305230899930e+00 1.566900372505187988e+00
1.354196157241018383e+00 1.578458428382873535e+00
1.360521009251136615e+00 1.561237215995788574e+00
1.366845861261255068e+00 1.531999349594116211e+00
1.373170713271373522e+00 1.532925605773925781e+00
1.379495565281491753e+00 1.497926950454711914e+00
1.385820417291610207e+00 1.506939768791198730e+00
1.392145269301728661e+00 1.544240593910217285e+00
1.398470121311846892e+00 1.469667553901672363e+00
1.404794973321965346e+00 1.476926922798156738e+00
1.411119825332083799e+00 1.484105706214904785e+00
1.417444677342202031e+00 1.533612847328186035e+00
1.423769529352320484e+00 1.539108157157897949e+00
1.430094381362438938e+00 1.592487096786499023e+00
1.436419233372557169e+00 1.592487096786499023e+00
1.442744085382675623e+00 1.554095625877380371e+00
1.449068937392794076e+00 1.613285303115844727e+00
1.455393789402912308e+00 1.614811420440673828e+00
1.461718641413030761e+00 1.721140146255493164e+00
1.468043493423149215e+00 1.774008631706237793e+00
1.474368345433267447e+00 1.838517308235168457e+00
1.480693197443385900e+00 1.814365029335021973e+00
1.487018049453504354e+00 1.843390345573425293e+00
1.493342901463622585e+00 1.880512475967407227e+00
1.499667753473741039e+00 1.923671960830688477e+00
1.505992605483859492e+00 1.883080720901489258e+00
1.512317457493977724e+00 1.844990134239196777e+00
1.518642309504096177e+00 1.837510704994201660e+00
1.524967161514214631e+00 1.890704512596130371e+00
1.531292013524332862e+00 1.910720586776733398e+00
1.537616865534451316e+00 1.877313733100891113e+00
1.543941717544569769e+00 1.844007253646850586e+00
1.550266569554688001e+00 1.832852005958557129e+00
1.556591421564806454e+00 1.852851152420043945e+00
1.562916273574924908e+00 1.908451676368713379e+00
1.569241125585043140e+00 1.947297334671020508e+00
1.575565977595161593e+00 1.986526727676391602e+00
1.581890829605280047e+00 1.930860757827758789e+00
1.588215681615398278e+00 1.889602899551391602e+00
1.594540533625516732e+00 1.838847279548645020e+00
1.600865385635635185e+00 1.787511348724365234e+00
1.607190237645753417e+00 1.772603869438171387e+00
1.613515089655871648e+00 1.807154059410095215e+00
1.619839941665990324e+00 1.822229266166687012e+00
1.626164793676108555e+00 1.827145695686340332e+00
1.632489645686226787e+00 1.819727897644042969e+00
1.638814497696345462e+00 1.844749331474304199e+00
1.645139349706463694e+00 1.896579146385192871e+00
1.651464201716581925e+00 1.907915592193603516e+00
1.657789053726700601e+00 1.970554828643798828e+00
1.664113905736818833e+00 2.118466138839721680e+00
1.670438757746937064e+00 2.067353248596191406e+00
1.676763609757055740e+00 2.002136945724487305e+00
1.683088461767173971e+00 2.018754005432128906e+00
1.689413313777292203e+00 1.967633605003356934e+00
1.695738165787410878e+00 1.943305969238281250e+00
1.702063017797529110e+00 1.936163663864135742e+00
1.708387869807647341e+00 1.953395724296569824e+00
1.714712721817766017e+00 1.930651783943176270e+00
1.721037573827884248e+00 1.891956806182861328e+00
1.727362425838002480e+00 1.966963171958923340e+00
1.733687277848121155e+00 2.067177295684814453e+00
1.740012129858239387e+00 2.098848819732666016e+00
1.746336981868357618e+00 2.093837261199951172e+00
1.752661833878476294e+00 2.030412912368774414e+00
1.758986685888594526e+00 2.012319564819335938e+00
1.765311537898712757e+00 2.011617183685302734e+00
1.771636389908831433e+00 1.982438564300537109e+00
1.777961241918949664e+00 1.983703255653381348e+00
1.784286093929067896e+00 1.982663035392761230e+00
1.790610945939186571e+00 1.920329213142395020e+00
1.796935797949304803e+00 1.869977116584777832e+00
1.803260649959423034e+00 1.915367603302001953e+00
1.809585501969541710e+00 2.045452833175659180e+00
1.815910353979659941e+00 2.027999401092529297e+00
1.822235205989778173e+00 2.021220922470092773e+00
1.828560057999896848e+00 1.933034777641296387e+00
1.834884910010015080e+00 1.880309343338012695e+00
1.841209762020133311e+00 1.943904519081115723e+00
1.847534614030251987e+00 1.963917613029479980e+00
1.853859466040370219e+00 1.993365049362182617e+00
1.860184318050488450e+00 2.058504343032836914e+00
1.866509170060607126e+00 2.067120313644409180e+00
1.872834022070725357e+00 2.068675041198730469e+00
1.879158874080843589e+00 2.042155027389526367e+00
1.885483726090962264e+00 2.047762632369995117e+00
1.891808578101080496e+00 2.083830833435058594e+00
1.898133430111198727e+00 2.150380134582519531e+00
1.904458282121317403e+00 2.183048009872436523e+00
1.910783134131435634e+00 2.183732986450195312e+00
1.917107986141553866e+00 2.137540817260742188e+00
1.923432838151672541e+00 2.257776737213134766e+00
1.929757690161790773e+00 2.296797752380371094e+00
1.936082542171909004e+00 2.240394115447998047e+00
1.942407394182027680e+00 2.150983333587646484e+00
1.948732246192145912e+00 2.222001791000366211e+00
1.955057098202264143e+00 2.287078857421875000e+00
1.961381950212382819e+00 2.283342599868774414e+00
1.967706802222501050e+00 2.249705791473388672e+00
1.974031654232619282e+00 2.196717262268066406e+00
1.980356506242737957e+00 2.169812440872192383e+00
1.986681358252856189e+00 2.190161705017089844e+00
1.993006210262974420e+00 2.189684391021728516e+00
1.999331062273093096e+00 2.088718414306640625e+00
2.005655914283211327e+00 2.037628889083862305e+00
2.011980766293329559e+00 2.019050121307373047e+00
2.018305618303448234e+00 1.893656969070434570e+00
2.024630470313566466e+00 1.865739941596984863e+00
2.030955322323684697e+00 1.835354328155517578e+00
2.037280174333803373e+00 1.822363734245300293e+00
2.043605026343921605e+00 1.810729622840881348e+00
2.049929878354039836e+00 1.855507969856262207e+00
2.056254730364158068e+00 1.772738695144653320e+00
2.062579582374276743e+00 1.725103378295898438e+00
2.068904434384394975e+00 1.736052036285400391e+00
2.075229286394513206e+00 1.711585998535156250e+00
2.081554138404631882e+00 1.760959148406982422e+00
2.087878990414750113e+00 1.727219700813293457e+00
2.094203842424868345e+00 1.750783205032348633e+00
2.100528694434987020e+00 1.787779450416564941e+00
2.106853546445105252e+00 1.794422507286071777e+00
2.113178398455223483e+00 1.824470520019531250e+00
2.119503250465342159e+00 1.862480878829956055e+00
2.125828102475460391e+00 1.829528927803039551e+00
2.132152954485578622e+00 1.829797387123107910e+00
2.138477806495697298e+00 1.938983321189880371e+00
2.144802658505815529e+00 1.933189988136291504e+00
2.151127510515933761e+00 1.893165946006774902e+00
2.157452362526052436e+00 1.918697953224182129e+00
2.163777214536170668e+00 1.966224551200866699e+00
