gamma  mean  std
-1.794999999701976776e+02 6.360305023193359375e+01 6.381555080413818359e+00
-1.784999999105930328e+02 6.314465713500976562e+01 4.483757019042968750e+00
-1.774999998509883881e+02 6.327377700805664062e+01 3.948061466217041016e+00
-1.764999997913837433e+02 6.298655319213867188e+01 3.136228799819946289e+00
-1.754999997317790985e+02 6.282886505126953125e+01 3.374999761581420898e+00
-1.744999996721744253e+02 6.258301162719726562e+01 4.330902576446533203e+00
-1.734999996125698090e+02 6.347179412841796875e+01 4.760591030120849609e+00
-1.724999995529651642e+02 6.447554016113281250e+01 3.996267080307006836e+00
-1.714999994933605194e+02 6.625696563720703125e+01 4.891009330749511719e+00
-1.704999994337558746e+02 6.665815734863281250e+01 5.558107376098632812e+00
-1.694999993741512299e+02 6.464972686767578125e+01 4.184150218963623047e+00
-1.684999993145465851e+02 6.332561492919921875e+01 3.690485000610351562e+00
-1.674999992549419403e+02 6.459074401855468750e+01 4.391045570373535156e+00
-1.664999991953372955e+02 6.561959838867187500e+01 5.823794841766357422e+00
-1.654999991357326508e+02 6.372626495361328125e+01 4.813164234161376953e+00
-1.644999990761280060e+02 6.285649871826171875e+01 3.548062324523925781e+00
-1.634999990165233612e+02 6.203376007080078125e+01 3.619311094284057617e+00
-1.624999989569187164e+02 6.306278610229492188e+01 4.304219722747802734e+00
-1.614999988973140717e+02 6.224053573608398438e+01 3.042557954788208008e+00
-1.604999988377094269e+02 6.290387344360351562e+01 3.250230550765991211e+00
-1.594999987781047821e+02 6.326816558837890625e+01 3.895140409469604492e+00
-1.584999987185001373e+02 6.299194335937500000e+01 3.957726478576660156e+00
-1.574999986588954926e+02 6.223291015625000000e+01 4.331728935241699219e+00
-1.564999985992908478e+02 6.206134414672851562e+01 4.396303176879882812e+00
-1.554999985396862030e+02 6.277251434326171875e+01 4.022630214691162109e+00
-1.544999984800815582e+02 6.185456848144531250e+01 4.316140174865722656e+00
-1.534999984204769135e+02 6.223513412475585938e+01 4.028704166412353516e+00
-1.524999983608722687e+02 6.274893951416015625e+01 4.016230106353759766e+00
-1.514999983012676239e+02 6.265468978881835938e+01 3.990454673767089844e+00
-1.504999982416629791e+02 6.211328506469726562e+01 3.704063177108764648e+00
-1.494999981820583344e+02 6.299571990966796875e+01 3.345463037490844727e+00
-1.484999981224536896e+02 6.141342926025390625e+01 3.979132652282714844e+00
-1.474999980628490448e+02 6.269680404663085938e+01 4.321916103363037109e+00
-1.464999980032444000e+02 6.189962005615234375e+01 4.252481937408447266e+00
-1.454999979436397552e+02 6.265688323974609375e+01 3.665287494659423828e+00
-1.444999978840351105e+02 6.189617538452148438e+01 4.091838836669921875e+00
-1.434999978244304657e+02 6.312477111816406250e+01 4.249862194061279297e+00
-1.424999977648258209e+02 6.202706527709960938e+01 4.201004505157470703e+00
-1.414999977052211761e+02 6.259558868408203125e+01 3.969591379165649414e+00
-1.404999976456165314e+02 6.249528121948242188e+01 3.965355634689331055e+00
-1.394999975860118866e+02 6.309553527832031250e+01 4.207477569580078125e+00
-1.384999975264072418e+02 6.167626571655273438e+01 4.130109310150146484e+00
-1.374999974668025970e+02 6.285319519042968750e+01 3.723109960556030273e+00
-1.364999974071979523e+02 6.276478576660156250e+01 3.932451725006103516e+00
-1.354999973475933075e+02 6.334452438354492188e+01 3.474071025848388672e+00
-1.344999972879886627e+02 6.170443344116210938e+01 4.010183334350585938e+00
-1.334999972283840179e+02 6.239776229858398438e+01 3.872420549392700195e+00
-1.324999971687793732e+02 6.170595550537109375e+01 4.144507408142089844e+00
-1.314999971091747284e+02 6.192031478881835938e+01 3.607172489166259766e+00
-1.304999970495700836e+02 6.240857315063476562e+01 4.381465911865234375e+00
-1.294999969899654388e+02 6.185787200927734375e+01 3.373625516891479492e+00
-1.284999969303607941e+02 6.067090225219726562e+01 4.429128170013427734e+00
-1.274999968707561493e+02 6.106925964355468750e+01 3.211037158966064453e+00
-1.264999968111514903e+02 6.117249298095703125e+01 3.442510604858398438e+00
-1.254999967515468740e+02 6.145705795288085938e+01 4.053987503051757812e+00
-1.244999966919422150e+02 6.092280578613281250e+01 3.503580808639526367e+00
-1.234999966323375702e+02 6.073903656005859375e+01 3.274778842926025391e+00
-1.224999965727329112e+02 6.150415039062500000e+01 3.792882204055786133e+00
-1.214999965131282806e+02 6.124470520019531250e+01 3.968713283538818359e+00
-1.204999964535236359e+02 6.072722625732421875e+01 3.231259107589721680e+00
-1.194999963939190053e+02 6.048472595214843750e+01 4.378641128540039062e+00
-1.184999963343143605e+02 6.138307189941406250e+01 4.255227088928222656e+00
-1.174999962747097015e+02 6.139241790771484375e+01 3.631415605545043945e+00
-1.164999962151050568e+02 6.190323638916015625e+01 4.189005851745605469e+00
-1.154999961555003978e+02 6.095429992675781250e+01 3.387028217315673828e+00
-1.144999960958957672e+02 6.059358596801757812e+01 3.428843021392822266e+00
-1.134999960362911224e+02 6.074597930908203125e+01 2.862910509109497070e+00
-1.124999959766864777e+02 6.079090881347656250e+01 3.665145635604858398e+00
-1.114999959170818329e+02 6.151861190795898438e+01 3.372653961181640625e+00
-1.104999958574771881e+02 6.024414443969726562e+01 3.474268674850463867e+00
-1.094999957978725291e+02 6.087669372558593750e+01 4.211825370788574219e+00
-1.084999957382678986e+02 6.127241516113281250e+01 4.399409770965576172e+00
-1.074999956786632538e+02 6.036011505126953125e+01 3.834484338760375977e+00
-1.064999956190586090e+02 6.020656585693359375e+01 3.039612770080566406e+00
-1.054999955594539642e+02 5.991420745849609375e+01 3.538475751876831055e+00
-1.044999954998493195e+02 6.014775085449218750e+01 3.224510908126831055e+00
-1.034999954402446747e+02 5.936605453491210938e+01 3.447148799896240234e+00
-1.024999953806400299e+02 5.964209365844726562e+01 3.435060024261474609e+00
