2theta Intensity
5.952139160268129503e-01 3.007009744644165039e+00
6.015387680369312928e-01 3.278946161270141602e+00
6.078636200470497464e-01 3.278277873992919922e+00
6.141884720571680889e-01 3.215720653533935547e+00
6.205133240672864314e-01 3.215720653533935547e+00
6.268381760774048850e-01 3.215720653533935547e+00
6.331630280875232275e-01 3.215720653533935547e+00
6.394878800976415700e-01 3.073405504226684570e+00
6.458127321077600236e-01 2.644193172454833984e+00
6.521375841178783661e-01 2.644193172454833984e+00
6.584624361279967086e-01 2.644193172454833984e+00
6.647872881381151622e-01 2.644193172454833984e+00
6.711121401482335047e-01 2.644193172454833984e+00
6.774369921583518472e-01 2.486939191818237305e+00
6.837618441684703008e-01 2.525521993637084961e+00
6.900866961785886433e-01 2.608250379562377930e+00
6.964115481887069858e-01 2.688537359237670898e+00
7.027364001988254394e-01 2.729528903961181641e+00
7.090612522089437819e-01 2.507315158843994141e+00
7.153861042190621244e-01 2.507315158843994141e+00
7.217109562291805780e-01 2.507315158843994141e+00
7.280358082392989205e-01 2.457588195800781250e+00
7.343606602494172630e-01 2.484024524688720703e+00
7.406855122595356056e-01 2.678217887878417969e+00
7.470103642696540591e-01 2.678217887878417969e+00
7.533352162797724016e-01 2.678217887878417969e+00
7.596600682898907442e-01 2.635672092437744141e+00
7.659849203000091977e-01 2.636286973953247070e+00
7.723097723101275403e-01 2.879882574081420898e+00
7.786346243202458828e-01 2.879882574081420898e+00
7.849594763303642253e-01 3.116065025329589844e+00
7.912843283404826789e-01 3.238183736801147461e+00
7.976091803506010214e-01 3.167166471481323242e+00
8.039340323607193639e-01 3.164858102798461914e+00
8.102588843708378175e-01 3.229745864868164062e+00
8.165837363809561600e-01 3.034042119979858398e+00
8.229085883910745025e-01 2.966670751571655273e+00
8.292334404011929561e-01 2.956593751907348633e+00
8.355582924113112986e-01 2.956593751907348633e+00
8.418831444214296411e-01 2.956593751907348633e+00
8.482079964315480947e-01 2.919250011444091797e+00
8.545328484416664372e-01 3.079020738601684570e+00
8.608577004517847797e-01 3.210495710372924805e+00
8.671825524619032333e-01 3.158677339553833008e+00
8.735074044720215758e-01 3.027884006500244141e+00
8.798322564821399183e-01 3.126619100570678711e+00
8.861571084922583719e-01 3.079717874526977539e+00
8.924819605023767144e-01 3.198234081268310547e+00
8.988068125124950569e-01 3.214900732040405273e+00
9.051316645226135105e-01 3.214900732040405273e+00
9.114565165327318530e-01 3.176139116287231445e+00
9.177813685428501955e-01 3.146143436431884766e+00
9.241062205529686491e-01 3.053341627120971680e+00
9.304310725630869916e-01 3.030391931533813477e+00
9.367559245732053341e-01 3.100386142730712891e+00
9.430807765833237877e-01 3.150102853775024414e+00
9.494056285934421302e-01 3.186954975128173828e+00
9.557304806035604727e-01 3.186954975128173828e+00
9.620553326136789263e-01 3.186954975128173828e+00
9.683801846237972688e-01 3.186954975128173828e+00
9.747050366339156113e-01 3.111825227737426758e+00
9.810298886440340649e-01 2.927619457244873047e+00
9.873547406541524074e-01 2.743072509765625000e+00
9.936795926642707499e-01 2.672873497009277344e+00
1.000004444674389203e+00 2.626325607299804688e+00
1.006329296684507657e+00 2.563775300979614258e+00
1.012654148694625889e+00 2.553579807281494141e+00
1.018979000704744342e+00 2.609598159790039062e+00
1.025303852714862796e+00 2.690440893173217773e+00
1.031628704724981027e+00 2.657291173934936523e+00
1.037953556735099481e+00 2.647023200988769531e+00
1.044278408745217712e+00 2.647023200988769531e+00
1.050603260755336166e+00 2.647034406661987305e+00
1.056928112765454619e+00 2.644993305206298828e+00
1.063252964775572851e+00 2.624345541000366211e+00
1.069577816785691304e+00 2.453742027282714844e+00
1.075902668795809758e+00 2.435610532760620117e+00
1.082227520805927989e+00 2.541438817977905273e+00
1.088552372816046443e+00 2.553464889526367188e+00
1.094877224826164896e+00 2.504631280899047852e+00
1.101202076836283350e+00 2.500829219818115234e+00
1.107526928846401582e+00 2.576207876205444336e+00
1.113851780856519813e+00 2.619841575622558594e+00
1.120176632866638489e+00 2.654648303985595703e+00
1.126501484876756720e+00 2.725794315338134766e+00
1.132826336886874952e+00 2.801816225051879883e+00
1.139151188896993627e+00 2.879174232482910156e+00
1.145476040907111859e+00 2.907969236373901367e+00
1.151800892917230090e+00 2.964370250701904297e+00
1.158125744927348766e+00 3.027108430862426758e+00
1.164450596937466997e+00 2.999441146850585938e+00
1.170775448947585229e+00 3.016853094100952148e+00
1.177100300957703682e+00 3.058506250381469727e+00
1.183425152967822136e+00 3.076044082641601562e+00
1.189750004977940367e+00 3.106252431869506836e+00
1.196074856988058821e+00 3.166722059249877930e+00
1.202399708998177275e+00 3.127361059188842773e+00
1.208724561008295506e+00 3.153825998306274414e+00
1.215049413018413960e+00 3.137826681137084961e+00
1.221374265028532413e+00 3.088835477828979492e+00
1.227699117038650645e+00 3.080906629562377930e+00
1.234023969048769098e+00 3.064547538757324219e+00
1.240348821058887552e+00 3.062123537063598633e+00
1.246673673069005783e+00 3.089493513107299805e+00
1.252998525079124237e+00 3.086202144622802734e+00
1.259323377089242690e+00 3.113733768463134766e+00
1.265648229099360922e+00 3.156423330307006836e+00
1.271973081109479375e+00 3.054306745529174805e+00
1.278297933119597829e+00 2.931398630142211914e+00
1.284622785129716060e+00 2.923662662506103516e+00
1.290947637139834514e+00 2.936517477035522461e+00
1.297272489149952968e+00 2.915173768997192383e+00
1.303597341160071199e+00 2.966385602951049805e+00
1.309922193170189653e+00 2.957854270935058594e+00
1.316247045180308106e+00 2.870529174804687500e+00
1.322571897190426338e+00 2.824046611785888672e+00
1.328896749200544791e+00 2.846069335937500000e+00
1.335221601210663245e+00 2.894325017929077148e+00
