gamma  mean  std
-1.794999999701976776e+02 0.000000000000000000e+00 0.000000000000000000e+00
-1.784999999105930328e+02 5.533252334594726562e+01 3.650960683822631836e+00
-1.774999998509883881e+02 5.506942367553710938e+01 3.098901987075805664e+00
-1.764999997913837433e+02 5.483522415161132812e+01 2.861862421035766602e+00
-1.754999997317790985e+02 5.368710708618164062e+01 2.681481361389160156e+00
-1.744999996721744253e+02 5.398020553588867188e+01 3.151912689208984375e+00
-1.734999996125698090e+02 5.371462631225585938e+01 1.868869304656982422e+00
-1.724999995529651642e+02 5.338171768188476562e+01 2.454225301742553711e+00
-1.714999994933605194e+02 5.349444580078125000e+01 2.645828247070312500e+00
-1.704999994337558746e+02 5.386380386352539062e+01 2.450212240219116211e+00
-1.694999993741512299e+02 5.369146728515625000e+01 2.339377641677856445e+00
-1.684999993145465851e+02 5.363446426391601562e+01 2.236597776412963867e+00
-1.674999992549419403e+02 5.491164779663085938e+01 2.933154344558715820e+00
-1.664999991953372955e+02 5.468487548828125000e+01 1.814269304275512695e+00
-1.654999991357326508e+02 5.345158004760742188e+01 2.228611230850219727e+00
-1.644999990761280060e+02 5.492824172973632812e+01 2.851494550704956055e+00
-1.634999990165233612e+02 5.573042297363281250e+01 3.671846866607666016e+00
-1.624999989569187164e+02 5.568141174316406250e+01 2.726464509963989258e+00
-1.614999988973140717e+02 5.783541870117187500e+01 3.854609489440917969e+00
-1.604999988377094269e+02 5.774745559692382812e+01 5.207801342010498047e+00
-1.594999987781047821e+02 5.761331558227539062e+01 4.055853843688964844e+00
-1.584999987185001373e+02 5.916202163696289062e+01 5.983977794647216797e+00
-1.574999986588954926e+02 6.036146926879882812e+01 7.137760162353515625e+00
-1.564999985992908478e+02 6.053803634643554688e+01 7.022335052490234375e+00
-1.554999985396862030e+02 6.010139465332031250e+01 6.240642070770263672e+00
-1.544999984800815582e+02 5.976257324218750000e+01 5.955049514770507812e+00
-1.534999984204769135e+02 5.926375198364257812e+01 5.363596916198730469e+00
-1.524999983608722687e+02 5.898463439941406250e+01 4.875284671783447266e+00
-1.514999983012676239e+02 5.775352859497070312e+01 4.473335266113281250e+00
-1.504999982416629791e+02 5.803248977661132812e+01 4.030372619628906250e+00
-1.494999981820583344e+02 5.848292160034179688e+01 5.080510139465332031e+00
-1.484999981224536896e+02 5.757432937622070312e+01 4.950510025024414062e+00
-1.474999980628490448e+02 5.826152038574218750e+01 4.777831554412841797e+00
-1.464999980032444000e+02 5.978448104858398438e+01 5.644260406494140625e+00
-1.454999979436397552e+02 6.037475967407226562e+01 7.576410293579101562e+00
-1.444999978840351105e+02 6.410272979736328125e+01 1.401392459869384766e+01
-1.434999978244304657e+02 7.208621978759765625e+01 2.702973747253417969e+01
-1.424999977648258209e+02 8.367421722412109375e+01 5.206952667236328125e+01
-1.414999977052211761e+02 1.002761001586914062e+02 8.995487976074218750e+01
-1.404999976456165314e+02 1.109505691528320312e+02 1.098820266723632812e+02
-1.394999975860118866e+02 1.035585632324218750e+02 8.686560821533203125e+01
-1.384999975264072418e+02 9.180062103271484375e+01 5.211017608642578125e+01
-1.374999974668025970e+02 8.002510833740234375e+01 2.934866905212402344e+01
-1.364999974071979523e+02 7.346863555908203125e+01 1.760301017761230469e+01
-1.354999973475933075e+02 7.050162506103515625e+01 1.387050819396972656e+01
-1.344999972879886627e+02 6.979511260986328125e+01 1.198012447357177734e+01
-1.334999972283840179e+02 7.171834564208984375e+01 1.563360881805419922e+01
-1.324999971687793732e+02 7.694769287109375000e+01 2.444067382812500000e+01
-1.314999971091747284e+02 7.644570159912109375e+01 2.755778121948242188e+01
-1.304999970495700836e+02 6.950032043457031250e+01 1.651002502441406250e+01
-1.294999969899654388e+02 6.403081512451171875e+01 5.624320983886718750e+00
-1.284999969303607941e+02 6.237958908081054688e+01 3.918972492218017578e+00
-1.274999968707561493e+02 6.155949783325195312e+01 3.340827703475952148e+00
-1.264999968111514903e+02 5.959006881713867188e+01 2.386734724044799805e+00
-1.254999967515468740e+02 5.818402099609375000e+01 1.607572913169860840e+00
-1.244999966919422150e+02 5.853216171264648438e+01 1.865462183952331543e+00
-1.234999966323375702e+02 5.646056747436523438e+01 1.928817152976989746e+00
-1.224999965727329112e+02 5.695132064819335938e+01 2.193925380706787109e+00
-1.214999965131282806e+02 5.848457336425781250e+01 2.992931365966796875e+00
-1.204999964535236359e+02 5.856080627441406250e+01 1.914754629135131836e+00
-1.194999963939190053e+02 5.972922897338867188e+01 4.191055774688720703e+00
-1.184999963343143605e+02 6.242771530151367188e+01 6.855067253112792969e+00
-1.174999962747097015e+02 6.205340576171875000e+01 5.342741966247558594e+00
-1.164999962151050568e+02 5.922238540649414062e+01 4.270151138305664062e+00
-1.154999961555003978e+02 5.960849380493164062e+01 3.884151458740234375e+00
-1.144999960958957672e+02 5.956989669799804688e+01 4.052817821502685547e+00
-1.134999960362911224e+02 5.945978927612304688e+01 4.560671806335449219e+00
