gamma  mean  std
-1.794999999701976776e+02 5.871790313720703125e+01 4.161295890808105469e+00
-1.784999999105930328e+02 5.683120727539062500e+01 2.084713935852050781e+00
-1.774999998509883881e+02 5.604720306396484375e+01 1.816110491752624512e+00
-1.764999997913837433e+02 5.691127777099609375e+01 1.143710374832153320e+00
-1.754999997317790985e+02 5.668036651611328125e+01 5.137198567390441895e-01
-1.744999996721744253e+02 5.627484893798828125e+01 1.894304990768432617e+00
-1.734999996125698090e+02 5.740049362182617188e+01 3.058183908462524414e+00
-1.724999995529651642e+02 5.735424423217773438e+01 3.130408287048339844e+00
-1.714999994933605194e+02 5.376464462280273438e+01 1.497857093811035156e+00
-1.704999994337558746e+02 5.409128189086914062e+01 1.640886545181274414e+00
-1.694999993741512299e+02 5.417275619506835938e+01 1.535155415534973145e+00
-1.684999993145465851e+02 5.480093002319335938e+01 1.479767680168151855e+00
-1.674999992549419403e+02 5.410081100463867188e+01 2.307357788085937500e+00
-1.664999991953372955e+02 5.463953018188476562e+01 2.022021770477294922e+00
-1.654999991357326508e+02 5.475629425048828125e+01 3.581802129745483398e+00
-1.644999990761280060e+02 5.460958862304687500e+01 2.056476831436157227e+00
-1.634999990165233612e+02 5.455237960815429688e+01 2.822580099105834961e+00
-1.624999989569187164e+02 5.396055221557617188e+01 1.319254159927368164e+00
-1.614999988973140717e+02 5.601618576049804688e+01 2.868925333023071289e+00
-1.604999988377094269e+02 5.451713180541992188e+01 1.936663150787353516e+00
-1.594999987781047821e+02 5.439602661132812500e+01 1.968700528144836426e+00
-1.584999987185001373e+02 5.650741195678710938e+01 2.554583311080932617e+00
-1.574999986588954926e+02 5.623110198974609375e+01 2.612012624740600586e+00
-1.564999985992908478e+02 5.563260650634765625e+01 2.660765647888183594e+00
-1.554999985396862030e+02 5.502207565307617188e+01 3.358777046203613281e+00
-1.544999984800815582e+02 5.580752182006835938e+01 3.203953504562377930e+00
-1.534999984204769135e+02 5.682191085815429688e+01 3.703335762023925781e+00
-1.524999983608722687e+02 5.471079254150390625e+01 2.437573432922363281e+00
-1.514999983012676239e+02 5.656921005249023438e+01 3.113815546035766602e+00
-1.504999982416629791e+02 5.606209564208984375e+01 1.337724447250366211e+00
-1.494999981820583344e+02 5.628403091430664062e+01 2.151715278625488281e+00
-1.484999981224536896e+02 5.607268524169921875e+01 1.712370395660400391e+00
-1.474999980628490448e+02 5.575259017944335938e+01 2.491042375564575195e+00
-1.464999980032444000e+02 5.579838180541992188e+01 2.540201902389526367e+00
-1.454999979436397552e+02 5.542547607421875000e+01 3.133636713027954102e+00
-1.444999978840351105e+02 5.497129058837890625e+01 1.332437992095947266e+00
-1.434999978244304657e+02 5.555617904663085938e+01 2.128274202346801758e+00
-1.424999977648258209e+02 5.729119491577148438e+01 1.659452915191650391e+00
-1.414999977052211761e+02 5.682729721069335938e+01 1.178230404853820801e+00
-1.404999976456165314e+02 5.609122085571289062e+01 9.213881492614746094e-01
-1.394999975860118866e+02 5.565116500854492188e+01 2.123640298843383789e+00
-1.384999975264072418e+02 5.417093276977539062e+01 2.243423461914062500e+00
-1.374999974668025970e+02 5.316414260864257812e+01 2.348427534103393555e+00
-1.364999974071979523e+02 5.438558959960937500e+01 2.111655712127685547e+00
-1.354999973475933075e+02 5.431677627563476562e+01 2.278287172317504883e+00
-1.344999972879886627e+02 5.465589141845703125e+01 2.824701786041259766e+00
-1.334999972283840179e+02 5.331102371215820312e+01 2.172560214996337891e+00
-1.324999971687793732e+02 5.369234848022460938e+01 2.625992536544799805e+00
-1.314999971091747284e+02 5.303686904907226562e+01 2.952569246292114258e+00
-1.304999970495700836e+02 5.300049972534179688e+01 2.409215927124023438e+00
-1.294999969899654388e+02 5.165967559814453125e+01 2.459400653839111328e+00
-1.284999969303607941e+02 5.331243515014648438e+01 3.066351175308227539e+00
-1.274999968707561493e+02 5.229239273071289062e+01 1.612127423286437988e+00
-1.264999968111514903e+02 5.217026519775390625e+01 2.397159337997436523e+00
-1.254999967515468740e+02 5.263817596435546875e+01 2.503139972686767578e+00
-1.244999966919422150e+02 5.345872116088867188e+01 8.380612134933471680e-01
-1.234999966323375702e+02 5.441052627563476562e+01 2.203237295150756836e+00
-1.224999965727329112e+02 5.381789398193359375e+01 1.429284572601318359e+00
-1.214999965131282806e+02 5.397788619995117188e+01 1.640289664268493652e+00
-1.204999964535236359e+02 5.508990097045898438e+01 1.668719291687011719e+00
-1.194999963939190053e+02 5.230459594726562500e+01 2.206195116043090820e+00
-1.184999963343143605e+02 5.221731185913085938e+01 2.256729125976562500e+00
-1.174999962747097015e+02 5.221331787109375000e+01 2.052629232406616211e+00
-1.164999962151050568e+02 5.140126419067382812e+01 1.839270472526550293e+00
-1.154999961555003978e+02 5.269109344482421875e+01 2.022569179534912109e+00
-1.144999960958957672e+02 5.253525161743164062e+01 2.576342821121215820e+00
-1.134999960362911224e+02 5.259893035888671875e+01 2.341975927352905273e+00
-1.124999959766864777e+02 5.165701675415039062e+01 1.997398614883422852e+00
-1.114999959170818329e+02 5.115621185302734375e+01 1.932744860649108887e+00
-1.104999958574771881e+02 5.157049560546875000e+01 2.199172735214233398e+00
-1.094999957978725291e+02 5.234481048583984375e+01 2.383704900741577148e+00
-1.084999957382678986e+02 5.271771621704101562e+01 2.704574823379516602e+00
-1.074999956786632538e+02 5.144887924194335938e+01 2.604631185531616211e+00
-1.064999956190586090e+02 5.299936294555664062e+01 2.574543237686157227e+00
-1.054999955594539642e+02 5.238995361328125000e+01 3.115383148193359375e+00
-1.044999954998493195e+02 5.261527633666992188e+01 3.059845685958862305e+00
-1.034999954402446747e+02 5.269237518310546875e+01 3.139156103134155273e+00
-1.024999953806400299e+02 5.328870010375976562e+01 1.979007720947265625e+00
-1.014999953210353851e+02 5.224111557006835938e+01 2.538259983062744141e+00
-1.004999952614307404e+02 5.286191940307617188e+01 2.511407136917114258e+00
-9.949999520182609558e+01 5.358224105834960938e+01 2.561678171157836914e+00
-9.849999514222145081e+01 5.295247268676757812e+01 1.851512551307678223e+00
-9.749999508261680603e+01 5.249249267578125000e+01 2.690556764602661133e+00
-9.649999502301216125e+01 5.433130645751953125e+01 1.751265883445739746e+00
-9.549999496340751648e+01 5.488331985473632812e+01 9.657008647918701172e-01
-9.449999490380287170e+01 5.350738906860351562e+01 1.757774114608764648e+00
-9.349999484419822693e+01 5.396114349365234375e+01 2.178313255310058594e+00
-9.249999478459358215e+01 5.308746719360351562e+01 1.668880581855773926e+00
-9.149999472498893738e+01 5.409549713134765625e+01 2.078123569488525391e+00
-9.049999466538429260e+01 5.293011474609375000e+01 2.344278812408447266e+00
-8.949999460577964783e+01 5.065129470825195312e+01 1.839170455932617188e+00
-8.849999454617500305e+01 5.178937530517578125e+01 1.864033818244934082e+00
-8.749999448657035828e+01 5.216390228271484375e+01 1.219127416610717773e+00
-8.649999442696571350e+01 5.187302017211914062e+01 1.149264097213745117e+00
-8.549999436736106873e+01 5.105461883544921875e+01 1.120470404624938965e+00
-8.449999430775642395e+01 5.038427734375000000e+01 7.977639436721801758e-01
-8.349999424815177917e+01 5.089169692993164062e+01 1.302489757537841797e+00
-8.249999418854713440e+01 4.997122573852539062e+01 1.109460711479187012e+00
-8.149999412894248962e+01 5.007992172241210938e+01 1.272366404533386230e+00
-8.049999406933784485e+01 5.011846160888671875e+01 1.625588893890380859e+00
-7.949999400973320007e+01 5.059545516967773438e+01 1.524539470672607422e+00
-7.849999395012855530e+01 4.941008377075195312e+01 1.534995198249816895e+00
-7.749999389052391052e+01 5.115435791015625000e+01 1.024644970893859863e+00
-7.649999383091926575e+01 5.045656967163085938e+01 9.634078145027160645e-01
-7.549999377131462097e+01 5.016548919677734375e+01 2.162328004837036133e+00
-7.449999371170997620e+01 5.080146026611328125e+01 1.360389828681945801e+00
-7.349999365210533142e+01 5.021694564819335938e+01 1.526795864105224609e+00
-7.249999359250068665e+01 5.163538360595703125e+01 1.884330749511718750e+00
-7.149999353289604187e+01 5.205073165893554688e+01 1.656445026397705078e+00
-7.049999347329139709e+01 5.164006423950195312e+01 1.562283396720886230e+00
-6.949999341368675232e+01 5.203200149536132812e+01 1.698984622955322266e+00
-6.849999335408210754e+01 5.211513137817382812e+01 1.727612018585205078e+00
-6.749999329447746277e+01 5.286734390258789062e+01 2.686256170272827148e+00
-6.649999323487281799e+01 5.222354507446289062e+01 3.248218774795532227e+00
-6.549999317526817322e+01 5.157529830932617188e+01 3.274109840393066406e+00
-6.449999311566352844e+01 5.202629852294921875e+01 1.627530217170715332e+00
-6.349999305605889788e+01 5.258551406860351562e+01 3.448790073394775391e+00
-6.249999299645424600e+01 5.191832733154296875e+01 1.700017929077148438e+00
-6.149999293684959412e+01 5.247133636474609375e+01 1.968462228775024414e+00
-6.049999287724494224e+01 5.044589614868164062e+01 1.944256663322448730e+00
-5.949999281764031167e+01 5.112416458129882812e+01 8.794205188751220703e-01
-5.849999275803565979e+01 5.030057525634765625e+01 1.673609852790832520e+00
-5.749999269843100791e+01 5.075012969970703125e+01 1.362926244735717773e+00
-5.649999263882638445e+01 4.781115341186523438e+01 1.265811204910278320e+00
-5.549999257922173257e+01 4.815957260131835938e+01 1.544414877891540527e+00
-5.449999251961708069e+01 4.720238494873046875e+01 1.884345531463623047e+00
-5.349999246001242881e+01 4.649134445190429688e+01 2.119391918182373047e+00
-5.249999240040779824e+01 4.580377197265625000e+01 1.473429083824157715e+00
-5.149999234080314636e+01 4.704435348510742188e+01 9.566697478294372559e-01
-5.049999228119849448e+01 4.778697967529296875e+01 2.169189214706420898e+00
-4.949999222159387102e+01 4.879414749145507812e+01 1.599771738052368164e+00
-4.849999216198921914e+01 4.819275283813476562e+01 9.720721244812011719e-01
-4.749999210238456726e+01 4.877182006835937500e+01 1.851714253425598145e+00
-4.649999204277991538e+01 4.797939300537109375e+01 1.181308865547180176e+00
