gamma  mean  std
-1.794999999701976776e+02 0.000000000000000000e+00 0.000000000000000000e+00
-1.784999999105930328e+02 5.978638839721679688e+01 2.803904294967651367e+00
-1.774999998509883881e+02 6.146405029296875000e+01 2.965455055236816406e+00
-1.764999997913837433e+02 6.132519912719726562e+01 3.537832498550415039e+00
-1.754999997317790985e+02 6.215895462036132812e+01 4.662013053894042969e+00
-1.744999996721744253e+02 6.249113464355468750e+01 3.211460351943969727e+00
-1.734999996125698090e+02 6.510512542724609375e+01 5.244801044464111328e+00
-1.724999995529651642e+02 6.565811157226562500e+01 5.018761634826660156e+00
-1.714999994933605194e+02 6.404817962646484375e+01 4.107639789581298828e+00
-1.704999994337558746e+02 6.689974212646484375e+01 2.613177537918090820e+00
-1.694999993741512299e+02 6.873858642578125000e+01 3.720926523208618164e+00
-1.684999993145465851e+02 6.799769592285156250e+01 2.356442213058471680e+00
-1.674999992549419403e+02 6.914332580566406250e+01 2.668412208557128906e+00
-1.664999991953372955e+02 6.782337951660156250e+01 4.105893611907958984e+00
-1.654999991357326508e+02 6.858411407470703125e+01 5.178444862365722656e+00
-1.644999990761280060e+02 6.861817932128906250e+01 7.070538043975830078e+00
-1.634999990165233612e+02 6.976111602783203125e+01 1.076341056823730469e+01
-1.624999989569187164e+02 7.151123046875000000e+01 1.274772167205810547e+01
-1.614999988973140717e+02 7.264035797119140625e+01 1.316120815277099609e+01
-1.604999988377094269e+02 7.200189208984375000e+01 1.275509834289550781e+01
-1.594999987781047821e+02 7.211360931396484375e+01 9.266095161437988281e+00
-1.584999987185001373e+02 7.019045257568359375e+01 8.328351974487304688e+00
-1.574999986588954926e+02 6.960398101806640625e+01 8.927816390991210938e+00
-1.564999985992908478e+02 6.992681121826171875e+01 9.443318367004394531e+00
-1.554999985396862030e+02 7.120122528076171875e+01 9.773334503173828125e+00
-1.544999984800815582e+02 7.043345642089843750e+01 9.791130065917968750e+00
-1.534999984204769135e+02 7.106099700927734375e+01 1.020263290405273438e+01
-1.524999983608722687e+02 6.905423736572265625e+01 9.953344345092773438e+00
-1.514999983012676239e+02 6.670272064208984375e+01 8.371281623840332031e+00
-1.504999982416629791e+02 6.728343963623046875e+01 7.587189197540283203e+00
-1.494999981820583344e+02 6.556848144531250000e+01 5.941558837890625000e+00
-1.484999981224536896e+02 6.553200531005859375e+01 5.192584037780761719e+00
-1.474999980628490448e+02 6.823958587646484375e+01 7.271358489990234375e+00
-1.464999980032444000e+02 6.554583740234375000e+01 4.527761936187744141e+00
