gamma  mean  std
-1.794999999701976776e+02 0.000000000000000000e+00 0.000000000000000000e+00
-1.784999999105930328e+02 5.829770278930664062e+01 4.185179233551025391e+00
-1.774999998509883881e+02 5.954469680786132812e+01 4.081119060516357422e+00
-1.764999997913837433e+02 6.004095458984375000e+01 4.525792121887207031e+00
-1.754999997317790985e+02 6.106805419921875000e+01 4.009739875793457031e+00
-1.744999996721744253e+02 5.989381027221679688e+01 4.665763854980468750e+00
-1.734999996125698090e+02 5.988016128540039062e+01 5.437310695648193359e+00
-1.724999995529651642e+02 6.000384521484375000e+01 4.894867897033691406e+00
-1.714999994933605194e+02 6.010839462280273438e+01 4.409803390502929688e+00
-1.704999994337558746e+02 6.026812744140625000e+01 5.489780902862548828e+00
-1.694999993741512299e+02 5.963608932495117188e+01 4.514900207519531250e+00
-1.684999993145465851e+02 5.946496582031250000e+01 2.646250486373901367e+00
-1.674999992549419403e+02 5.863924026489257812e+01 3.031692504882812500e+00
-1.664999991953372955e+02 5.878013610839843750e+01 2.583810329437255859e+00
-1.654999991357326508e+02 5.881931686401367188e+01 1.855571866035461426e+00
-1.644999990761280060e+02 5.978483963012695312e+01 2.437068223953247070e+00
-1.634999990165233612e+02 5.864862060546875000e+01 3.525544881820678711e+00
-1.624999989569187164e+02 5.831950378417968750e+01 3.366152524948120117e+00
-1.614999988973140717e+02 5.928648757934570312e+01 2.724258184432983398e+00
-1.604999988377094269e+02 5.945399093627929688e+01 3.957035064697265625e+00
-1.594999987781047821e+02 5.895639419555664062e+01 3.878614425659179688e+00
-1.584999987185001373e+02 5.957008361816406250e+01 4.137689113616943359e+00
-1.574999986588954926e+02 6.083009338378906250e+01 3.618811845779418945e+00
-1.564999985992908478e+02 6.038310623168945312e+01 5.022868156433105469e+00
-1.554999985396862030e+02 6.137614440917968750e+01 3.503993988037109375e+00
-1.544999984800815582e+02 6.288795089721679688e+01 4.444097042083740234e+00
-1.534999984204769135e+02 6.393602371215820312e+01 5.297210216522216797e+00
-1.524999983608722687e+02 6.528827667236328125e+01 5.940258026123046875e+00
-1.514999983012676239e+02 6.649520111083984375e+01 8.139952659606933594e+00
-1.504999982416629791e+02 6.922409820556640625e+01 9.737097740173339844e+00
-1.494999981820583344e+02 7.138794708251953125e+01 1.229236698150634766e+01
-1.484999981224536896e+02 7.321754455566406250e+01 1.565940189361572266e+01
-1.474999980628490448e+02 7.889420318603515625e+01 2.224926185607910156e+01
-1.464999980032444000e+02 8.215205383300781250e+01 2.870451927185058594e+01
-1.454999979436397552e+02 8.553881835937500000e+01 3.214920425415039062e+01
-1.444999978840351105e+02 8.628741455078125000e+01 3.399687957763671875e+01
-1.434999978244304657e+02 8.921352386474609375e+01 3.718885803222656250e+01
-1.424999977648258209e+02 1.180223464965820312e+02 9.716871643066406250e+01
-1.414999977052211761e+02 2.804714660644531250e+02 2.419859619140625000e+02
-1.404999976456165314e+02 1.047097702026367188e+02 5.646750640869140625e+01
-1.394999975860118866e+02 8.669784545898437500e+01 3.375632095336914062e+01
-1.384999975264072418e+02 8.412174224853515625e+01 3.079639434814453125e+01
-1.374999974668025970e+02 7.953053283691406250e+01 2.354380989074707031e+01
-1.364999974071979523e+02 7.651480865478515625e+01 1.706556510925292969e+01
-1.354999973475933075e+02 7.135601806640625000e+01 1.294625759124755859e+01
-1.344999972879886627e+02 6.910873413085937500e+01 1.082386398315429688e+01
-1.334999972283840179e+02 6.749636077880859375e+01 1.009214878082275391e+01
-1.324999971687793732e+02 6.610238647460937500e+01 7.453237056732177734e+00
-1.314999971091747284e+02 6.354336929321289062e+01 7.351875782012939453e+00
-1.304999970495700836e+02 6.311434936523437500e+01 7.702962398529052734e+00
-1.294999969899654388e+02 6.257986450195312500e+01 5.095088958740234375e+00
-1.284999969303607941e+02 6.060903549194335938e+01 5.466226577758789062e+00
-1.274999968707561493e+02 6.137488937377929688e+01 7.761798381805419922e+00
-1.264999968111514903e+02 6.179361343383789062e+01 6.633965969085693359e+00
-1.254999967515468740e+02 5.980011367797851562e+01 3.452850580215454102e+00
-1.244999966919422150e+02 5.754400634765625000e+01 3.501675844192504883e+00
-1.234999966323375702e+02 5.897329711914062500e+01 2.658249139785766602e+00
-1.224999965727329112e+02 5.938632583618164062e+01 2.482320547103881836e+00
-1.214999965131282806e+02 5.707525253295898438e+01 2.216100215911865234e+00
-1.204999964535236359e+02 5.688909530639648438e+01 2.113041162490844727e+00
-1.194999963939190053e+02 5.738526535034179688e+01 2.390184640884399414e+00
-1.184999963343143605e+02 5.763350296020507812e+01 2.349143028259277344e+00
-1.174999962747097015e+02 5.683836746215820312e+01 2.714495420455932617e+00
-1.164999962151050568e+02 5.685375595092773438e+01 2.255959510803222656e+00
-1.154999961555003978e+02 5.755824661254882812e+01 2.983373165130615234e+00
-1.144999960958957672e+02 5.615534973144531250e+01 3.046596050262451172e+00
-1.134999960362911224e+02 5.754992675781250000e+01 2.874022483825683594e+00
-1.124999959766864777e+02 5.760826492309570312e+01 3.357140541076660156e+00
-1.114999959170818329e+02 5.746205139160156250e+01 3.265810489654541016e+00
-1.104999958574771881e+02 5.803947830200195312e+01 2.837232828140258789e+00
-1.094999957978725291e+02 5.835462570190429688e+01 7.348652362823486328e+00
-1.084999957382678986e+02 6.398286056518554688e+01 2.162484550476074219e+01
-1.074999956786632538e+02 9.830289459228515625e+01 8.179755401611328125e+01
-1.064999956190586090e+02 7.181018066406250000e+01 2.748406982421875000e+01
-1.054999955594539642e+02 5.491002273559570312e+01 4.548126220703125000e+00
-1.044999954998493195e+02 5.129830932617187500e+01 9.424284100532531738e-01
-1.034999954402446747e+02 5.065119552612304688e+01 1.523771762847900391e+00
-1.024999953806400299e+02 5.065231323242187500e+01 1.768855810165405273e+00
-1.014999953210353851e+02 5.108233642578125000e+01 1.848075509071350098e+00
-1.004999952614307404e+02 5.158933639526367188e+01 2.353279352188110352e+00
-9.949999520182609558e+01 5.441348648071289062e+01 6.323950767517089844e+00
-9.849999514222145081e+01 5.743413162231445312e+01 1.412329292297363281e+01
-9.749999508261680603e+01 6.092010116577148438e+01 2.365032196044921875e+01
-9.649999502301216125e+01 5.972385787963867188e+01 1.484081649780273438e+01
-9.549999496340751648e+01 5.552926635742187500e+01 3.359717369079589844e+00
-9.449999490380287170e+01 5.581646347045898438e+01 1.730379939079284668e+00
-9.349999484419822693e+01 5.663794326782226562e+01 1.507456779479980469e+00
-9.249999478459358215e+01 5.996345520019531250e+01 1.958810567855834961e+00
-9.149999472498893738e+01 6.131454086303710938e+01 3.318486928939819336e+00
-9.049999466538429260e+01 6.369912338256835938e+01 5.420407295227050781e+00
-8.949999460577964783e+01 5.949837875366210938e+01 6.421188354492187500e+00
-8.849999454617500305e+01 6.246493148803710938e+01 5.596238136291503906e+00
-8.749999448657035828e+01 6.211614990234375000e+01 6.508687973022460938e+00
-8.649999442696571350e+01 6.057322311401367188e+01 6.608893394470214844e+00
-8.549999436736106873e+01 6.163531112670898438e+01 7.445620536804199219e+00
-8.449999430775642395e+01 6.183704757690429688e+01 7.358990192413330078e+00
-8.349999424815177917e+01 6.176543807983398438e+01 8.918403625488281250e+00
-8.249999418854713440e+01 6.370243453979492188e+01 8.301671028137207031e+00
-8.149999412894248962e+01 6.351364135742187500e+01 1.012742710113525391e+01
-8.049999406933784485e+01 6.337070083618164062e+01 1.004646778106689453e+01
-7.949999400973320007e+01 6.322220230102539062e+01 9.686677932739257812e+00
-7.849999395012855530e+01 6.228739929199218750e+01 8.805450439453125000e+00
-7.749999389052391052e+01 6.197601699829101562e+01 6.094196796417236328e+00
-7.649999383091926575e+01 6.042179870605468750e+01 5.354681968688964844e+00
-7.549999377131462097e+01 5.932106399536132812e+01 4.137772560119628906e+00
-7.449999371170997620e+01 5.691256332397460938e+01 2.303191423416137695e+00
-7.349999365210533142e+01 5.678514480590820312e+01 1.995200514793395996e+00
-7.249999359250068665e+01 5.532536315917968750e+01 1.757569193840026855e+00
-7.149999353289604187e+01 5.566171646118164062e+01 2.095777988433837891e+00
-7.049999347329139709e+01 5.465476989746093750e+01 2.281670093536376953e+00
-6.949999341368675232e+01 5.411137390136718750e+01 2.802452564239501953e+00
-6.849999335408210754e+01 5.400876998901367188e+01 1.780194401741027832e+00
-6.749999329447746277e+01 5.490069198608398438e+01 3.654634714126586914e+00
-6.649999323487281799e+01 5.604693603515625000e+01 7.193453311920166016e+00
-6.549999317526817322e+01 5.705440902709960938e+01 9.851741790771484375e+00
-6.449999311566352844e+01 6.044699096679687500e+01 1.601605606079101562e+01
-6.349999305605889788e+01 6.066168212890625000e+01 1.532498550415039062e+01
-6.249999299645424600e+01 6.508118438720703125e+01 2.566731834411621094e+01
-6.149999293684959412e+01 6.947502899169921875e+01 3.113142585754394531e+01
-6.049999287724494224e+01 6.950107574462890625e+01 3.057297515869140625e+01
-5.949999281764031167e+01 7.202954101562500000e+01 3.596277618408203125e+01
-5.849999275803565979e+01 8.304339599609375000e+01 5.683006286621093750e+01
-5.749999269843100791e+01 9.202112579345703125e+01 7.326020812988281250e+01
-5.649999263882638445e+01 9.599445343017578125e+01 7.739648437500000000e+01
-5.549999257922173257e+01 9.840985107421875000e+01 7.429209136962890625e+01
-5.449999251961708069e+01 7.849805450439453125e+01 4.156891632080078125e+01
-5.349999246001242881e+01 7.138698577880859375e+01 2.758359527587890625e+01
-5.249999240040779824e+01 6.745976257324218750e+01 1.979372787475585938e+01
-5.149999234080314636e+01 6.391862106323242188e+01 1.564838790893554688e+01
-5.049999228119849448e+01 6.194518661499023438e+01 1.298099899291992188e+01
-4.949999222159387102e+01 6.127436828613281250e+01 1.037806129455566406e+01
-4.849999216198921914e+01 5.925494384765625000e+01 9.367081642150878906e+00
-4.749999210238456726e+01 5.904782485961914062e+01 8.365797042846679688e+00
-4.649999204277991538e+01 5.921559143066406250e+01 7.150436401367187500e+00
-4.549999198317528482e+01 6.381813430786132812e+01 2.246399879455566406e+01
-4.449999192357063293e+01 5.824949264526367188e+01 5.249007701873779297e+00
-4.349999186396598105e+01 5.883245468139648438e+01 3.994148731231689453e+00
-4.249999180436135759e+01 5.917689132690429688e+01 5.572710037231445312e+00
-4.149999174475670571e+01 5.821948242187500000e+01 5.543444633483886719e+00
-4.049999168515205383e+01 5.661669540405273438e+01 5.315639495849609375e+00
-3.949999162554740195e+01 5.461169815063476562e+01 4.818412780761718750e+00
