2theta Intensity
5.952139160268129503e-01 0.000000000000000000e+00
6.015387680369312928e-01 0.000000000000000000e+00
6.078636200470497464e-01 0.000000000000000000e+00
6.141884720571680889e-01 0.000000000000000000e+00
6.205133240672864314e-01 0.000000000000000000e+00
6.268381760774048850e-01 0.000000000000000000e+00
6.331630280875232275e-01 0.000000000000000000e+00
6.394878800976415700e-01 0.000000000000000000e+00
6.458127321077600236e-01 0.000000000000000000e+00
6.521375841178783661e-01 0.000000000000000000e+00
6.584624361279967086e-01 0.000000000000000000e+00
6.647872881381151622e-01 0.000000000000000000e+00
6.711121401482335047e-01 0.000000000000000000e+00
6.774369921583518472e-01 0.000000000000000000e+00
6.837618441684703008e-01 7.711748033761978149e-02
6.900866961785886433e-01 9.479311853647232056e-02
6.964115481887069858e-01 9.775388240814208984e-02
7.027364001988254394e-01 1.026030480861663818e-01
7.090612522089437819e-01 1.115105375647544861e-01
7.153861042190621244e-01 1.115105375647544861e-01
7.217109562291805780e-01 1.115105375647544861e-01
7.280358082392989205e-01 1.027082651853561401e-01
7.343606602494172630e-01 9.713210910558700562e-02
7.406855122595356056e-01 9.177114069461822510e-02
7.470103642696540591e-01 9.177114069461822510e-02
7.533352162797724016e-01 9.177114069461822510e-02
7.596600682898907442e-01 1.148239076137542725e-01
7.659849203000091977e-01 1.685046851634979248e-01
7.723097723101275403e-01 1.697893291711807251e-01
7.786346243202458828e-01 1.697893291711807251e-01
7.849594763303642253e-01 1.588288694620132446e-01
7.912843283404826789e-01 1.955475211143493652e-01
7.976091803506010214e-01 1.943608522415161133e-01
8.039340323607193639e-01 2.071542590856552124e-01
8.102588843708378175e-01 2.659946084022521973e-01
8.165837363809561600e-01 2.013268619775772095e-01
8.229085883910745025e-01 1.980387121438980103e-01
8.292334404011929561e-01 1.999661028385162354e-01
8.355582924113112986e-01 1.999661028385162354e-01
8.418831444214296411e-01 1.999661028385162354e-01
8.482079964315480947e-01 1.963658928871154785e-01
8.545328484416664372e-01 2.325599193572998047e-01
8.608577004517847797e-01 2.266566157341003418e-01
8.671825524619032333e-01 2.211610823869705200e-01
8.735074044720215758e-01 2.213224321603775024e-01
8.798322564821399183e-01 1.920319348573684692e-01
8.861571084922583719e-01 1.912747919559478760e-01
8.924819605023767144e-01 1.517735123634338379e-01
8.988068125124950569e-01 1.544211804866790771e-01
9.051316645226135105e-01 1.544211804866790771e-01
9.114565165327318530e-01 1.532060652971267700e-01
9.177813685428501955e-01 1.427665799856185913e-01
9.241062205529686491e-01 1.469679921865463257e-01
9.304310725630869916e-01 1.447512507438659668e-01
9.367559245732053341e-01 1.485735177993774414e-01
9.430807765833237877e-01 1.356433629989624023e-01
9.494056285934421302e-01 1.365051567554473877e-01
9.557304806035604727e-01 1.365051567554473877e-01
9.620553326136789263e-01 1.365051567554473877e-01
9.683801846237972688e-01 1.365051567554473877e-01
9.747050366339156113e-01 1.210963353514671326e-01
9.810298886440340649e-01 1.580066680908203125e-01
9.873547406541524074e-01 1.352193057537078857e-01
9.936795926642707499e-01 1.301222443580627441e-01
1.000004444674389203e+00 1.253135353326797485e-01
1.006329296684507657e+00 1.237718760967254639e-01
1.012654148694625889e+00 1.215307638049125671e-01
1.018979000704744342e+00 1.503584235906600952e-01
1.025303852714862796e+00 1.576938033103942871e-01
1.031628704724981027e+00 1.543638557195663452e-01
1.037953556735099481e+00 1.551026403903961182e-01
1.044278408745217712e+00 1.551026403903961182e-01
1.050603260755336166e+00 1.550980061292648315e-01
1.056928112765454619e+00 1.188485994935035706e-01
1.063252964775572851e+00 7.717970013618469238e-02
1.069577816785691304e+00 6.996271014213562012e-02
1.075902668795809758e+00 6.899291276931762695e-02
1.082227520805927989e+00 7.091464847326278687e-02
1.088552372816046443e+00 6.905896216630935669e-02
1.094877224826164896e+00 6.868974864482879639e-02
1.101202076836283350e+00 6.906374543905258179e-02
