2theta Intensity
5.952139160268129503e-01 0.000000000000000000e+00
6.015387680369312928e-01 0.000000000000000000e+00
6.078636200470497464e-01 0.000000000000000000e+00
6.141884720571680889e-01 0.000000000000000000e+00
6.205133240672864314e-01 0.000000000000000000e+00
6.268381760774048850e-01 0.000000000000000000e+00
6.331630280875232275e-01 0.000000000000000000e+00
6.394878800976415700e-01 4.427642747759819031e-02
6.458127321077600236e-01 1.778109371662139893e-01
6.521375841178783661e-01 1.778109371662139893e-01
6.584624361279967086e-01 1.778109371662139893e-01
6.647872881381151622e-01 1.778109371662139893e-01
6.711121401482335047e-01 1.778109371662139893e-01
6.774369921583518472e-01 1.607977896928787231e-01
6.837618441684703008e-01 1.399442106485366821e-01
6.900866961785886433e-01 2.212444692850112915e-01
6.964115481887069858e-01 2.304882407188415527e-01
7.027364001988254394e-01 2.419218122959136963e-01
7.090612522089437819e-01 2.629242539405822754e-01
7.153861042190621244e-01 2.629242539405822754e-01
7.217109562291805780e-01 2.629242539405822754e-01
7.280358082392989205e-01 2.421699017286300659e-01
7.343606602494172630e-01 2.290221899747848511e-01
7.406855122595356056e-01 2.163818776607513428e-01
7.470103642696540591e-01 2.163818776607513428e-01
7.533352162797724016e-01 2.163818776607513428e-01
7.596600682898907442e-01 2.616545259952545166e-01
7.659849203000091977e-01 3.436935245990753174e-01
7.723097723101275403e-01 2.828128337860107422e-01
7.786346243202458828e-01 2.828128337860107422e-01
7.849594763303642253e-01 2.735210359096527100e-01
7.912843283404826789e-01 2.200346589088439941e-01
7.976091803506010214e-01 2.186993807554244995e-01
8.039340323607193639e-01 2.239552736282348633e-01
8.102588843708378175e-01 2.246468365192413330e-01
8.165837363809561600e-01 2.239070981740951538e-01
8.229085883910745025e-01 2.231774330139160156e-01
8.292334404011929561e-01 2.253494858741760254e-01
8.355582924113112986e-01 2.253494858741760254e-01
8.418831444214296411e-01 2.253494858741760254e-01
8.482079964315480947e-01 2.152796387672424316e-01
8.545328484416664372e-01 1.977377980947494507e-01
8.608577004517847797e-01 2.715925872325897217e-01
8.671825524619032333e-01 2.975468039512634277e-01
8.735074044720215758e-01 2.977638840675354004e-01
8.798322564821399183e-01 2.276627421379089355e-01
8.861571084922583719e-01 1.958268433809280396e-01
8.924819605023767144e-01 1.531706005334854126e-01
8.988068125124950569e-01 1.558426469564437866e-01
9.051316645226135105e-01 1.558426469564437866e-01
9.114565165327318530e-01 1.546163558959960938e-01
9.177813685428501955e-01 1.561646163463592529e-01
9.241062205529686491e-01 1.486200541257858276e-01
9.304310725630869916e-01 1.460388898849487305e-01
9.367559245732053341e-01 1.572396606206893921e-01
9.430807765833237877e-01 1.789998412132263184e-01
9.494056285934421302e-01 1.801370978355407715e-01
9.557304806035604727e-01 1.801370978355407715e-01
9.620553326136789263e-01 1.801370978355407715e-01
9.683801846237972688e-01 1.801370978355407715e-01
9.747050366339156113e-01 1.919762790203094482e-01
9.810298886440340649e-01 2.043402343988418579e-01
9.873547406541524074e-01 2.149360328912734985e-01
9.936795926642707499e-01 1.540371179580688477e-01
1.000004444674389203e+00 1.242368072271347046e-01
1.006329296684507657e+00 1.227083951234817505e-01
1.012654148694625889e+00 1.204865351319313049e-01
1.018979000704744342e+00 9.261070191860198975e-02
1.025303852714862796e+00 1.007532849907875061e-01
1.031628704724981027e+00 1.512922793626785278e-01
1.037953556735099481e+00 1.587206870317459106e-01
1.044278408745217712e+00 1.587206870317459106e-01
1.050603260755336166e+00 1.587159633636474609e-01
1.056928112765454619e+00 1.582390815019607544e-01
1.063252964775572851e+00 1.694612354040145874e-01
1.069577816785691304e+00 1.798298060894012451e-01
1.075902668795809758e+00 1.766838282346725464e-01
1.082227520805927989e+00 1.816051900386810303e-01
1.088552372816046443e+00 1.768529713153839111e-01
1.094877224826164896e+00 1.759074479341506958e-01
1.101202076836283350e+00 1.557854115962982178e-01
