2theta Intensity
5.952139160268129503e-01 4.211859703063964844e-01
6.015387680369312928e-01 3.571690022945404053e-01
6.078636200470497464e-01 3.563088774681091309e-01
6.141884720571680889e-01 2.757896780967712402e-01
6.205133240672864314e-01 2.757896780967712402e-01
6.268381760774048850e-01 2.757896780967712402e-01
6.331630280875232275e-01 2.757896780967712402e-01
6.394878800976415700e-01 2.635842859745025635e-01
6.458127321077600236e-01 2.267737835645675659e-01
6.521375841178783661e-01 2.267737835645675659e-01
6.584624361279967086e-01 2.267737835645675659e-01
6.647872881381151622e-01 2.267737835645675659e-01
6.711121401482335047e-01 2.267737835645675659e-01
6.774369921583518472e-01 2.050758302211761475e-01
6.837618441684703008e-01 1.784798949956893921e-01
6.900866961785886433e-01 2.031244188547134399e-01
6.964115481887069858e-01 1.294816583395004272e-01
7.027364001988254394e-01 1.359047144651412964e-01
7.090612522089437819e-01 1.477032899856567383e-01
7.153861042190621244e-01 1.477032899856567383e-01
7.217109562291805780e-01 1.477032899856567383e-01
7.280358082392989205e-01 1.609848737716674805e-01
7.343606602494172630e-01 2.309532165527343750e-01
7.406855122595356056e-01 2.182063162326812744e-01
7.470103642696540591e-01 2.182063162326812744e-01
7.533352162797724016e-01 2.182063162326812744e-01
7.596600682898907442e-01 2.126720696687698364e-01
7.659849203000091977e-01 2.568426728248596191e-01
7.723097723101275403e-01 3.705493509769439697e-01
7.786346243202458828e-01 3.705493509769439697e-01
7.849594763303642253e-01 2.568604052066802979e-01
7.912843283404826789e-01 2.013632357120513916e-01
7.976091803506010214e-01 2.001412659883499146e-01
8.039340323607193639e-01 2.049511671066284180e-01
8.102588843708378175e-01 2.055840492248535156e-01
8.165837363809561600e-01 2.049070894718170166e-01
8.229085883910745025e-01 2.042393237352371216e-01
8.292334404011929561e-01 2.062270790338516235e-01
8.355582924113112986e-01 2.062270790338516235e-01
8.418831444214296411e-01 2.062270790338516235e-01
8.482079964315480947e-01 2.023470848798751831e-01
8.545328484416664372e-01 2.883528769016265869e-01
8.608577004517847797e-01 3.291912078857421875e-01
8.671825524619032333e-01 3.374792635440826416e-01
8.735074044720215758e-01 3.377254605293273926e-01
8.798322564821399183e-01 2.930298447608947754e-01
8.861571084922583719e-01 2.978563308715820312e-01
8.924819605023767144e-01 3.062446415424346924e-01
8.988068125124950569e-01 2.107499837875366211e-01
9.051316645226135105e-01 2.107499837875366211e-01
9.114565165327318530e-01 2.090916335582733154e-01
9.177813685428501955e-01 2.232721149921417236e-01
9.241062205529686491e-01 2.497413158416748047e-01
9.304310725630869916e-01 2.454039454460144043e-01
9.367559245732053341e-01 2.301778346300125122e-01
9.430807765833237877e-01 2.256047278642654419e-01
9.494056285934421302e-01 2.270380705595016479e-01
9.557304806035604727e-01 2.270380705595016479e-01
9.620553326136789263e-01 2.270380705595016479e-01
