gamma  mean  std
-1.794999999701976776e+02 1.779167747497558594e+01 1.679478526115417480e+00
-1.784999999105930328e+02 1.710995101928710938e+01 1.356155991554260254e+00
-1.774999998509883881e+02 1.725799560546875000e+01 1.182749032974243164e+00
-1.764999997913837433e+02 1.756274795532226562e+01 1.963550567626953125e+00
-1.754999997317790985e+02 1.768658256530761719e+01 1.846744060516357422e+00
-1.744999996721744253e+02 1.729503059387207031e+01 1.320778250694274902e+00
-1.734999996125698090e+02 1.701888084411621094e+01 1.247791171073913574e+00
-1.724999995529651642e+02 1.737825584411621094e+01 1.592474102973937988e+00
-1.714999994933605194e+02 1.712258911132812500e+01 1.163331389427185059e+00
-1.704999994337558746e+02 1.706234931945800781e+01 9.096984863281250000e-01
-1.694999993741512299e+02 1.777719879150390625e+01 1.494028449058532715e+00
-1.684999993145465851e+02 1.724063491821289062e+01 1.412453532218933105e+00
-1.674999992549419403e+02 1.773971748352050781e+01 1.161021471023559570e+00
-1.664999991953372955e+02 1.736924552917480469e+01 1.544960737228393555e+00
-1.654999991357326508e+02 1.811753463745117188e+01 1.233357071876525879e+00
-1.644999990761280060e+02 1.753778839111328125e+01 1.515921831130981445e+00
-1.634999990165233612e+02 1.723695945739746094e+01 1.178056836128234863e+00
-1.624999989569187164e+02 1.775951957702636719e+01 1.620807409286499023e+00
-1.614999988973140717e+02 1.742198371887207031e+01 1.064119100570678711e+00
-1.604999988377094269e+02 1.687272262573242188e+01 1.188235640525817871e+00
-1.594999987781047821e+02 1.744715881347656250e+01 1.548240542411804199e+00
-1.584999987185001373e+02 1.701812362670898438e+01 1.467473387718200684e+00
-1.574999986588954926e+02 1.711501884460449219e+01 1.160186409950256348e+00
-1.564999985992908478e+02 1.726491737365722656e+01 1.522550582885742188e+00
-1.554999985396862030e+02 1.705388259887695312e+01 1.435517072677612305e+00
-1.544999984800815582e+02 1.701611137390136719e+01 1.825348258018493652e+00
-1.534999984204769135e+02 1.664570236206054688e+01 1.638492703437805176e+00
-1.524999983608722687e+02 1.673864555358886719e+01 1.506761670112609863e+00
-1.514999983012676239e+02 1.621411705017089844e+01 1.673603653907775879e+00
-1.504999982416629791e+02 1.641601181030273438e+01 1.966013312339782715e+00
-1.494999981820583344e+02 1.666201019287109375e+01 1.587688326835632324e+00
-1.484999981224536896e+02 1.671336174011230469e+01 1.518101930618286133e+00
-1.474999980628490448e+02 1.632601165771484375e+01 1.400633096694946289e+00
-1.464999980032444000e+02 1.625068473815917969e+01 1.395177364349365234e+00
-1.454999979436397552e+02 1.606816864013671875e+01 1.401624917984008789e+00
-1.444999978840351105e+02 1.609733963012695312e+01 1.419966697692871094e+00
-1.434999978244304657e+02 1.570447158813476562e+01 1.562239527702331543e+00
-1.424999977648258209e+02 1.608631134033203125e+01 1.469077110290527344e+00
-1.414999977052211761e+02 1.577938461303710938e+01 1.689707636833190918e+00
-1.404999976456165314e+02 1.606777572631835938e+01 1.315950989723205566e+00
-1.394999975860118866e+02 1.588438892364501953e+01 1.447890639305114746e+00
-1.384999975264072418e+02 1.554685306549072266e+01 1.616637349128723145e+00
-1.374999974668025970e+02 1.505395889282226562e+01 1.239041686058044434e+00
-1.364999974071979523e+02 1.498755550384521484e+01 1.328266143798828125e+00
-1.354999973475933075e+02 1.487103843688964844e+01 1.221666216850280762e+00
-1.344999972879886627e+02 1.518101692199707031e+01 1.476546287536621094e+00
-1.334999972283840179e+02 1.470227622985839844e+01 1.389725327491760254e+00
-1.324999971687793732e+02 1.488540840148925781e+01 1.790756583213806152e+00
-1.314999971091747284e+02 1.517214393615722656e+01 1.668222069740295410e+00
-1.304999970495700836e+02 1.496958446502685547e+01 1.291589856147766113e+00
-1.294999969899654388e+02 1.462464523315429688e+01 1.443169832229614258e+00
-1.284999969303607941e+02 1.472186946868896484e+01 1.582957267761230469e+00
-1.274999968707561493e+02 1.468850326538085938e+01 1.546289086341857910e+00
-1.264999968111514903e+02 1.488209056854248047e+01 1.025041699409484863e+00
-1.254999967515468740e+02 1.464395713806152344e+01 1.466300129890441895e+00
-1.244999966919422150e+02 1.435758972167968750e+01 1.212945461273193359e+00
-1.234999966323375702e+02 1.395528125762939453e+01 1.069610357284545898e+00
-1.224999965727329112e+02 1.428427219390869141e+01 9.279761314392089844e-01
-1.214999965131282806e+02 1.410370445251464844e+01 1.728905677795410156e+00
-1.204999964535236359e+02 1.436406326293945312e+01 1.291890740394592285e+00
-1.194999963939190053e+02 1.416502571105957031e+01 1.609658956527709961e+00
-1.184999963343143605e+02 1.408290767669677734e+01 1.235253810882568359e+00
-1.174999962747097015e+02 1.381514072418212891e+01 1.577772378921508789e+00
-1.164999962151050568e+02 1.383182621002197266e+01 1.322374463081359863e+00
-1.154999961555003978e+02 1.357140064239501953e+01 1.085333943367004395e+00
-1.144999960958957672e+02 1.407129955291748047e+01 1.412731528282165527e+00
-1.134999960362911224e+02 1.397609806060791016e+01 1.051125049591064453e+00
-1.124999959766864777e+02 1.399289035797119141e+01 1.046794772148132324e+00
-1.114999959170818329e+02 1.357140159606933594e+01 1.212059974670410156e+00
-1.104999958574771881e+02 1.397740554809570312e+01 1.258227944374084473e+00
-1.094999957978725291e+02 1.370114517211914062e+01 1.456982851028442383e+00
-1.084999957382678986e+02 1.347568607330322266e+01 1.301593303680419922e+00
-1.074999956786632538e+02 1.369867992401123047e+01 1.151045680046081543e+00
-1.064999956190586090e+02 1.356303024291992188e+01 1.249593734741210938e+00
-1.054999955594539642e+02 1.375923156738281250e+01 1.326095104217529297e+00
-1.044999954998493195e+02 1.323994827270507812e+01 1.388835310935974121e+00
-1.034999954402446747e+02 1.352003669738769531e+01 1.041321516036987305e+00
-1.024999953806400299e+02 1.366522407531738281e+01 1.106534481048583984e+00
-1.014999953210353851e+02 1.362482547760009766e+01 1.455560088157653809e+00
-1.004999952614307404e+02 1.331436157226562500e+01 1.784510731697082520e+00
-9.949999520182609558e+01 1.354800415039062500e+01 1.221007227897644043e+00
-9.849999514222145081e+01 1.326919746398925781e+01 1.227131605148315430e+00
-9.749999508261680603e+01 1.285171508789062500e+01 7.120698094367980957e-01
-9.649999502301216125e+01 1.330188083648681641e+01 1.488240122795104980e+00
-9.549999496340751648e+01 1.351498794555664062e+01 1.270676255226135254e+00
-9.449999490380287170e+01 1.313964748382568359e+01 1.103327989578247070e+00
-9.349999484419822693e+01 1.309969615936279297e+01 1.410700440406799316e+00
-9.249999478459358215e+01 1.305001640319824219e+01 9.899829626083374023e-01
-9.149999472498893738e+01 1.361487007141113281e+01 1.355453372001647949e+00
-9.049999466538429260e+01 1.283680534362792969e+01 9.942120909690856934e-01
-8.949999460577964783e+01 1.221259880065917969e+01 1.170982480049133301e+00
-8.849999454617500305e+01 1.287811183929443359e+01 1.062999486923217773e+00
-8.749999448657035828e+01 1.333746242523193359e+01 1.368594408035278320e+00
-8.649999442696571350e+01 1.332509326934814453e+01 1.194448351860046387e+00
-8.549999436736106873e+01 1.332624912261962891e+01 1.078042626380920410e+00
-8.449999430775642395e+01 1.299489688873291016e+01 1.146986603736877441e+00
-8.349999424815177917e+01 1.273264503479003906e+01 1.428154826164245605e+00
-8.249999418854713440e+01 1.255761909484863281e+01 9.580519795417785645e-01
-8.149999412894248962e+01 1.272691154479980469e+01 1.115089893341064453e+00
-8.049999406933784485e+01 1.299674415588378906e+01 1.162017941474914551e+00
-7.949999400973320007e+01 1.260528469085693359e+01 1.122228860855102539e+00
-7.849999395012855530e+01 1.277075386047363281e+01 1.472202062606811523e+00
-7.749999389052391052e+01 1.298329544067382812e+01 1.272495031356811523e+00
-7.649999383091926575e+01 1.299811935424804688e+01 9.375700354576110840e-01
-7.549999377131462097e+01 1.301082038879394531e+01 9.161754250526428223e-01
-7.449999371170997620e+01 1.279658889770507812e+01 1.063587546348571777e+00
-7.349999365210533142e+01 1.280879116058349609e+01 9.988415241241455078e-01
-7.249999359250068665e+01 1.305231189727783203e+01 1.381421446800231934e+00
-7.149999353289604187e+01 1.297349071502685547e+01 1.417452216148376465e+00
-7.049999347329139709e+01 1.294099807739257812e+01 1.329758524894714355e+00
-6.949999341368675232e+01 1.316001033782958984e+01 1.476364970207214355e+00
-6.849999335408210754e+01 1.300009727478027344e+01 1.627103090286254883e+00
-6.749999329447746277e+01 1.326734447479248047e+01 1.067659378051757812e+00
-6.649999323487281799e+01 1.336117649078369141e+01 1.334933400154113770e+00
-6.549999317526817322e+01 1.318599891662597656e+01 1.101908683776855469e+00
-6.449999311566352844e+01 1.294742298126220703e+01 1.285372972488403320e+00
-6.349999305605889788e+01 1.353371524810791016e+01 1.092365145683288574e+00
-6.249999299645424600e+01 1.452487277984619141e+01 2.871471643447875977e+00
-6.149999293684959412e+01 1.342941188812255859e+01 1.314171075820922852e+00
-6.049999287724494224e+01 1.342688465118408203e+01 1.112005352973937988e+00
-5.949999281764031167e+01 1.376368331909179688e+01 1.610816717147827148e+00
-5.849999275803565979e+01 1.310715198516845703e+01 9.130832552909851074e-01
-5.749999269843100791e+01 1.319116592407226562e+01 1.265207767486572266e+00
