2theta Intensity
5.952139160268129503e-01 0.000000000000000000e+00
6.015387680369312928e-01 0.000000000000000000e+00
6.078636200470497464e-01 0.000000000000000000e+00
6.141884720571680889e-01 0.000000000000000000e+00
6.205133240672864314e-01 0.000000000000000000e+00
6.268381760774048850e-01 0.000000000000000000e+00
6.331630280875232275e-01 0.000000000000000000e+00
6.394878800976415700e-01 4.427642747759819031e-02
6.458127321077600236e-01 1.778109371662139893e-01
6.521375841178783661e-01 1.778109371662139893e-01
6.584624361279967086e-01 1.778109371662139893e-01
6.647872881381151622e-01 1.778109371662139893e-01
6.711121401482335047e-01 1.778109371662139893e-01
6.774369921583518472e-01 1.607977896928787231e-01
6.837618441684703008e-01 1.399442106485366821e-01
6.900866961785886433e-01 9.794729948043823242e-02
6.964115481887069858e-01 1.010065823793411255e-01
7.027364001988254394e-01 1.060170978307723999e-01
7.090612522089437819e-01 1.152209788560867310e-01
7.153861042190621244e-01 1.152209788560867310e-01
7.217109562291805780e-01 1.152209788560867310e-01
7.280358082392989205e-01 1.061258241534233093e-01
7.343606602494172630e-01 1.003641188144683838e-01
7.406855122595356056e-01 9.482476860284805298e-02
7.470103642696540591e-01 9.482476860284805298e-02
7.533352162797724016e-01 9.482476860284805298e-02
7.596600682898907442e-01 9.241978079080581665e-02
7.659849203000091977e-01 6.302049010992050171e-02
7.723097723101275403e-01 0.000000000000000000e+00
7.786346243202458828e-01 0.000000000000000000e+00
7.849594763303642253e-01 0.000000000000000000e+00
7.912843283404826789e-01 0.000000000000000000e+00
7.976091803506010214e-01 5.370266735553741455e-02
8.039340323607193639e-01 7.509522140026092529e-02
8.102588843708378175e-01 7.532711327075958252e-02
8.165837363809561600e-01 7.507906854152679443e-02
8.229085883910745025e-01 7.483439892530441284e-02
8.292334404011929561e-01 7.556272298097610474e-02
8.355582924113112986e-01 7.556272298097610474e-02
8.418831444214296411e-01 7.556272298097610474e-02
8.482079964315480947e-01 1.115696206688880920e-01
8.545328484416664372e-01 1.271197944879531860e-01
8.608577004517847797e-01 1.633300632238388062e-01
8.671825524619032333e-01 1.756395995616912842e-01
8.735074044720215758e-01 1.757677346467971802e-01
8.798322564821399183e-01 1.525060832500457764e-01
8.861571084922583719e-01 1.615619659423828125e-01
8.924819605023767144e-01 2.142894268035888672e-01
8.988068125124950569e-01 2.180276811122894287e-01
9.051316645226135105e-01 2.180276811122894287e-01
9.114565165327318530e-01 1.871007084846496582e-01
9.177813685428501955e-01 1.590705066919326782e-01
9.241062205529686491e-01 1.513855457305908203e-01
9.304310725630869916e-01 1.487563699483871460e-01
9.367559245732053341e-01 1.395267546176910400e-01
9.430807765833237877e-01 1.367546916007995605e-01
9.494056285934421302e-01 1.376235336065292358e-01
9.557304806035604727e-01 1.376235336065292358e-01
9.620553326136789263e-01 1.376235336065292358e-01
9.683801846237972688e-01 1.376235336065292358e-01
9.747050366339156113e-01 1.244259476661682129e-01
9.810298886440340649e-01 1.234863996505737305e-01
9.873547406541524074e-01 1.298896223306655884e-01
9.936795926642707499e-01 1.101268082857131958e-01
1.000004444674389203e+00 1.238979548215866089e-01
1.006329296684507657e+00 1.223737150430679321e-01
1.012654148694625889e+00 1.201579123735427856e-01
1.018979000704744342e+00 1.212622597813606262e-01
1.025303852714862796e+00 1.170586869120597839e-01
1.031628704724981027e+00 1.145868152379989624e-01
1.037953556735099481e+00 1.151352152228355408e-01
1.044278408745217712e+00 1.151352152228355408e-01
1.050603260755336166e+00 1.151317805051803589e-01
1.056928112765454619e+00 1.147858574986457825e-01
1.063252964775572851e+00 1.259702742099761963e-01
1.069577816785691304e+00 2.211587131023406982e-01
1.075902668795809758e+00 2.400861233472824097e-01
1.082227520805927989e+00 2.673450410366058350e-01
1.088552372816046443e+00 2.603492140769958496e-01
1.094877224826164896e+00 2.589572668075561523e-01
1.101202076836283350e+00 2.392874211072921753e-01
