gamma  mean  std
-1.794999999701976776e+02 0.000000000000000000e+00 0.000000000000000000e+00
-1.784999999105930328e+02 5.196624755859375000e+01 4.559615135192871094e+00
-1.774999998509883881e+02 5.165045166015625000e+01 3.929964780807495117e+00
-1.764999997913837433e+02 5.161610031127929688e+01 3.573046445846557617e+00
-1.754999997317790985e+02 5.252774047851562500e+01 3.783750295639038086e+00
-1.744999996721744253e+02 5.225181961059570312e+01 3.925566434860229492e+00
-1.734999996125698090e+02 5.206791305541992188e+01 3.975899934768676758e+00
-1.724999995529651642e+02 5.307920455932617188e+01 5.879231452941894531e+00
-1.714999994933605194e+02 5.151499938964843750e+01 5.283040523529052734e+00
-1.704999994337558746e+02 5.330015563964843750e+01 5.162714481353759766e+00
-1.694999993741512299e+02 5.560577392578125000e+01 6.472894191741943359e+00
-1.684999993145465851e+02 5.609277343750000000e+01 1.062479782104492188e+01
-1.674999992549419403e+02 5.987025070190429688e+01 1.457118320465087891e+01
-1.664999991953372955e+02 5.974866104125976562e+01 1.541789722442626953e+01
-1.654999991357326508e+02 5.845909500122070312e+01 1.081043720245361328e+01
-1.644999990761280060e+02 5.710020065307617188e+01 5.547338008880615234e+00
-1.634999990165233612e+02 5.495024108886718750e+01 4.746781349182128906e+00
-1.624999989569187164e+02 5.426018905639648438e+01 3.325853586196899414e+00
-1.614999988973140717e+02 5.288031005859375000e+01 3.659348726272583008e+00
-1.604999988377094269e+02 5.323597335815429688e+01 2.763165235519409180e+00
-1.594999987781047821e+02 5.329937744140625000e+01 2.363224267959594727e+00
-1.584999987185001373e+02 5.311611557006835938e+01 3.221454143524169922e+00
-1.574999986588954926e+02 5.283041000366210938e+01 3.367209911346435547e+00
-1.564999985992908478e+02 5.411297607421875000e+01 3.826480627059936523e+00
-1.554999985396862030e+02 5.561631774902343750e+01 6.255018234252929688e+00
-1.544999984800815582e+02 5.720979309082031250e+01 7.620825767517089844e+00
-1.534999984204769135e+02 5.867141723632812500e+01 1.014517402648925781e+01
-1.524999983608722687e+02 6.184710693359375000e+01 1.470301246643066406e+01
-1.514999983012676239e+02 1.138150863647460938e+02 1.611593017578125000e+02
-1.504999982416629791e+02 3.037656555175781250e+02 6.251572265625000000e+02
-1.494999981820583344e+02 6.478400421142578125e+01 1.620303344726562500e+01
-1.484999981224536896e+02 5.744593811035156250e+01 5.598082542419433594e+00
-1.474999980628490448e+02 5.610470581054687500e+01 4.536796569824218750e+00
