sample,scan_point,ring0_mean,ring0_std,ring0_cv,ring0_peak_valley,ring0_skewness,ring0_kurtosis,ring0_entropy,ring0_acf_length_deg,ring0_n_texture_peaks,ring0_completeness,ring0_integrated,ring0_texture_index,ring0_peak_fwhm_mean_deg,ring0_peak_fwhm_std_deg,ring0_peak_asymmetry_mean,ring0_fiber_symmetry_index,ring0_fourier_c2,ring0_fourier_c4,ring0_fourier_c6,ring0_arc_imbalance,ring0_warren_grain_proxy,ring0_cwt_n_peaks,ring0_cwt_dominant_scale_deg,ring0_cwt_total_power,ring0_cwt_scale_entropy,ring1_mean,ring1_std,ring1_cv,ring1_peak_valley,ring1_skewness,ring1_kurtosis,ring1_entropy,ring1_acf_length_deg,ring1_n_texture_peaks,ring1_completeness,ring1_integrated,ring1_texture_index,ring1_peak_fwhm_mean_deg,ring1_peak_fwhm_std_deg,ring1_peak_asymmetry_mean,ring1_fiber_symmetry_index,ring1_fourier_c2,ring1_fourier_c4,ring1_fourier_c6,ring1_arc_imbalance,ring1_warren_grain_proxy,ring1_cwt_n_peaks,ring1_cwt_dominant_scale_deg,ring1_cwt_total_power,ring1_cwt_scale_entropy,ring2_mean,ring2_std,ring2_cv,ring2_peak_valley,ring2_skewness,ring2_kurtosis,ring2_entropy,ring2_acf_length_deg,ring2_n_texture_peaks,ring2_completeness,ring2_integrated,ring2_texture_index,ring2_peak_fwhm_mean_deg,ring2_peak_fwhm_std_deg,ring2_peak_asymmetry_mean,ring2_fiber_symmetry_index,ring2_fourier_c2,ring2_fourier_c4,ring2_fourier_c6,ring2_arc_imbalance,ring2_warren_grain_proxy,ring2_cwt_n_peaks,ring2_cwt_dominant_scale_deg,ring2_cwt_total_power,ring2_cwt_scale_entropy
scan_point_73,73,86.59297943115234,55.24056625366211,0.6379335439957039,403723327636.71875,3.147756576538086,12.68234920501709,5.725619316101074,3.0000001788139343,37,0.95,31173.47265625,1.4069592952728271,53.987917776252026,25.770762648156186,0.03262964557915174,0.545063183917653,0.008682061918079853,0.19303734600543976,0.02637726068496704,-0.17138750851154327,0.4069591760635376,12,30.000001788139343,428565.33043844823,3.3107096905399165,48.438358306884766,11.114198684692383,0.22945035862441007,109380653381.34766,-1.0279465913772583,11.99958610534668,5.848147392272949,3.0000001788139343,34,0.95,17437.80859375,1.0526477098464966,87.37550204899387,42.617586511166806,0.0712723634351092,0.18393931724662962,0.04843699559569359,0.03266265615820885,0.02877400815486908,-0.01549205370247364,0.05264746770262718,8,30.000001788139343,52305.78387081377,3.162181116363463,38.34395217895508,6.935721397399902,0.18088175587717703,75267875671.38672,-2.679811716079712,20.15644645690918,5.860304832458496,3.0000001788139343,36,0.95,13803.8232421875,1.0327181816101074,90.07754682571456,34.94827944788658,0.05472537111150577,0.11532902932149589,0.02635210007429123,0.07552824169397354,0.013924526050686836,-0.04799773171544075,0.03271821141242981,4,30.000001788139343,41021.105263132406,3.018361568069224
scan_point_74,74,107.52639770507812,272.97955322265625,2.5387212726253576,4543595703125.0,13.467934608459473,202.7917022705078,5.213122844696045,1.0000000596046448,19,0.95,38709.50390625,7.44510555267334,22.232676834233537,25.54267971348806,-0.05295391087252365,0.8881739272559206,0.2721702456474304,0.1884203553199768,0.4502297341823578,0.02278272807598114,6.445106029510498,6,30.000001788139343,3580047.5313129597,3.3813543429179793,48.72008514404297,35.674400329589844,0.7322318962316463,549312438964.8437,11.615540504455566,149.76783752441406,5.765414714813232,2.0000001192092896,22,0.95,17539.23046875,1.5361634492874146,86.1376176437661,59.295216710661485,0.004630443810798038,0.281849601297187,0.11184430867433548,0.06996539235115051,0.10282604396343231,-0.11285282671451569,0.5361635684967041,6,30.000001788139343,122759.59940937505,3.347084041976332,36.65507125854492,7.713776111602783,0.2104422620595662,104377174377.4414,0.6435625553131104,29.751243591308594,5.856506824493408,3.0000001788139343,42,0.95,13195.8251953125,1.0442858934402466,106.28150323327888,51.96282518584834,0.13961582233720526,0.14271900776544003,0.027641169726848602,0.051126621663570404,0.06876855343580246,-0.04811876267194748,0.04428594559431076,4,30.000001788139343,33203.21668823269,3.091531102622431
scan_point_75,75,85.16194152832031,178.2889404296875,2.093528367603011,3075463378906.25,13.812736511230469,220.00335693359375,5.3630170822143555,1.0000000596046448,16,0.95,30658.298828125,5.38286018371582,29.58658904390353,31.044958025578847,-0.3025280583326983,0.7370974938617016,0.4584527313709259,0.24230070412158966,0.38439738750457764,0.06558617949485779,4.382861137390137,7,30.000001788139343,1734869.7766859448,3.3843487284398965,39.52955627441406,8.849113464355469,0.22386068295138326,71863677978.51562,-1.91044020652771,9.587444305419922,5.848435401916504,4.000000238418579,26,0.95,14230.640625,1.0501136779785156,102.73882493442987,42.40922719258191,0.009200899227924272,0.17976698413156045,0.045164719223976135,0.10157184302806854,0.03880259022116661,-0.03411048650741577,0.05011359974741936,6,30.000001788139343,49878.48812912709,3.054134606032553,32.39921569824219,5.745362281799316,0.1773302889585389,46205463409.42383,-3.502349376678467,18.497272491455078,5.860541820526123,3.0000001788139343,46,0.95,11663.7177734375,1.0314459800720215,74.65742696308135,22.595857969960917,-0.07058604201079077,0.15106599708696214,0.03848345950245857,0.024356668815016747,0.0665946677327156,-0.04273945838212967,0.03144603222608566,5,30.000001788139343,25428.964633582542,3.1146611108897173
scan_point_76,76,76.45579528808594,19.668399810791016,0.2572519157858519,98344184875.48828,-2.243138551712036,6.697689056396484,5.833558082580566,6.000000357627869,12,0.95,27524.0859375,1.0661784410476685,52.86297759732975,28.701136331727703,0.04353618193826625,0.11177756814605114,0.01621117815375328,0.12023226171731949,0.05309117212891579,-0.023231392726302147,0.06617853790521622,4,30.000001788139343,252386.58326367056,3.0122819393168987,59.0395622253418,11.222902297973633,0.1900912180740456,67267692565.91796,-4.038436412811279,18.108400344848633,5.854612350463867,4.000000238418579,17,0.95,21254.2421875,1.0361347198486328,108.74902976684214,42.77697885500232,0.09877090833432119,0.09736655413855616,0.0424470528960228,0.09044664353132248,0.032990071922540665,-0.047972407191991806,0.036134667694568634,4,30.000001788139343,104272.16023164097,3.0237814677169688,47.53529739379883,7.439568042755127,0.15650618489084384,53280010223.38867,-5.570193767547607,31.945911407470703,5.863692283630371,3.0000001788139343,53,0.95,17112.70703125,1.0244940519332886,109.63759952718962,65.76882107144495,0.08917200660439899,0.08048869730822451,0.006948178634047508,0.05973809212446213,0.01767897792160511,-0.03888295590877533,0.02449418604373932,4,30.000001788139343,56183.58203420405,3.0232863185211993
scan_point_77,77,73.50253295898438,19.21100425720215,0.2613652004063888,95244010925.29297,-2.1101226806640625,6.14744758605957,5.832578659057617,6.000000357627869,11,0.95,26460.912109375,1.0683116912841797,88.73518164570278,61.98849330680409,-0.04942763244311348,0.11726712640075286,0.014995280653238297,0.12319301068782806,0.05388803780078888,-0.017744112759828568,0.06831177324056625,4,30.000001788139343,240050.2210193481,3.0077389300213517,56.776615142822266,10.904634475708008,0.19206207429374342,65171569824.21874,-3.9164600372314453,17.28609848022461,5.85422420501709,4.000000238418579,20,0.95,20439.58203125,1.0368880033493042,91.19245497324967,41.66338365585284,0.17542543515991618,0.09683328455537152,0.04203716292977333,0.091316819190979,0.03230080008506775,-0.04526057839393616,0.036887843161821365,4,30.000001788139343,98399.36782533112,3.0218777237629886,46.01497268676758,7.252718925476074,0.15761649963038493,52448848724.365234,-5.4751996994018555,31.117717742919922,5.863470077514648,3.0000001788139343,53,0.95,16565.390625,1.0248429775238037,94.11097147822326,59.99122223437859,0.24463926455526186,0.0807020137791936,0.007672442123293877,0.06274093687534332,0.019835621118545532,-0.03753189370036125,0.024842960759997368,4,30.000001788139343,53829.72918331633,3.0221550837616
scan_point_78,78,93.23606872558594,211.85195922851562,2.272210337954532,3173543945312.5,11.654886245727539,151.21356201171875,5.267534255981445,1.0000000596046448,15,0.95,33564.984375,6.162939548492432,45.71202097552618,57.99408030256896,0.009642273029819423,0.7397621147226112,0.20753635466098785,0.37575212121009827,0.42756548523902893,-0.22855782508850098,5.162939548492432,6,24.000001430511475,3252415.867701256,3.382401178136007,40.28921127319336,9.533244132995605,0.23662027207116362,73543037414.55078,-1.2201781272888184,8.031046867370605,5.846196174621582,4.000000238418579,23,0.95,14504.1162109375,1.0559892654418945,67.48517272023999,30.65778583988272,0.04251584650654604,0.18166004465597008,0.039474017918109894,0.0822514072060585,0.06377347558736801,-0.004721518140286207,0.05598914623260498,7,30.000001788139343,47889.16748809719,3.153110364192715,32.70680618286133,8.810842514038086,0.2693886546053234,116001052856.44531,3.2257800102233887,35.56449890136719,5.846955299377441,3.0000001788139343,25,0.95,11774.4501953125,1.0725702047348022,84.65293094737152,38.202406350697984,0.0614092947874193,0.17709247328492211,0.07546691596508026,0.07317136228084564,0.07809756696224213,-0.0033972691744565964,0.07257024198770523,5,30.000001788139343,36174.94162263276,3.1033545882560283
scan_point_79,79,85.32747650146484,255.323974609375,2.992283202058504,4781744140625.0,17.333093643188477,315.04888916015625,5.195745468139648,1.0000000596046448,11,0.95,30717.890625,9.953760147094727,27.289054973114844,24.43169440425746,-0.042607702182107875,0.7671423127014613,0.18735624849796295,0.5649510622024536,0.4891361594200134,-0.10956334322690964,8.953758239746094,4,30.000001788139343,3562556.377016621,3.362283608050676,41.08800506591797,11.53121280670166,0.2806466945329178,87524291992.1875,0.3491531014442444,6.96488094329834,5.837332248687744,4.000000238418579,24,0.95,14791.681640625,1.0787625312805176,73.84760669297344,44.40400775471709,-0.013313064241525393,0.2511317720655128,0.076815664768219,0.08516214787960052,0.02008124813437462,-0.054082371294498444,0.07876256853342056,7,30.000001788139343,53760.093648248505,3.1683333242392093,34.36029052734375,9.447364807128906,0.2749500851749417,103527061462.40234,2.1470491886138916,20.628463745117188,5.844367027282715,3.0000001788139343,24,0.95,12369.705078125,1.0755976438522339,73.48502263874293,32.68639177250722,-0.1625580217799054,0.18095238346011627,0.049660950899124146,0.031428027898073196,0.12127381563186646,-0.03787009418010712,0.07559754699468613,7,30.000001788139343,38955.29553974958,3.214860182957356
scan_point_80,80,750.7852172851562,6147.26171875,8.187776713263661,83969765625000.0,10.541461944580078,119.53070831298828,2.2912750244140625,1.0000000596046448,3,0.95,270282.6875,68.03968048095703,0.9503230623880903,0.07826544705584043,nan,1.8658157316785808,0.712761402130127,1.4051963090896606,0.22176484763622284,-0.39797243475914,67.03968048095703,5,6.000000357627869,1618056359.3796806,3.3887942644032085,43.921348571777344,43.125701904296875,0.9818847395776065,830378295898.4375,16.87046241760254,304.3748779296875,5.735562324523926,1.0000000596046448,16,0.95,15811.685546875,1.9640973806381226,83.73804480473376,54.51496393046181,-0.085077517230513,0.3220889425968498,0.08447025716304779,0.0473332479596138,0.09668323397636414,-0.10600348562002182,0.9640976190567017,5,30.000001788139343,115613.35196651949,3.357101508035537,32.261165618896484,5.717721462249756,0.17723232724426696,63131626129.15038,-3.0583791732788086,21.316024780273438,5.860799789428711,3.0000001788139343,45,0.95,11614.01953125,1.0314112901687622,100.07326246012644,49.75789878266692,0.09999069519719479,0.12338804720228272,0.021670613437891006,0.03271659463644028,0.019550705328583717,-0.012253804132342339,0.031411297619342804,4,30.000001788139343,24085.07291414013,3.0483581041649477
scan_point_81,81,319.9701843261719,3103.7431640625,9.700101184736011,56804750000000.0,17.056673049926758,303.15740966796875,2.8501274585723877,1.0000000596046448,7,0.95,115189.265625,95.09195709228516,1.0976572484560372,0.41639152898542303,nan,1.6172767777892167,1.2781486511230469,1.26602303981781,0.9747841358184814,-0.400966078042984,94.09196472167969,4,5.000000298023224,336454058.08660656,3.4007948506329266,39.91075134277344,9.213608741760254,0.2308553066974156,92613090515.13672,-1.1783941984176636,11.349782943725586,5.84755277633667,4.000000238418579,27,0.95,14367.87109375,1.0532944202423096,76.12693469906863,33.33926173247425,0.005504425863465633,0.16373050870289144,0.0644766241312027,0.11112947762012482,0.036238837987184525,-0.037938036024570465,0.05329417064785957,6,30.000001788139343,49655.77374952253,3.0580658915356755,33.7592658996582,8.867192268371582,0.2626595108651743,99593452453.61328,1.72727632522583,18.4171085357666,5.846675395965576,3.0000001788139343,23,0.95,12153.3359375,1.0689901113510132,90.65770171446623,46.239380406474766,-0.0228799140186336,0.18704471397343098,0.02903195470571518,0.0832507535815239,0.09194214642047882,-0.06374664604663849,0.06899001449346542,6,30.000001788139343,34809.62999440027,3.1561187173103074
scan_point_82,82,433.8553466796875,5927.11181640625,13.661493080047707,111466281250000.0,18.320266723632812,339.24365234375,1.7965123653411865,1.0000000596046448,2,0.95,156187.921875,187.6363983154297,9.318540672549904,8.477763864943261,-0.04735743945533459,1.7274370070638883,1.6288169622421265,1.6256821155548096,1.6415213346481323,-0.8329174518585205,186.6363983154297,3,10.000000596046448,1356611875.4765148,3.4002522874437835,46.24824905395508,12.596726417541504,0.27237196380874124,109191207885.74219,0.2773503363132477,8.592119216918945,5.839260101318359,3.0000001788139343,28,0.95,16649.369140625,1.0741864442825317,71.65598290220154,35.10678071201837,0.11937519623943832,0.23274849604665362,0.07097667455673218,0.10462337732315063,0.016854101791977882,-0.06559690088033676,0.07418648898601532,7,30.000001788139343,64877.6168858152,3.1466371508766002,38.96854782104492,23.304948806762695,0.5980450930269688,352602050781.25,9.72691822052002,112.62108612060547,5.791200160980225,3.0000001788139343,10,0.95,14028.677734375,1.3576579093933105,75.29211274551228,66.79918327227746,-0.518197280065806,0.24005995752795387,0.13017795979976654,0.09452380985021591,0.13702495396137238,0.03750531002879143,0.35765790939331055,3,30.000001788139343,117515.57761831056,3.293710212874843
