gamma  mean  std
-1.794999999701976776e+02 3.759284210205078125e+01 2.330299854278564453e+00
-1.784999999105930328e+02 3.953158950805664062e+01 2.139362096786499023e+00
-1.774999998509883881e+02 3.920910263061523438e+01 9.024305939674377441e-01
-1.764999997913837433e+02 3.875814056396484375e+01 8.034133911132812500e-01
-1.754999997317790985e+02 3.884265136718750000e+01 9.782335758209228516e-01
-1.744999996721744253e+02 3.764229965209960938e+01 7.892172336578369141e-01
-1.734999996125698090e+02 3.791345977783203125e+01 1.341961145401000977e+00
-1.724999995529651642e+02 3.675666046142578125e+01 1.394716262817382812e+00
-1.714999994933605194e+02 3.768152618408203125e+01 1.053470730781555176e+00
-1.704999994337558746e+02 3.807285308837890625e+01 1.095773339271545410e+00
-1.694999993741512299e+02 3.773988723754882812e+01 7.164747714996337891e-01
-1.684999993145465851e+02 3.794626998901367188e+01 1.003873229026794434e+00
-1.674999992549419403e+02 3.778041458129882812e+01 7.331674098968505859e-01
-1.664999991953372955e+02 3.772511672973632812e+01 1.144423604011535645e+00
-1.654999991357326508e+02 3.732101821899414062e+01 9.546501636505126953e-01
-1.644999990761280060e+02 3.824169158935546875e+01 8.622386455535888672e-01
-1.634999990165233612e+02 3.698754882812500000e+01 1.554425835609436035e+00
-1.624999989569187164e+02 3.788628387451171875e+01 1.113001942634582520e+00
-1.614999988973140717e+02 3.858261108398437500e+01 2.084402561187744141e+00
-1.604999988377094269e+02 3.935696792602539062e+01 1.762090682983398438e+00
-1.594999987781047821e+02 3.921889495849609375e+01 2.508795976638793945e+00
-1.584999987185001373e+02 3.738602066040039062e+01 2.015029668807983398e+00
-1.574999986588954926e+02 3.710639572143554688e+01 4.774594306945800781e-01
-1.564999985992908478e+02 3.677862167358398438e+01 6.920869946479797363e-01
-1.554999985396862030e+02 3.644234466552734375e+01 4.005409479141235352e-01
-1.544999984800815582e+02 3.699174118041992188e+01 1.228712320327758789e+00
-1.534999984204769135e+02 3.629080200195312500e+01 1.201277256011962891e+00
-1.524999983608722687e+02 3.673480987548828125e+01 8.394693136215209961e-01
-1.514999983012676239e+02 3.642200851440429688e+01 1.358145713806152344e+00
-1.504999982416629791e+02 3.738389205932617188e+01 9.485526680946350098e-01
-1.494999981820583344e+02 3.859590911865234375e+01 1.428622961044311523e+00
-1.484999981224536896e+02 3.782091903686523438e+01 8.825393319129943848e-01
-1.474999980628490448e+02 3.783535385131835938e+01 1.151174664497375488e+00
-1.464999980032444000e+02 3.866159820556640625e+01 1.265029668807983398e+00
-1.454999979436397552e+02 3.778381347656250000e+01 3.916686475276947021e-01
-1.444999978840351105e+02 3.797368621826171875e+01 1.085121870040893555e+00
-1.434999978244304657e+02 3.847443008422851562e+01 7.530615925788879395e-01
-1.424999977648258209e+02 3.761607742309570312e+01 8.395863175392150879e-01
-1.414999977052211761e+02 3.774975585937500000e+01 1.381908774375915527e+00
-1.404999976456165314e+02 3.769969940185546875e+01 1.389464735984802246e+00
-1.394999975860118866e+02 3.806857299804687500e+01 3.051183521747589111e-01
-1.384999975264072418e+02 3.711362838745117188e+01 1.196882843971252441e+00
-1.374999974668025970e+02 3.648859024047851562e+01 9.775428771972656250e-01
-1.364999974071979523e+02 3.530744171142578125e+01 6.044677495956420898e-01
-1.354999973475933075e+02 3.563627243041992188e+01 1.079084277153015137e+00
-1.344999972879886627e+02 3.613341903686523438e+01 8.081815242767333984e-01
-1.334999972283840179e+02 3.565062713623046875e+01 1.124090313911437988e+00
-1.324999971687793732e+02 3.555947875976562500e+01 6.839236021041870117e-01
-1.314999971091747284e+02 3.560060882568359375e+01 1.461234688758850098e+00
-1.304999970495700836e+02 3.753350067138671875e+01 5.882998108863830566e-01
-1.294999969899654388e+02 3.780620574951171875e+01 9.349590539932250977e-01
-1.284999969303607941e+02 3.693056869506835938e+01 8.742396831512451172e-01
-1.274999968707561493e+02 3.751908111572265625e+01 9.951050281524658203e-01
-1.264999968111514903e+02 3.716247177124023438e+01 1.026966333389282227e+00
-1.254999967515468740e+02 3.775415802001953125e+01 8.880800604820251465e-01
-1.244999966919422150e+02 3.661071395874023438e+01 6.168475747108459473e-01
-1.234999966323375702e+02 3.682058334350585938e+01 1.284293174743652344e+00
-1.224999965727329112e+02 3.661103439331054688e+01 9.978554844856262207e-01
-1.214999965131282806e+02 3.736757278442382812e+01 1.382133007049560547e+00
-1.204999964535236359e+02 3.740439987182617188e+01 4.737769663333892822e-01
-1.194999963939190053e+02 3.776728439331054688e+01 1.237975835800170898e+00
-1.184999963343143605e+02 3.661045455932617188e+01 8.771928548812866211e-01
-1.174999962747097015e+02 3.676083755493164062e+01 1.290912628173828125e+00
-1.164999962151050568e+02 3.682685470581054688e+01 1.058634042739868164e+00
-1.154999961555003978e+02 3.657628631591796875e+01 9.451988339424133301e-01
-1.144999960958957672e+02 3.701052093505859375e+01 1.197450399398803711e+00
-1.134999960362911224e+02 3.557335281372070312e+01 1.100063204765319824e+00
-1.124999959766864777e+02 3.555706024169921875e+01 8.386118412017822266e-01
-1.114999959170818329e+02 3.680450820922851562e+01 5.639610886573791504e-01
-1.104999958574771881e+02 3.611661148071289062e+01 7.244702577590942383e-01
-1.094999957978725291e+02 3.665998077392578125e+01 6.669943332672119141e-01
-1.084999957382678986e+02 3.588740921020507812e+01 8.950250148773193359e-01
-1.074999956786632538e+02 3.754987716674804688e+01 1.598219513893127441e+00
-1.064999956190586090e+02 3.646250534057617188e+01 6.577387452125549316e-01
-1.054999955594539642e+02 3.632484436035156250e+01 1.017505168914794922e+00
-1.044999954998493195e+02 3.605876922607421875e+01 9.317324161529541016e-01
-1.034999954402446747e+02 3.552358245849609375e+01 1.695347070693969727e+00
-1.024999953806400299e+02 3.483600234985351562e+01 1.050467014312744141e+00
-1.014999953210353851e+02 3.609642410278320312e+01 8.432057499885559082e-01
-1.004999952614307404e+02 3.677712631225585938e+01 2.036723136901855469e+00
-9.949999520182609558e+01 3.540248870849609375e+01 9.593616127967834473e-01
-9.849999514222145081e+01 3.535452270507812500e+01 1.061626076698303223e+00
-9.749999508261680603e+01 3.641476821899414062e+01 6.533828973770141602e-01
-9.649999502301216125e+01 3.644858932495117188e+01 1.141279101371765137e+00
-9.549999496340751648e+01 3.589633941650390625e+01 1.208232283592224121e+00
-9.449999490380287170e+01 3.644083404541015625e+01 9.718932509422302246e-01
-9.349999484419822693e+01 3.737270736694335938e+01 9.374008178710937500e-01
-9.249999478459358215e+01 3.694864273071289062e+01 1.455662608146667480e+00
-9.149999472498893738e+01 3.742968750000000000e+01 1.301070332527160645e+00
-9.049999466538429260e+01 3.751525878906250000e+01 1.196523308753967285e+00
-8.949999460577964783e+01 3.588049697875976562e+01 7.948285341262817383e-01
-8.849999454617500305e+01 3.774658584594726562e+01 9.498570561408996582e-01
-8.749999448657035828e+01 3.842175292968750000e+01 1.503895282745361328e+00
-8.649999442696571350e+01 3.758987426757812500e+01 7.892884612083435059e-01
-8.549999436736106873e+01 3.783764266967773438e+01 1.453959345817565918e+00
-8.449999430775642395e+01 3.767429733276367188e+01 1.613764524459838867e+00
-8.349999424815177917e+01 3.851606369018554688e+01 9.968695044517517090e-01
-8.249999418854713440e+01 3.777079391479492188e+01 7.497091293334960938e-01
-8.149999412894248962e+01 3.799215316772460938e+01 1.764738917350769043e+00
-8.049999406933784485e+01 3.776649856567382812e+01 1.669022917747497559e+00
-7.949999400973320007e+01 3.783956527709960938e+01 2.387474536895751953e+00
-7.849999395012855530e+01 3.762108230590820312e+01 1.730129599571228027e+00
-7.749999389052391052e+01 3.734436035156250000e+01 9.208337068557739258e-01
-7.649999383091926575e+01 3.686650848388671875e+01 1.087254285812377930e+00
-7.549999377131462097e+01 3.804958343505859375e+01 1.654873251914978027e+00
-7.449999371170997620e+01 3.772622680664062500e+01 1.270120382308959961e+00
-7.349999365210533142e+01 3.876402664184570312e+01 9.253492951393127441e-01
-7.249999359250068665e+01 3.962624740600585938e+01 2.053796291351318359e+00
-7.149999353289604187e+01 4.221548843383789062e+01 2.423559188842773438e+00
-7.049999347329139709e+01 4.872861862182617188e+01 7.590395450592041016e+00
-6.949999341368675232e+01 5.897998046875000000e+01 1.901906967163085938e+01
-6.849999335408210754e+01 7.028183746337890625e+01 3.509605026245117188e+01
-6.749999329447746277e+01 6.482598876953125000e+01 2.772912406921386719e+01
