gamma  mean  std
-1.794999999701976776e+02 6.282046127319335938e+01 5.357689380645751953e+00
-1.784999999105930328e+02 6.452359008789062500e+01 3.903881072998046875e+00
-1.774999998509883881e+02 6.404753112792968750e+01 4.489845275878906250e+00
-1.764999997913837433e+02 6.463630676269531250e+01 4.713750362396240234e+00
-1.754999997317790985e+02 6.401670837402343750e+01 3.626338481903076172e+00
-1.744999996721744253e+02 6.430587768554687500e+01 4.458782196044921875e+00
-1.734999996125698090e+02 6.462723541259765625e+01 4.810494422912597656e+00
-1.724999995529651642e+02 6.360280609130859375e+01 4.339272022247314453e+00
-1.714999994933605194e+02 6.418446350097656250e+01 3.632571220397949219e+00
-1.704999994337558746e+02 6.422295379638671875e+01 4.465097904205322266e+00
-1.694999993741512299e+02 6.437033081054687500e+01 3.819834232330322266e+00
-1.684999993145465851e+02 6.443036651611328125e+01 4.295458793640136719e+00
-1.674999992549419403e+02 6.378279113769531250e+01 3.577148675918579102e+00
-1.664999991953372955e+02 6.394485855102539062e+01 3.947730064392089844e+00
-1.654999991357326508e+02 6.417087554931640625e+01 4.614327907562255859e+00
-1.644999990761280060e+02 6.323933792114257812e+01 4.611989021301269531e+00
-1.634999990165233612e+02 6.478049468994140625e+01 4.949467658996582031e+00
-1.624999989569187164e+02 6.502732086181640625e+01 4.817372798919677734e+00
-1.614999988973140717e+02 6.405795288085937500e+01 4.098033905029296875e+00
-1.604999988377094269e+02 6.461450958251953125e+01 4.932047367095947266e+00
-1.594999987781047821e+02 6.367694091796875000e+01 4.712671756744384766e+00
-1.584999987185001373e+02 6.455531311035156250e+01 4.713399410247802734e+00
-1.574999986588954926e+02 6.319480514526367188e+01 4.617481231689453125e+00
-1.564999985992908478e+02 6.405133056640625000e+01 3.916044950485229492e+00
-1.554999985396862030e+02 6.454155731201171875e+01 4.140264511108398438e+00
-1.544999984800815582e+02 6.389200592041015625e+01 4.485981464385986328e+00
-1.534999984204769135e+02 6.365724182128906250e+01 4.364049434661865234e+00
-1.524999983608722687e+02 6.237336730957031250e+01 3.853086233139038086e+00
-1.514999983012676239e+02 6.329610061645507812e+01 4.370323181152343750e+00
-1.504999982416629791e+02 6.324287796020507812e+01 4.604140758514404297e+00
-1.494999981820583344e+02 6.350431823730468750e+01 4.103518486022949219e+00
-1.484999981224536896e+02 6.373614883422851562e+01 4.520633220672607422e+00
-1.474999980628490448e+02 6.308441162109375000e+01 4.232818126678466797e+00
-1.464999980032444000e+02 6.283665084838867188e+01 4.041995048522949219e+00
-1.454999979436397552e+02 6.379434585571289062e+01 4.316931247711181641e+00
-1.444999978840351105e+02 6.378162002563476562e+01 4.491810321807861328e+00
-1.434999978244304657e+02 6.325394439697265625e+01 4.437376499176025391e+00
-1.424999977648258209e+02 6.363685607910156250e+01 3.557828664779663086e+00
-1.414999977052211761e+02 6.220348739624023438e+01 4.430625438690185547e+00
-1.404999976456165314e+02 6.320034027099609375e+01 3.684709787368774414e+00
-1.394999975860118866e+02 6.402255249023437500e+01 3.769935846328735352e+00
-1.384999975264072418e+02 6.390753555297851562e+01 3.664856433868408203e+00
-1.374999974668025970e+02 6.326122665405273438e+01 3.800247430801391602e+00
-1.364999974071979523e+02 6.349473190307617188e+01 4.150362014770507812e+00
-1.354999973475933075e+02 6.311851501464843750e+01 4.334107875823974609e+00
-1.344999972879886627e+02 6.263058090209960938e+01 3.834365367889404297e+00
-1.334999972283840179e+02 6.236977767944335938e+01 3.832294702529907227e+00
-1.324999971687793732e+02 6.187130355834960938e+01 3.127561092376708984e+00
-1.314999971091747284e+02 6.155111312866210938e+01 3.475982904434204102e+00
-1.304999970495700836e+02 6.270709228515625000e+01 4.316277027130126953e+00
-1.294999969899654388e+02 6.252014923095703125e+01 4.036196708679199219e+00
-1.284999969303607941e+02 6.181334686279296875e+01 3.953248023986816406e+00
-1.274999968707561493e+02 6.194607162475585938e+01 4.318644046783447266e+00
-1.264999968111514903e+02 6.199708938598632812e+01 4.100711822509765625e+00
-1.254999967515468740e+02 6.131026077270507812e+01 3.522741317749023438e+00
-1.244999966919422150e+02 6.170403671264648438e+01 3.885498285293579102e+00
-1.234999966323375702e+02 6.218675994873046875e+01 4.108567714691162109e+00
-1.224999965727329112e+02 6.137432479858398438e+01 3.743339061737060547e+00
-1.214999965131282806e+02 6.193457031250000000e+01 3.763048887252807617e+00
-1.204999964535236359e+02 6.155901718139648438e+01 3.875318765640258789e+00
-1.194999963939190053e+02 6.138533401489257812e+01 4.118237495422363281e+00
-1.184999963343143605e+02 6.131032562255859375e+01 3.549426555633544922e+00
-1.174999962747097015e+02 6.068595504760742188e+01 4.102692604064941406e+00
-1.164999962151050568e+02 6.128401947021484375e+01 3.867202758789062500e+00
-1.154999961555003978e+02 6.133934783935546875e+01 3.803940057754516602e+00
-1.144999960958957672e+02 6.027331161499023438e+01 4.735840797424316406e+00
-1.134999960362911224e+02 6.113039398193359375e+01 4.173416137695312500e+00
-1.124999959766864777e+02 6.132034683227539062e+01 3.805825233459472656e+00
-1.114999959170818329e+02 6.013742446899414062e+01 4.378777503967285156e+00
-1.104999958574771881e+02 6.125487899780273438e+01 3.922215461730957031e+00
-1.094999957978725291e+02 6.098320770263671875e+01 3.661187887191772461e+00
-1.084999957382678986e+02 6.060796356201171875e+01 3.674137353897094727e+00
-1.074999956786632538e+02 6.027695083618164062e+01 3.892799854278564453e+00
-1.064999956190586090e+02 6.084033203125000000e+01 2.812242031097412109e+00
-1.054999955594539642e+02 6.064015579223632812e+01 3.693535327911376953e+00
-1.044999954998493195e+02 5.970969772338867188e+01 3.839902162551879883e+00
-1.034999954402446747e+02 5.990706634521484375e+01 3.963595867156982422e+00
-1.024999953806400299e+02 6.019299697875976562e+01 3.946639776229858398e+00
-1.014999953210353851e+02 6.025303268432617188e+01 4.229486942291259766e+00
-1.004999952614307404e+02 6.061418914794921875e+01 3.169957160949707031e+00
-9.949999520182609558e+01 6.051800537109375000e+01 3.742573499679565430e+00
-9.849999514222145081e+01 6.150160598754882812e+01 4.489673137664794922e+00
-9.749999508261680603e+01 6.054447555541992188e+01 3.955971002578735352e+00
-9.649999502301216125e+01 5.998754119873046875e+01 2.657740354537963867e+00
-9.549999496340751648e+01 6.027108001708984375e+01 3.712262153625488281e+00
-9.449999490380287170e+01 6.000483703613281250e+01 3.898558378219604492e+00
-9.349999484419822693e+01 6.014396286010742188e+01 4.316839218139648438e+00
-9.249999478459358215e+01 6.066340637207031250e+01 4.068323135375976562e+00
-9.149999472498893738e+01 6.023891448974609375e+01 3.168221712112426758e+00
-9.049999466538429260e+01 6.018598175048828125e+01 3.621832370758056641e+00
-8.949999460577964783e+01 5.711600112915039062e+01 3.615710735321044922e+00
-8.849999454617500305e+01 6.048010253906250000e+01 3.891971826553344727e+00
-8.749999448657035828e+01 6.018597030639648438e+01 4.067363262176513672e+00
-8.649999442696571350e+01 6.066296768188476562e+01 4.212112426757812500e+00
-8.549999436736106873e+01 6.063524627685546875e+01 3.697217464447021484e+00
-8.449999430775642395e+01 6.024442672729492188e+01 3.655322790145874023e+00
-8.349999424815177917e+01 5.981608200073242188e+01 3.322835922241210938e+00
-8.249999418854713440e+01 5.978896713256835938e+01 4.893070697784423828e+00
-8.149999412894248962e+01 5.970150375366210938e+01 3.713024377822875977e+00
-8.049999406933784485e+01 6.042713928222656250e+01 3.479697942733764648e+00
-7.949999400973320007e+01 6.069538116455078125e+01 4.007462501525878906e+00
-7.849999395012855530e+01 5.973722076416015625e+01 4.236618518829345703e+00
-7.749999389052391052e+01 5.968445587158203125e+01 3.385609149932861328e+00
-7.649999383091926575e+01 5.980532455444335938e+01 3.764691591262817383e+00
-7.549999377131462097e+01 5.921208190917968750e+01 4.114309787750244141e+00
-7.449999371170997620e+01 5.971128463745117188e+01 3.647940635681152344e+00
-7.349999365210533142e+01 5.996144104003906250e+01 3.358213663101196289e+00
-7.249999359250068665e+01 6.012794494628906250e+01 3.874928951263427734e+00
-7.149999353289604187e+01 5.983099746704101562e+01 4.055352210998535156e+00
-7.049999347329139709e+01 6.017456436157226562e+01 3.702939510345458984e+00
-6.949999341368675232e+01 6.038165283203125000e+01 3.587183952331542969e+00
-6.849999335408210754e+01 6.033127975463867188e+01 3.789994001388549805e+00
-6.749999329447746277e+01 5.949374771118164062e+01 3.610869646072387695e+00
-6.649999323487281799e+01 6.018367385864257812e+01 3.838422775268554688e+00
-6.549999317526817322e+01 6.072429656982421875e+01 4.020473480224609375e+00
-6.449999311566352844e+01 6.008034515380859375e+01 3.426341772079467773e+00
-6.349999305605889788e+01 6.019111633300781250e+01 4.206473350524902344e+00
-6.249999299645424600e+01 6.031911849975585938e+01 3.925973415374755859e+00
-6.149999293684959412e+01 5.937036132812500000e+01 3.024871349334716797e+00
-6.049999287724494224e+01 6.034159851074218750e+01 3.175705432891845703e+00
-5.949999281764031167e+01 5.906013870239257812e+01 3.718659877777099609e+00
-5.849999275803565979e+01 6.021221542358398438e+01 3.200403690338134766e+00
-5.749999269843100791e+01 5.909134674072265625e+01 2.543997049331665039e+00
-5.649999263882638445e+01 5.783105468750000000e+01 1.750283241271972656e+00
-5.549999257922173257e+01 5.680990982055664062e+01 1.997363567352294922e+00
-5.449999251961708069e+01 5.601365280151367188e+01 1.622617840766906738e+00
-5.349999246001242881e+01 5.713418197631835938e+01 1.870687723159790039e+00
-5.249999240040779824e+01 5.554670715332031250e+01 1.958998918533325195e+00
-5.149999234080314636e+01 5.624494934082031250e+01 1.565387368202209473e+00
-5.049999228119849448e+01 5.696387481689453125e+01 2.014087438583374023e+00
-4.949999222159387102e+01 5.760998535156250000e+01 2.266869544982910156e+00
-4.849999216198921914e+01 5.895226287841796875e+01 1.792043685913085938e+00
-4.749999210238456726e+01 5.808968734741210938e+01 2.341217041015625000e+00
-4.649999204277991538e+01 5.784125137329101562e+01 2.418049097061157227e+00
-4.549999198317528482e+01 5.791538238525390625e+01 2.693305015563964844e+00
-4.449999192357063293e+01 5.726482772827148438e+01 2.379020929336547852e+00
-4.349999186396598105e+01 5.786603546142578125e+01 2.506494283676147461e+00
-4.249999180436135759e+01 5.852066421508789062e+01 2.561102628707885742e+00
-4.149999174475670571e+01 5.837953186035156250e+01 2.869041919708251953e+00
-4.049999168515205383e+01 5.787597656250000000e+01 2.119943618774414062e+00
-3.949999162554740195e+01 5.711814117431640625e+01 2.493689537048339844e+00
-3.849999156594277139e+01 5.718577194213867188e+01 1.587107300758361816e+00
-3.749999150633811951e+01 5.736801910400390625e+01 2.561729192733764648e+00
-3.649999144673346763e+01 5.742002868652343750e+01 2.465341567993164062e+00
-3.549999138712884417e+01 5.639499664306640625e+01 2.005241632461547852e+00
-3.449999132752419229e+01 5.612182235717773438e+01 1.207522273063659668e+00
-3.349999126791954041e+01 5.602425003051757812e+01 1.827543616294860840e+00
-3.249999120831488852e+01 5.506909561157226562e+01 1.977587819099426270e+00
-3.149999114871025796e+01 5.496208190917968750e+01 1.295321941375732422e+00
-3.049999108910560608e+01 5.556221008300781250e+01 1.614436984062194824e+00
-2.949999102950095420e+01 5.585036468505859375e+01 2.379042863845825195e+00
-2.849999096989632719e+01 5.673345565795898438e+01 1.729445934295654297e+00
-2.749999091029167531e+01 5.674094390869140625e+01 1.914800405502319336e+00
-2.649999085068702342e+01 5.614265823364257812e+01 2.283020257949829102e+00
-2.549999079108239641e+01 5.641003036499023438e+01 2.300638198852539062e+00
-2.449999073147774453e+01 5.533980178833007812e+01 1.352180600166320801e+00
-2.349999067187309265e+01 5.463996124267578125e+01 1.415412187576293945e+00
-2.249999061226844077e+01 5.377669525146484375e+01 1.524618029594421387e+00
-2.149999055266381376e+01 5.432052230834960938e+01 1.199936389923095703e+00
-2.049999049305916188e+01 5.319278717041015625e+01 1.279447913169860840e+00
-1.949999043345451000e+01 5.372199249267578125e+01 1.285213112831115723e+00
-1.849999037384988299e+01 5.301454544067382812e+01 1.635614752769470215e+00
-1.749999031424523110e+01 5.234423446655273438e+01 1.728822708129882812e+00
-1.649999025464057922e+01 5.164585876464843750e+01 1.039067029953002930e+00
-1.549999019503592734e+01 4.951745986938476562e+01 1.386697173118591309e+00
-1.449999013543130033e+01 4.952231597900390625e+01 1.932703137397766113e+00
-1.349999007582664845e+01 4.877021026611328125e+01 1.970400452613830566e+00
-1.249999001622199657e+01 4.866632461547851562e+01 1.613810062408447266e+00
-1.149998995661736956e+01 4.833552551269531250e+01 1.587751030921936035e+00
-1.049998989701271768e+01 4.755924224853515625e+01 1.913293838500976562e+00
-9.499989837408065796e+00 4.824994659423828125e+01 1.863772153854370117e+00
-8.499989777803413915e+00 4.765243148803710938e+01 2.368844032287597656e+00
-7.499989718198786903e+00 4.736933898925781250e+01 2.409731388092041016e+00
-6.499989658594135022e+00 4.761397933959960938e+01 2.417362689971923828e+00
-5.499989598989483142e+00 4.799326705932617188e+01 2.408617734909057617e+00
-4.499989539384856130e+00 4.746827697753906250e+01 2.000195741653442383e+00
-3.499989479780204249e+00 4.709391403198242188e+01 2.009849309921264648e+00
-2.499989420175551924e+00 4.811077117919921875e+01 2.680130004882812500e+00
-1.499989360570899821e+00 4.646936798095703125e+01 2.433967828750610352e+00
-4.999893009662732535e-01 4.701622772216796875e+01 3.557916641235351562e+00
5.000107586383788494e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.500010818243030952e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.500010877847657742e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.500010937452309623e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.500010997056961948e+00 4.554213714599609375e+01 2.517703056335449219e+00
5.500011056661613829e+00 4.635054397583007812e+01 2.343530416488647461e+00
6.500011116266240840e+00 4.729156494140625000e+01 2.218936920166015625e+00
7.500011175870892721e+00 4.596765518188476562e+01 2.124075412750244141e+00
8.500011235475545490e+00 4.721783828735351562e+01 2.274959325790405273e+00
9.500011295080170726e+00 4.753924942016601562e+01 1.556090116500854492e+00
1.050001135468482261e+01 4.872188186645507812e+01 2.072589874267578125e+00
1.150001141428947626e+01 4.842787933349609375e+01 2.114887237548828125e+00
1.250001147389410150e+01 4.862226867675781250e+01 2.663598537445068359e+00
1.350001153349875338e+01 4.877798843383789062e+01 1.713723778724670410e+00
1.450001159310340704e+01 4.872724914550781250e+01 1.147469758987426758e+00
1.550001165270805892e+01 4.825199127197265625e+01 1.241897344589233398e+00
1.650001171231268415e+01 4.863562393188476562e+01 5.782951712608337402e-01
1.750001177191733603e+01 4.927791976928710938e+01 1.824788212776184082e+00
1.850001183152198792e+01 5.016641998291015625e+01 1.959422349929809570e+00
1.950001189112661493e+01 5.159859085083007812e+01 2.084168195724487305e+00
2.050001195073126681e+01 5.202835845947265625e+01 1.941600203514099121e+00
2.150001201033591869e+01 5.261590576171875000e+01 1.553403019905090332e+00
2.250001206994057057e+01 5.416480255126953125e+01 2.287727117538452148e+00
2.350001212954519758e+01 5.529933929443359375e+01 2.022245168685913086e+00
2.450001218914984946e+01 5.618986511230468750e+01 1.842205762863159180e+00
2.550001224875450134e+01 5.666619110107421875e+01 2.083744764328002930e+00
2.650001230835912835e+01 5.599275970458984375e+01 2.227775812149047852e+00
2.750001236796378024e+01 5.619889831542968750e+01 1.765276551246643066e+00
2.850001242756843212e+01 5.611360168457031250e+01 2.046962976455688477e+00
2.950001248717308400e+01 5.614633560180664062e+01 1.728485465049743652e+00
3.050001254677771101e+01 5.558843612670898438e+01 1.544120907783508301e+00
3.150001260638236289e+01 5.427791595458984375e+01 2.177053213119506836e+00
3.250001266598701477e+01 5.408803939819335938e+01 2.744931697845458984e+00
3.350001272559164534e+01 5.245111465454101562e+01 2.609270811080932617e+00
3.450001278519629722e+01 5.198006057739257812e+01 2.838757514953613281e+00
3.550001284480094910e+01 5.297822570800781250e+01 2.438098430633544922e+00
3.650001290440560098e+01 5.305839157104492188e+01 2.103388547897338867e+00
3.750001296401022444e+01 5.360821914672851562e+01 1.986555337905883789e+00
3.850001302361487632e+01 5.333226013183593750e+01 1.668496489524841309e+00
3.950001308321952820e+01 5.328302383422851562e+01 1.539051532745361328e+00
4.050001314282415876e+01 5.275228500366210938e+01 1.895332455635070801e+00
4.150001320242881064e+01 5.326910781860351562e+01 1.226067304611206055e+00
4.250001326203346252e+01 5.343918228149414062e+01 1.948720335960388184e+00
4.350001332163811441e+01 5.427967071533203125e+01 1.771226048469543457e+00
4.450001338124273786e+01 5.381174850463867188e+01 2.823127031326293945e+00
4.550001344084738975e+01 5.394699478149414062e+01 3.037861347198486328e+00
4.650001350045204163e+01 5.396587753295898438e+01 1.952034711837768555e+00
4.750001356005667219e+01 5.467853546142578125e+01 2.003082752227783203e+00
