2theta Intensity
5.952139160268129503e-01 2.597358465194702148e+00
6.015387680369312928e-01 2.673277616500854492e+00
6.078636200470497464e-01 2.666840076446533203e+00
6.141884720571680889e-01 2.064183473587036133e+00
6.205133240672864314e-01 2.064183473587036133e+00
6.268381760774048850e-01 2.064183473587036133e+00
6.331630280875232275e-01 2.064183473587036133e+00
6.394878800976415700e-01 2.105660200119018555e+00
6.458127321077600236e-01 2.230750560760498047e+00
6.521375841178783661e-01 2.230750560760498047e+00
6.584624361279967086e-01 2.230750560760498047e+00
6.647872881381151622e-01 2.230750560760498047e+00
6.711121401482335047e-01 2.230750560760498047e+00
6.774369921583518472e-01 2.304545640945434570e+00
6.837618441684703008e-01 2.317827224731445312e+00
6.900866961785886433e-01 2.034604549407958984e+00
6.964115481887069858e-01 1.969905853271484375e+00
7.027364001988254394e-01 1.951651692390441895e+00
7.090612522089437819e-01 1.712008476257324219e+00
7.153861042190621244e-01 1.712008476257324219e+00
7.217109562291805780e-01 1.712008476257324219e+00
7.280358082392989205e-01 1.715525746345520020e+00
7.343606602494172630e-01 2.004552602767944336e+00
7.406855122595356056e-01 2.059562683105468750e+00
7.470103642696540591e-01 2.059562683105468750e+00
7.533352162797724016e-01 2.059562683105468750e+00
7.596600682898907442e-01 2.058087825775146484e+00
7.659849203000091977e-01 2.089619874954223633e+00
7.723097723101275403e-01 2.138545036315917969e+00
7.786346243202458828e-01 2.138545036315917969e+00
7.849594763303642253e-01 2.076856374740600586e+00
7.912843283404826789e-01 2.058195352554321289e+00
7.976091803506010214e-01 2.217391490936279297e+00
8.039340323607193639e-01 2.189923524856567383e+00
8.102588843708378175e-01 2.245629072189331055e+00
8.165837363809561600e-01 2.241813421249389648e+00
8.229085883910745025e-01 2.166028499603271484e+00
8.292334404011929561e-01 2.177371740341186523e+00
8.355582924113112986e-01 2.177371740341186523e+00
8.418831444214296411e-01 2.177371740341186523e+00
8.482079964315480947e-01 2.146135091781616211e+00
8.545328484416664372e-01 2.271004915237426758e+00
8.608577004517847797e-01 2.257701158523559570e+00
8.671825524619032333e-01 2.207837820053100586e+00
8.735074044720215758e-01 2.142899513244628906e+00
8.798322564821399183e-01 2.022591829299926758e+00
8.861571084922583719e-01 2.007024288177490234e+00
8.924819605023767144e-01 2.272714614868164062e+00
8.988068125124950569e-01 2.241290569305419922e+00
9.051316645226135105e-01 2.241290569305419922e+00
9.114565165327318530e-01 2.268612861633300781e+00
9.177813685428501955e-01 2.301084756851196289e+00
9.241062205529686491e-01 2.286754369735717773e+00
9.304310725630869916e-01 2.110363006591796875e+00
9.367559245732053341e-01 1.980983018875122070e+00
9.430807765833237877e-01 2.003523349761962891e+00
9.494056285934421302e-01 2.090974569320678711e+00
9.557304806035604727e-01 2.090974569320678711e+00
9.620553326136789263e-01 2.090974569320678711e+00
9.683801846237972688e-01 2.090974569320678711e+00
9.747050366339156113e-01 2.297518491744995117e+00
9.810298886440340649e-01 2.381774663925170898e+00
9.873547406541524074e-01 2.230368614196777344e+00
9.936795926642707499e-01 2.218492269515991211e+00
1.000004444674389203e+00 2.227136611938476562e+00
1.006329296684507657e+00 2.209664821624755859e+00
1.012654148694625889e+00 2.187767982482910156e+00
1.018979000704744342e+00 2.188794136047363281e+00
1.025303852714862796e+00 2.184324741363525391e+00
1.031628704724981027e+00 2.179033517837524414e+00
1.037953556735099481e+00 2.179885149002075195e+00
1.044278408745217712e+00 2.179885149002075195e+00
1.050603260755336166e+00 2.176422834396362305e+00
1.056928112765454619e+00 2.109337091445922852e+00
1.063252964775572851e+00 2.125079870223999023e+00
1.069577816785691304e+00 2.178868055343627930e+00
1.075902668795809758e+00 2.199563980102539062e+00
1.082227520805927989e+00 2.050146818161010742e+00
1.088552372816046443e+00 2.022675752639770508e+00
1.094877224826164896e+00 2.086035013198852539e+00
1.101202076836283350e+00 2.072962999343872070e+00
1.107526928846401582e+00 2.057793855667114258e+00
1.113851780856519813e+00 2.078480243682861328e+00
1.120176632866638489e+00 2.056518793106079102e+00
1.126501484876756720e+00 2.030655622482299805e+00
1.132826336886874952e+00 2.058870077133178711e+00
1.139151188896993627e+00 1.969341516494750977e+00
1.145476040907111859e+00 1.982425332069396973e+00
1.151800892917230090e+00 1.978448152542114258e+00
1.158125744927348766e+00 1.975955486297607422e+00
1.164450596937466997e+00 2.031053781509399414e+00
1.170775448947585229e+00 2.031498193740844727e+00
1.177100300957703682e+00 2.056838750839233398e+00
1.183425152967822136e+00 2.065564632415771484e+00
1.189750004977940367e+00 2.201508998870849609e+00
1.196074856988058821e+00 2.229765415191650391e+00
1.202399708998177275e+00 2.387117624282836914e+00
1.208724561008295506e+00 2.312380790710449219e+00
1.215049413018413960e+00 2.213331460952758789e+00
1.221374265028532413e+00 2.246677398681640625e+00
1.227699117038650645e+00 2.253364562988281250e+00
1.234023969048769098e+00 2.295443773269653320e+00
1.240348821058887552e+00 2.308465242385864258e+00
1.246673673069005783e+00 2.307148694992065430e+00
1.252998525079124237e+00 2.288866281509399414e+00
1.259323377089242690e+00 2.238392829895019531e+00
1.265648229099360922e+00 2.139514207839965820e+00
1.271973081109479375e+00 2.122415542602539062e+00
1.278297933119597829e+00 2.128835916519165039e+00
1.284622785129716060e+00 2.145459651947021484e+00
1.290947637139834514e+00 2.098802804946899414e+00
1.297272489149952968e+00 2.169834613800048828e+00
1.303597341160071199e+00 2.225597143173217773e+00
1.309922193170189653e+00 2.239741325378417969e+00
1.316247045180308106e+00 2.290307521820068359e+00
1.322571897190426338e+00 2.364565372467041016e+00
1.328896749200544791e+00 2.369856357574462891e+00
1.335221601210663245e+00 2.153224468231201172e+00
1.341546453220781476e+00 2.117558717727661133e+00
1.347871305230899930e+00 2.130065441131591797e+00
1.354196157241018383e+00 2.092408657073974609e+00
1.360521009251136615e+00 2.205495357513427734e+00
1.366845861261255068e+00 2.129782915115356445e+00
1.373170713271373522e+00 2.125045537948608398e+00
1.379495565281491753e+00 2.148437500000000000e+00
1.385820417291610207e+00 2.139426469802856445e+00
1.392145269301728661e+00 2.149992227554321289e+00
1.398470121311846892e+00 2.249766826629638672e+00
1.404794973321965346e+00 2.176978588104248047e+00
1.411119825332083799e+00 2.108165264129638672e+00
1.417444677342202031e+00 2.041961193084716797e+00
1.423769529352320484e+00 1.952721953392028809e+00
1.430094381362438938e+00 1.933776021003723145e+00
1.436419233372557169e+00 1.933776021003723145e+00
1.442744085382675623e+00 1.895125389099121094e+00
1.449068937392794076e+00 1.911668300628662109e+00
1.455393789402912308e+00 2.054363727569580078e+00
1.461718641413030761e+00 2.016748189926147461e+00
1.468043493423149215e+00 2.058070421218872070e+00
1.474368345433267447e+00 2.041182041168212891e+00
1.480693197443385900e+00 1.989614486694335938e+00
1.487018049453504354e+00 1.885591983795166016e+00
1.493342901463622585e+00 1.820253849029541016e+00
1.499667753473741039e+00 1.852566480636596680e+00
1.505992605483859492e+00 1.818236470222473145e+00
1.512317457493977724e+00 1.755264997482299805e+00
1.518642309504096177e+00 1.765336751937866211e+00
1.524967161514214631e+00 1.826072812080383301e+00
1.531292013524332862e+00 1.848490834236145020e+00
1.537616865534451316e+00 1.964452743530273438e+00
1.543941717544569769e+00 2.043139934539794922e+00
1.550266569554688001e+00 2.054440498352050781e+00
1.556591421564806454e+00 2.018391847610473633e+00
1.562916273574924908e+00 1.929387331008911133e+00
1.569241125585043140e+00 1.893963813781738281e+00
1.575565977595161593e+00 1.800227880477905273e+00
1.581890829605280047e+00 1.683248162269592285e+00
1.588215681615398278e+00 1.725791811943054199e+00
1.594540533625516732e+00 1.812519311904907227e+00
1.600865385635635185e+00 1.863137841224670410e+00
1.607190237645753417e+00 1.906437397003173828e+00
1.613515089655871648e+00 1.949908256530761719e+00
1.619839941665990324e+00 2.032351493835449219e+00
1.626164793676108555e+00 2.056816339492797852e+00
1.632489645686226787e+00 2.147742986679077148e+00
1.638814497696345462e+00 2.167507410049438477e+00
1.645139349706463694e+00 2.144805192947387695e+00
1.651464201716581925e+00 2.112525939941406250e+00
1.657789053726700601e+00 1.971828103065490723e+00
1.664113905736818833e+00 2.031193256378173828e+00
1.670438757746937064e+00 2.100800514221191406e+00
1.676763609757055740e+00 2.132863521575927734e+00
1.683088461767173971e+00 2.209744930267333984e+00
1.689413313777292203e+00 2.204425096511840820e+00
1.695738165787410878e+00 2.196934461593627930e+00
1.702063017797529110e+00 2.200917005538940430e+00
1.708387869807647341e+00 2.203563690185546875e+00
1.714712721817766017e+00 2.122728824615478516e+00
1.721037573827884248e+00 2.034264564514160156e+00
1.727362425838002480e+00 2.023881673812866211e+00
1.733687277848121155e+00 2.077977895736694336e+00
1.740012129858239387e+00 2.131476640701293945e+00
1.746336981868357618e+00 2.028517246246337891e+00
1.752661833878476294e+00 1.957296490669250488e+00
1.758986685888594526e+00 1.925329208374023438e+00
1.765311537898712757e+00 1.950472474098205566e+00
1.771636389908831433e+00 1.897015929222106934e+00
1.777961241918949664e+00 1.902899742126464844e+00
1.784286093929067896e+00 1.932635307312011719e+00
1.790610945939186571e+00 1.979673862457275391e+00
1.796935797949304803e+00 1.978581428527832031e+00
1.803260649959423034e+00 1.978477478027343750e+00
1.809585501969541710e+00 1.950191855430603027e+00
1.815910353979659941e+00 1.896656751632690430e+00
1.822235205989778173e+00 1.900877118110656738e+00
1.828560057999896848e+00 1.914116740226745605e+00
1.834884910010015080e+00 1.910968661308288574e+00
1.841209762020133311e+00 1.926595687866210938e+00
1.847534614030251987e+00 1.886136531829833984e+00
1.853859466040370219e+00 1.903555989265441895e+00
1.860184318050488450e+00 2.003561258316040039e+00
1.866509170060607126e+00 1.997650504112243652e+00
1.872834022070725357e+00 2.091155052185058594e+00
1.879158874080843589e+00 2.096302509307861328e+00
1.885483726090962264e+00 2.096613407135009766e+00
1.891808578101080496e+00 2.133735179901123047e+00
1.898133430111198727e+00 2.095254659652709961e+00
1.904458282121317403e+00 2.122986793518066406e+00
1.910783134131435634e+00 2.160663366317749023e+00
1.917107986141553866e+00 2.189017057418823242e+00
1.923432838151672541e+00 2.199336767196655273e+00
1.929757690161790773e+00 2.185599088668823242e+00
1.936082542171909004e+00 2.105632781982421875e+00
1.942407394182027680e+00 2.025074243545532227e+00
1.948732246192145912e+00 2.073762655258178711e+00
1.955057098202264143e+00 2.091348648071289062e+00
1.961381950212382819e+00 2.100596904754638672e+00
1.967706802222501050e+00 2.111783027648925781e+00
1.974031654232619282e+00 2.075168609619140625e+00
1.980356506242737957e+00 2.128053903579711914e+00
1.986681358252856189e+00 2.131577014923095703e+00
1.993006210262974420e+00 2.087083578109741211e+00
1.999331062273093096e+00 2.053794860839843750e+00
2.005655914283211327e+00 2.026740074157714844e+00
2.011980766293329559e+00 2.011076927185058594e+00
2.018305618303448234e+00 1.969099998474121094e+00
2.024630470313566466e+00 1.895925521850585938e+00
2.030955322323684697e+00 1.904839515686035156e+00
2.037280174333803373e+00 1.937652587890625000e+00
2.043605026343921605e+00 1.986001729965209961e+00
2.049929878354039836e+00 2.061559438705444336e+00
2.056254730364158068e+00 2.097361564636230469e+00
2.062579582374276743e+00 1.990805268287658691e+00
2.068904434384394975e+00 1.968842387199401855e+00
2.075229286394513206e+00 1.979970216751098633e+00
2.081554138404631882e+00 2.034181594848632812e+00
2.087878990414750113e+00 2.036675930023193359e+00
2.094203842424868345e+00 2.082240343093872070e+00
2.100528694434987020e+00 2.140647649765014648e+00
2.106853546445105252e+00 2.157539606094360352e+00
2.113178398455223483e+00 2.157191276550292969e+00
2.119503250465342159e+00 2.146084308624267578e+00
2.125828102475460391e+00 2.090550184249877930e+00
2.132152954485578622e+00 2.134082794189453125e+00
2.138477806495697298e+00 2.222199201583862305e+00
2.144802658505815529e+00 2.227711677551269531e+00
2.151127510515933761e+00 2.196350336074829102e+00
2.157452362526052436e+00 2.189243793487548828e+00
2.163777214536170668e+00 2.205288887023925781e+00
2.170102066546288899e+00 2.142266750335693359e+00
2.176426918556407575e+00 2.041515827178955078e+00
2.182751770566525806e+00 2.024533271789550781e+00
2.189076622576644038e+00 2.018567562103271484e+00
2.195401474586762713e+00 1.995316743850708008e+00
2.201726326596880945e+00 2.036283016204833984e+00
2.208051178606999176e+00 2.096324682235717773e+00
2.214376030617117852e+00 2.099052190780639648e+00
2.220700882627236084e+00 2.075659036636352539e+00
2.227025734637354315e+00 1.943566560745239258e+00
2.233350586647472991e+00 1.960334897041320801e+00
2.239675438657591222e+00 1.957569599151611328e+00
2.246000290667709454e+00 1.908697485923767090e+00
2.252325142677828129e+00 1.911018610000610352e+00
2.258649994687946361e+00 1.935232520103454590e+00
2.264974846698064592e+00 1.959213018417358398e+00
2.271299698708183268e+00 1.916075587272644043e+00
2.277624550718301499e+00 1.905218720436096191e+00
2.283949402728419731e+00 1.944818735122680664e+00
2.290274254738538406e+00 1.928791284561157227e+00
2.296599106748656638e+00 1.897586107254028320e+00
2.302923958758774869e+00 1.878466963768005371e+00
2.309248810768893545e+00 1.894589662551879883e+00
2.315573662779011777e+00 1.935084223747253418e+00
2.321898514789130008e+00 1.946872234344482422e+00
2.328223366799248684e+00 1.966906428337097168e+00
2.334548218809366915e+00 1.968721270561218262e+00
2.340873070819485147e+00 2.030094861984252930e+00
2.347197922829603822e+00 2.047816514968872070e+00
2.353522774839722054e+00 2.038935422897338867e+00
2.359847626849840285e+00 2.091457843780517578e+00
2.366172478859958961e+00 2.126325130462646484e+00
2.372497330870077192e+00 2.195648193359375000e+00
2.378822182880195424e+00 2.229278802871704102e+00
2.385147034890314099e+00 2.198575496673583984e+00
2.391471886900432331e+00 2.146513223648071289e+00
2.397796738910550562e+00 2.089575290679931641e+00
2.404121590920669238e+00 2.034718275070190430e+00
2.410446442930787470e+00 1.970643043518066406e+00
2.416771294940905701e+00 2.039560079574584961e+00
2.423096146951024377e+00 2.047915697097778320e+00
2.429420998961142608e+00 2.003486871719360352e+00
2.435745850971260840e+00 2.016849040985107422e+00
2.442070702981379515e+00 2.008717298507690430e+00
