2theta Intensity
5.952139160268129503e-01 2.919848680496215820e+00
6.015387680369312928e-01 2.719855308532714844e+00
6.078636200470497464e-01 2.718124151229858398e+00
6.141884720571680889e-01 2.556060314178466797e+00
6.205133240672864314e-01 2.556060314178466797e+00
6.268381760774048850e-01 2.556060314178466797e+00
6.331630280875232275e-01 2.556060314178466797e+00
6.394878800976415700e-01 2.575768470764160156e+00
6.458127321077600236e-01 2.635206699371337891e+00
6.521375841178783661e-01 2.635206699371337891e+00
6.584624361279967086e-01 2.635206699371337891e+00
6.647872881381151622e-01 2.635206699371337891e+00
6.711121401482335047e-01 2.635206699371337891e+00
6.774369921583518472e-01 2.670302867889404297e+00
6.837618441684703008e-01 2.790385007858276367e+00
6.900866961785886433e-01 2.363742113113403320e+00
6.964115481887069858e-01 2.161693334579467773e+00
7.027364001988254394e-01 2.164245605468750000e+00
7.090612522089437819e-01 2.306358337402343750e+00
7.153861042190621244e-01 2.306358337402343750e+00
7.217109562291805780e-01 2.306358337402343750e+00
7.280358082392989205e-01 2.484773635864257812e+00
7.343606602494172630e-01 2.691204786300659180e+00
7.406855122595356056e-01 2.542670488357543945e+00
7.470103642696540591e-01 2.542670488357543945e+00
7.533352162797724016e-01 2.542670488357543945e+00
7.596600682898907442e-01 2.554322957992553711e+00
7.659849203000091977e-01 2.496753931045532227e+00
7.723097723101275403e-01 2.325285911560058594e+00
7.786346243202458828e-01 2.325285911560058594e+00
7.849594763303642253e-01 2.527200698852539062e+00
7.912843283404826789e-01 2.632195472717285156e+00
7.976091803506010214e-01 2.912425279617309570e+00
8.039340323607193639e-01 2.994400501251220703e+00
8.102588843708378175e-01 2.877988100051879883e+00
8.165837363809561600e-01 2.683442831039428711e+00
8.229085883910745025e-01 2.681139469146728516e+00
8.292334404011929561e-01 2.678021192550659180e+00
8.355582924113112986e-01 2.678021192550659180e+00
8.418831444214296411e-01 2.678021192550659180e+00
8.482079964315480947e-01 2.692508935928344727e+00
8.545328484416664372e-01 2.590404510498046875e+00
8.608577004517847797e-01 2.567926168441772461e+00
8.671825524619032333e-01 2.608458757400512695e+00
8.735074044720215758e-01 2.610361576080322266e+00
8.798322564821399183e-01 2.552510738372802734e+00
8.861571084922583719e-01 2.523280143737792969e+00
8.924819605023767144e-01 2.469228982925415039e+00
8.988068125124950569e-01 2.453983783721923828e+00
9.051316645226135105e-01 2.453983783721923828e+00
9.114565165327318530e-01 2.569549798965454102e+00
9.177813685428501955e-01 2.576310634613037109e+00
9.241062205529686491e-01 2.350786209106445312e+00
9.304310725630869916e-01 2.288887739181518555e+00
9.367559245732053341e-01 2.240602254867553711e+00
9.430807765833237877e-01 2.262457132339477539e+00
9.494056285934421302e-01 2.226598978042602539e+00
9.557304806035604727e-01 2.226598978042602539e+00
9.620553326136789263e-01 2.226598978042602539e+00
9.683801846237972688e-01 2.226598978042602539e+00
9.747050366339156113e-01 2.278017997741699219e+00
9.810298886440340649e-01 2.291389226913452148e+00
9.873547406541524074e-01 2.190652132034301758e+00
9.936795926642707499e-01 2.132207155227661133e+00
1.000004444674389203e+00 2.030804872512817383e+00
1.006329296684507657e+00 1.988231182098388672e+00
1.012654148694625889e+00 1.970343708992004395e+00
1.018979000704744342e+00 1.969132542610168457e+00
1.025303852714862796e+00 2.013738870620727539e+00
1.031628704724981027e+00 1.967460632324218750e+00
1.037953556735099481e+00 1.928032517433166504e+00
1.044278408745217712e+00 1.928032517433166504e+00
1.050603260755336166e+00 1.934829711914062500e+00
1.056928112765454619e+00 2.044598102569580078e+00
1.063252964775572851e+00 2.179759979248046875e+00
1.069577816785691304e+00 2.136327266693115234e+00
1.075902668795809758e+00 2.211400508880615234e+00
1.082227520805927989e+00 2.176133871078491211e+00
1.088552372816046443e+00 2.119189023971557617e+00
1.094877224826164896e+00 2.095618247985839844e+00
1.101202076836283350e+00 2.101995468139648438e+00
1.107526928846401582e+00 2.159126281738281250e+00
1.113851780856519813e+00 2.173435688018798828e+00
1.120176632866638489e+00 2.143852233886718750e+00
1.126501484876756720e+00 2.129480600357055664e+00
1.132826336886874952e+00 2.180637121200561523e+00
1.139151188896993627e+00 2.306016921997070312e+00
1.145476040907111859e+00 2.327240705490112305e+00
