gamma  mean  std
-1.794999999701976776e+02 0.000000000000000000e+00 0.000000000000000000e+00
-1.784999999105930328e+02 9.125335693359375000e+01 3.974804401397705078e+00
-1.774999998509883881e+02 9.353694915771484375e+01 3.750148057937622070e+00
-1.764999997913837433e+02 9.266712188720703125e+01 1.930167317390441895e+00
-1.754999997317790985e+02 9.316269683837890625e+01 3.060279607772827148e+00
-1.744999996721744253e+02 9.302419281005859375e+01 4.069408416748046875e+00
-1.734999996125698090e+02 9.369256591796875000e+01 3.345077753067016602e+00
-1.724999995529651642e+02 9.331119537353515625e+01 3.532651185989379883e+00
-1.714999994933605194e+02 9.405738067626953125e+01 3.730021715164184570e+00
-1.704999994337558746e+02 9.278054809570312500e+01 3.752321004867553711e+00
-1.694999993741512299e+02 9.254940795898437500e+01 3.527228355407714844e+00
-1.684999993145465851e+02 9.317910003662109375e+01 2.087993144989013672e+00
-1.674999992549419403e+02 9.320827484130859375e+01 3.693421363830566406e+00
-1.664999991953372955e+02 9.257530975341796875e+01 3.388044595718383789e+00
-1.654999991357326508e+02 9.203356170654296875e+01 2.786471128463745117e+00
-1.644999990761280060e+02 9.140894317626953125e+01 3.907735586166381836e+00
-1.634999990165233612e+02 9.170536041259765625e+01 2.691805124282836914e+00
-1.624999989569187164e+02 9.216394805908203125e+01 3.833640336990356445e+00
-1.614999988973140717e+02 9.082027435302734375e+01 4.089101314544677734e+00
-1.604999988377094269e+02 9.325985717773437500e+01 2.033016920089721680e+00
-1.594999987781047821e+02 9.206035614013671875e+01 3.573969602584838867e+00
-1.584999987185001373e+02 9.286727905273437500e+01 3.815006732940673828e+00
-1.574999986588954926e+02 9.291091918945312500e+01 4.067328453063964844e+00
-1.564999985992908478e+02 9.259886932373046875e+01 3.885089159011840820e+00
-1.554999985396862030e+02 9.221547698974609375e+01 4.289000988006591797e+00
-1.544999984800815582e+02 9.219364166259765625e+01 3.246797561645507812e+00
-1.534999984204769135e+02 9.202181243896484375e+01 3.941825389862060547e+00
-1.524999983608722687e+02 9.177133178710937500e+01 4.300269603729248047e+00
-1.514999983012676239e+02 9.149806976318359375e+01 3.241088867187500000e+00
-1.504999982416629791e+02 9.263259887695312500e+01 2.813824415206909180e+00
-1.494999981820583344e+02 9.172717285156250000e+01 3.326403856277465820e+00
-1.484999981224536896e+02 9.079407501220703125e+01 2.290941476821899414e+00
-1.474999980628490448e+02 9.272122192382812500e+01 3.399676322937011719e+00
-1.464999980032444000e+02 9.103851318359375000e+01 3.871571540832519531e+00
-1.454999979436397552e+02 9.136025238037109375e+01 3.783976554870605469e+00
-1.444999978840351105e+02 9.263927459716796875e+01 4.014559745788574219e+00
-1.434999978244304657e+02 9.215993499755859375e+01 3.506674766540527344e+00
-1.424999977648258209e+02 9.207654571533203125e+01 3.657236337661743164e+00
-1.414999977052211761e+02 9.372771453857421875e+01 4.164529323577880859e+00
-1.404999976456165314e+02 9.227634429931640625e+01 4.166834354400634766e+00
-1.394999975860118866e+02 9.301660919189453125e+01 4.383771419525146484e+00
-1.384999975264072418e+02 9.277582550048828125e+01 4.146924972534179688e+00
-1.374999974668025970e+02 9.284658050537109375e+01 2.746823310852050781e+00
-1.364999974071979523e+02 9.266390228271484375e+01 3.324614763259887695e+00
-1.354999973475933075e+02 9.216091918945312500e+01 3.519931316375732422e+00
-1.344999972879886627e+02 9.187601470947265625e+01 2.525691270828247070e+00
-1.334999972283840179e+02 9.127794647216796875e+01 3.308027982711791992e+00
-1.324999971687793732e+02 9.190473175048828125e+01 3.345820665359497070e+00
-1.314999971091747284e+02 9.094976806640625000e+01 3.570758104324340820e+00
-1.304999970495700836e+02 9.132635498046875000e+01 3.986292362213134766e+00
-1.294999969899654388e+02 9.154463958740234375e+01 2.416285991668701172e+00
-1.284999969303607941e+02 9.090079498291015625e+01 3.752945661544799805e+00
-1.274999968707561493e+02 9.080325317382812500e+01 3.483180999755859375e+00
-1.264999968111514903e+02 8.923920440673828125e+01 4.359608173370361328e+00
-1.254999967515468740e+02 8.927539062500000000e+01 2.791281461715698242e+00
-1.244999966919422150e+02 8.934567260742187500e+01 3.385451316833496094e+00
-1.234999966323375702e+02 8.853198242187500000e+01 2.841623306274414062e+00
-1.224999965727329112e+02 8.890808105468750000e+01 2.428573131561279297e+00
-1.214999965131282806e+02 8.713616180419921875e+01 1.946101188659667969e+00
-1.204999964535236359e+02 8.559018707275390625e+01 2.533070564270019531e+00
-1.194999963939190053e+02 8.609966278076171875e+01 2.168624639511108398e+00
-1.184999963343143605e+02 8.521080780029296875e+01 2.292544841766357422e+00
-1.174999962747097015e+02 8.507942199707031250e+01 2.175930738449096680e+00
-1.164999962151050568e+02 8.492693328857421875e+01 3.002891540527343750e+00
-1.154999961555003978e+02 8.420073699951171875e+01 3.026159524917602539e+00
-1.144999960958957672e+02 8.419121551513671875e+01 2.287201881408691406e+00
-1.134999960362911224e+02 8.469650268554687500e+01 2.903601884841918945e+00
-1.124999959766864777e+02 8.449648284912109375e+01 2.230384826660156250e+00
-1.114999959170818329e+02 8.469055938720703125e+01 2.575632572174072266e+00
-1.104999958574771881e+02 8.372952270507812500e+01 3.441184520721435547e+00
-1.094999957978725291e+02 8.367708587646484375e+01 2.810846805572509766e+00
-1.084999957382678986e+02 8.384030914306640625e+01 2.530888080596923828e+00
-1.074999956786632538e+02 8.317189788818359375e+01 2.665246725082397461e+00
-1.064999956190586090e+02 8.416179656982421875e+01 3.058452367782592773e+00
-1.054999955594539642e+02 8.232919311523437500e+01 2.121517181396484375e+00
-1.044999954998493195e+02 8.157137298583984375e+01 3.623783588409423828e+00
-1.034999954402446747e+02 8.210816955566406250e+01 2.583184957504272461e+00
-1.024999953806400299e+02 8.193001556396484375e+01 3.188730716705322266e+00
-1.014999953210353851e+02 8.144213104248046875e+01 2.793541669845581055e+00
-1.004999952614307404e+02 8.065248107910156250e+01 3.292652368545532227e+00
-9.949999520182609558e+01 8.083414459228515625e+01 3.393567085266113281e+00
-9.849999514222145081e+01 8.011247253417968750e+01 3.622654438018798828e+00
-9.749999508261680603e+01 7.864043426513671875e+01 3.414235591888427734e+00
-9.649999502301216125e+01 8.112746429443359375e+01 2.800610065460205078e+00
