gamma  mean  std
-1.794999999701976776e+02 0.000000000000000000e+00 0.000000000000000000e+00
-1.784999999105930328e+02 5.883435440063476562e+01 2.547613859176635742e+00
-1.774999998509883881e+02 5.795127868652343750e+01 2.552963733673095703e+00
-1.764999997913837433e+02 5.806394195556640625e+01 3.176114320755004883e+00
-1.754999997317790985e+02 5.874529647827148438e+01 3.337604999542236328e+00
-1.744999996721744253e+02 5.804471588134765625e+01 4.351741313934326172e+00
-1.734999996125698090e+02 5.641768646240234375e+01 3.000920534133911133e+00
-1.724999995529651642e+02 5.609407424926757812e+01 3.050143718719482422e+00
-1.714999994933605194e+02 5.698457336425781250e+01 2.122131347656250000e+00
-1.704999994337558746e+02 5.629276275634765625e+01 2.533576965332031250e+00
-1.694999993741512299e+02 5.615681838989257812e+01 2.737725257873535156e+00
-1.684999993145465851e+02 5.753713226318359375e+01 2.122162818908691406e+00
-1.674999992549419403e+02 5.734095764160156250e+01 2.251821517944335938e+00
-1.664999991953372955e+02 5.732698822021484375e+01 3.748593091964721680e+00
-1.654999991357326508e+02 5.909531784057617188e+01 3.486802577972412109e+00
-1.644999990761280060e+02 6.071265411376953125e+01 3.928301095962524414e+00
-1.634999990165233612e+02 6.116761779785156250e+01 4.257057189941406250e+00
-1.624999989569187164e+02 6.185155487060546875e+01 4.214460849761962891e+00
-1.614999988973140717e+02 7.064626312255859375e+01 1.462525844573974609e+01
-1.604999988377094269e+02 6.943486022949218750e+01 1.139172935485839844e+01
-1.594999987781047821e+02 6.647510528564453125e+01 4.938463687896728516e+00
-1.584999987185001373e+02 6.789505004882812500e+01 7.899569988250732422e+00
-1.574999986588954926e+02 6.855886840820312500e+01 9.263524055480957031e+00
-1.564999985992908478e+02 6.604892730712890625e+01 7.831565380096435547e+00
-1.554999985396862030e+02 6.442407989501953125e+01 4.693821430206298828e+00
-1.544999984800815582e+02 6.305053710937500000e+01 3.543562412261962891e+00
-1.534999984204769135e+02 6.346525192260742188e+01 3.589791297912597656e+00
-1.524999983608722687e+02 6.157534408569335938e+01 2.157754659652709961e+00
-1.514999983012676239e+02 6.174267959594726562e+01 2.567013263702392578e+00
-1.504999982416629791e+02 6.285320663452148438e+01 3.297334671020507812e+00
-1.494999981820583344e+02 6.412200927734375000e+01 3.720380306243896484e+00
-1.484999981224536896e+02 6.510859680175781250e+01 4.610330581665039062e+00
-1.474999980628490448e+02 6.944834899902343750e+01 6.924230098724365234e+00
-1.464999980032444000e+02 7.704270172119140625e+01 1.287651252746582031e+01
-1.454999979436397552e+02 9.454813385009765625e+01 2.537265777587890625e+01
-1.444999978840351105e+02 1.357125854492187500e+02 6.321530532836914062e+01
-1.434999978244304657e+02 2.298994750976562500e+02 1.686657562255859375e+02
-1.424999977648258209e+02 3.528427734375000000e+02 3.330117492675781250e+02
-1.414999977052211761e+02 3.662016906738281250e+02 3.647832946777343750e+02
-1.404999976456165314e+02 2.462005004882812500e+02 2.078613433837890625e+02
-1.394999975860118866e+02 1.490983581542968750e+02 8.266413116455078125e+01
-1.384999975264072418e+02 1.044665832519531250e+02 3.268873977661132812e+01
-1.374999974668025970e+02 8.940753936767578125e+01 1.606800079345703125e+01
-1.364999974071979523e+02 7.876996612548828125e+01 9.428842544555664062e+00
-1.354999973475933075e+02 7.542665100097656250e+01 8.645771980285644531e+00
-1.344999972879886627e+02 7.727613830566406250e+01 1.069064903259277344e+01
-1.334999972283840179e+02 8.417857360839843750e+01 2.231452560424804688e+01
-1.324999971687793732e+02 9.474125671386718750e+01 3.834738540649414062e+01
-1.314999971091747284e+02 8.840706634521484375e+01 3.209628677368164062e+01
-1.304999970495700836e+02 7.314936828613281250e+01 1.503941822052001953e+01
-1.294999969899654388e+02 6.575310516357421875e+01 5.883613109588623047e+00
-1.284999969303607941e+02 6.358699035644531250e+01 5.194495677947998047e+00
-1.274999968707561493e+02 6.049851989746093750e+01 2.256487607955932617e+00
-1.264999968111514903e+02 5.825199127197265625e+01 2.160950660705566406e+00
-1.254999967515468740e+02 5.661709976196289062e+01 2.143403768539428711e+00
-1.244999966919422150e+02 5.610074615478515625e+01 3.481623649597167969e+00
-1.234999966323375702e+02 5.486029052734375000e+01 2.914768934249877930e+00
-1.224999965727329112e+02 5.453331756591796875e+01 4.357265949249267578e+00
-1.214999965131282806e+02 5.495989990234375000e+01 3.821346521377563477e+00
-1.204999964535236359e+02 5.486268997192382812e+01 3.993343114852905273e+00
-1.194999963939190053e+02 5.698024368286132812e+01 7.084151744842529297e+00
-1.184999963343143605e+02 5.765768814086914062e+01 8.486295700073242188e+00
-1.174999962747097015e+02 5.677617645263671875e+01 5.624228000640869141e+00
-1.164999962151050568e+02 5.584506988525390625e+01 5.746562957763671875e+00
-1.154999961555003978e+02 5.712847137451171875e+01 4.233953952789306641e+00
-1.144999960958957672e+02 5.613966369628906250e+01 6.253895759582519531e+00
-1.134999960362911224e+02 5.546755218505859375e+01 6.144318103790283203e+00
-1.124999959766864777e+02 5.696700668334960938e+01 6.098350524902343750e+00
-1.114999959170818329e+02 5.631316375732421875e+01 5.846667766571044922e+00
-1.104999958574771881e+02 5.544623565673828125e+01 4.956899166107177734e+00
-1.094999957978725291e+02 5.496635437011718750e+01 5.659231662750244141e+00
-1.084999957382678986e+02 5.431433486938476562e+01 4.222916126251220703e+00
-1.074999956786632538e+02 5.580621337890625000e+01 4.802774429321289062e+00
-1.064999956190586090e+02 5.660113906860351562e+01 6.362354755401611328e+00
-1.054999955594539642e+02 5.634865951538085938e+01 4.961180686950683594e+00
-1.044999954998493195e+02 5.343009948730468750e+01 4.046959400177001953e+00
-1.034999954402446747e+02 5.294477844238281250e+01 3.469672918319702148e+00
-1.024999953806400299e+02 5.702608871459960938e+01 9.338993072509765625e+00
