Two Theta (degrees),Intensity
0.49810044231036454,3.6572568
0.5356053990953532,3.7844439
0.5731103558803419,3.1114657
0.6106153126653305,2.7084262
0.6481202694503192,3.32684
0.6856252262353079,4.047893
0.7231301830202966,3.932431
0.7606351398052853,3.9389338
0.798140096590274,4.0829077
0.8356450533752626,4.073387
0.8731500101602513,3.6760035
0.91065496694524,3.4598997
0.9481599237302286,3.4718277
0.9856648805152174,3.6462219
1.023169837300206,3.5033746
1.0606747940851946,2.8944697
1.0981797508701834,2.8567252
1.135684707655172,3.428071
1.1731896644401607,3.5952544
1.2106946212251493,3.3922892
1.248199578010138,3.278736
1.2857045347951266,3.0628839
1.3232094915801154,3.4139092
1.3607144483651041,3.4901166
1.3982194051500927,3.1905317
1.4357243619350815,3.5230856
1.47322931872007,3.7829554
1.510734275505059,3.717883
1.5482392322900473,3.5289834
1.5857441890750363,3.4257023
1.6232491458600247,3.4016252
1.6607541026450137,3.5352693
1.698259059430002,3.7359934
1.735764016214991,4.0651584
1.7732689729999793,5.4528637
1.8107739297849683,9.940103
1.8482788865699566,14.497691
1.8857838433549456,17.94856
1.923288800139934,20.946167
1.960793756924923,24.159721
1.9982987137099113,27.026075
2.0358036704949,29.412632
2.073308627279889,31.991701
2.1108135840648776,35.111027
2.148318540849866,38.261143
2.1858234976348547,41.17426
2.2233284544198435,43.660534
2.2608334112048323,46.512615
2.298338367989821,50.34145
2.33584332477481,53.57499
2.3733482815597986,55.826084
2.410853238344787,57.861835
2.4483581951297757,60.156918
2.4858631519147645,62.305866
2.5233681086997533,64.986435
2.5608730654847416,68.54857
2.5983780222697304,71.89284
2.635882979054719,73.48818
2.673387935839708,74.926155
2.7108928926246962,76.76248
2.748397849409685,77.22692
2.785902806194674,77.766365
2.8234077629796626,78.7388
2.860912719764651,79.081184
2.8984176765496397,78.65223
2.935922633334629,78.024086
2.973427590119617,78.82482
3.010932546904606,79.64027
3.0484375036895943,80.04827
3.0859424604745835,80.4211
3.123447417259572,80.637146
3.1609523740445606,80.88906
3.1984573308295494,81.52366
3.235962287614538,82.06035
3.2734672443995265,82.553375
3.3109722011845153,83.33244
3.348477157969504,84.00943
3.385982114754493,84.89315
