Two Theta (degrees),Intensity
0.49810044231036454,2.1099157
0.5356053990953532,2.3135412
0.5731103558803419,2.221968
0.6106153126653305,1.9250407
0.6481202694503192,2.0562024
0.6856252262353079,2.2449436
0.7231301830202966,2.229291
0.7606351398052853,2.0628946
0.798140096590274,1.8427598
0.8356450533752626,1.8815273
0.8731500101602513,1.8838528
0.91065496694524,2.336022
0.9481599237302286,2.5544865
0.9856648805152174,2.0891721
1.023169837300206,1.8215989
1.0606747940851946,2.0552933
1.0981797508701834,2.099996
1.135684707655172,2.0856566
1.1731896644401607,2.0641415
1.2106946212251493,2.1874661
1.248199578010138,1.976236
1.2857045347951266,1.738988
1.3232094915801154,1.7682276
1.3607144483651041,1.857811
1.3982194051500927,1.913592
1.4357243619350815,1.9210681
1.47322931872007,1.7098527
1.510734275505059,1.6238332
1.5482392322900473,1.6643068
1.5857441890750363,1.8045791
1.6232491458600247,2.0194595
1.6607541026450137,2.1349819
1.698259059430002,2.0190032
1.735764016214991,2.0494456
1.7732689729999793,2.6722531
1.8107739297849683,4.7409987
1.8482788865699566,7.0916653
1.8857838433549456,9.176807
1.923288800139934,10.650514
1.960793756924923,12.391475
1.9982987137099113,14.000667
2.0358036704949,15.216873
2.073308627279889,16.400524
2.1108135840648776,17.990973
2.148318540849866,19.44977
2.1858234976348547,20.51506
2.2233284544198435,22.271446
2.2608334112048323,23.895845
2.298338367989821,25.529144
2.33584332477481,27.366503
2.3733482815597986,28.455938
2.410853238344787,29.068274
2.4483581951297757,30.012701
2.4858631519147645,31.259783
2.5233681086997533,33.28474
2.5608730654847416,34.84832
2.5983780222697304,36.198715
2.635882979054719,36.975845
2.673387935839708,37.572323
2.7108928926246962,38.656532
2.748397849409685,39.197945
2.785902806194674,39.154095
2.8234077629796626,39.82453
2.860912719764651,39.843758
2.8984176765496397,39.58333
2.935922633334629,39.394093
2.973427590119617,39.900368
3.010932546904606,40.424335
3.0484375036895943,40.381435
3.0859424604745835,40.203857
3.123447417259572,40.626213
3.1609523740445606,41.133137
3.1984573308295494,41.09517
3.235962287614538,41.281372
3.2734672443995265,41.719902
3.3109722011845153,41.55949
3.348477157969504,41.667606
3.385982114754493,42.280476
3.423487071539481,42.15632
3.46099202832447,42.425644
3.4984969851094587,43.08785
3.5360019418944475,43.61613
3.573506898679436,43.98124
3.611011855464424,44.062683
3.648516812249413,44.212196
3.686021769034402,44.456608
3.7235267258193905,44.490585
3.7610316826043793,45.129627
3.7985366393893676,46.015194
3.836041596174357,46.54971
3.873546552959345,47.06461
3.911051509744334,47.195137
3.9485564665293222,47.789326
3.9860614233143115,48.181217
4.0235663800993,48.654835
4.061071336884289,48.770493
4.098576293669278,49.33624
4.136081250454266,50.371128
4.173586207239254,50.910297
4.211091164024244,51.695904
4.248596120809232,52.634228
4.286101077594221,53.15822
4.3236060343792095,54.17788
4.361110991164199,54.608643
4.398615947949187,54.599445
4.436120904734175,54.77965
4.473625861519164,55.513966
4.511130818304153,56.61109
4.548635775089141,57.70153
4.5861407318741305,58.127674
4.623645688659119,58.404747
4.661150645444108,59.362846
4.698655602229096,60.464905
4.736160559014085,61.272686
4.773665515799073,62.323097
4.811170472584062,63.108044
4.848675429369051,63.74987
4.88618038615404,64.53763
4.923685342939028,65.42063
4.961190299724017,66.455
4.998695256509006,67.54833
5.036200213293994,68.414825
5.073705170078982,69.351395
5.111210126863972,70.19427
5.148715083648961,70.870735
5.186220040433949,71.76931
5.2237249972189375,72.95089
5.261229954003927,73.59142
5.298734910788915,74.03632
5.336239867573903,75.04931
5.373744824358893,76.02715
5.411249781143881,76.64859
5.44875473792887,77.28388
5.486259694713858,77.574524
5.523764651498848,78.196556
5.561269608283836,79.126785
5.598774565068824,80.828156
5.636279521853813,81.59195
5.673784478638802,81.46253
5.71128943542379,81.64835
5.748794392208779,82.360374
5.786299348993768,83.20383
5.823804305778757,83.7116
5.861309262563745,84.45251
5.898814219348734,85.17705
5.936319176133722,86.08318
5.973824132918711,86.63736
6.0113290897037,86.9434
6.048834046488689,87.17841
6.086339003273677,87.929565
6.123843960058666,89.01483
6.161348916843655,89.918076
6.198853873628643,90.42459
6.236358830413631,90.33801
6.2738637871986205,90.63006
6.31136874398361,91.28158
6.348873700768598,91.48671
6.386378657553586,91.841125
6.423883614338576,92.79005
6.461388571123564,93.39632
6.498893527908552,93.87324
6.5363984846935415,94.6767
6.57390344147853,95.07288
6.611408398263519,95.113045
6.648913355048507,95.461876
6.6864183118334966,95.881676
6.723923268618485,96.20925
6.761428225403473,96.84162
6.7989331821884615,96.833694
6.836438138973451,96.68382
6.87394309575844,96.91873
6.911448052543428,96.94879
6.948953009328417,97.239395
6.986457966113406,97.60155
7.023962922898394,97.71686
7.0614678796833825,97.74207
7.098972836468371,97.62408
7.13647779325336,98.15902
7.173982750038348,98.64567
7.211487706823338,98.45875
7.248992663608325,98.027115
7.286497620393314,98.13493
7.3240025771783035,98.27247
7.361507533963291,98.28912
7.39901249074828,97.96514
7.436517447533269,97.53021
7.474022404318258,97.36844
7.511527361103247,97.498825
7.549032317888234,97.65279
7.586537274673224,97.49402
7.624042231458213,97.298996
7.6615471882432,97.074905
7.6990521450281895,97.00794
7.736557101813178,97.22403
7.774062058598167,97.09022
7.811567015383156,96.5825
7.849071972168144,96.502495
7.886576928953133,96.461845
7.924081885738122,96.26356
7.9615868425231096,96.35457
7.9990917993081,95.69045
8.036596756093086,95.65317
8.074101712878075,95.98666
8.111606669663065,95.67445
8.149111626448054,96.01561
8.186616583233043,96.264786
8.224121540018032,95.86715
8.26162649680302,95.06531
8.299131453588009,94.284706
8.336636410372996,94.339645
8.374141367157986,94.4594
8.411646323942975,93.91487
8.449151280727962,93.495895
8.486656237512952,93.18417
8.52416119429794,92.2082
8.561666151082928,92.135254
8.599171107867917,92.17129
8.636676064652905,91.206245
8.674181021437894,90.7662
8.711685978222883,90.60714
8.749190935007872,90.40736
8.786695891792862,90.03169
8.824200848577851,89.5367
8.861705805362838,89.19855
8.899210762147828,88.2923
8.936715718932817,87.68213
8.974220675717804,87.37417
9.011725632502793,86.71167
9.049230589287781,86.043625
9.08673554607277,85.264206
9.12424050285776,84.69728
9.161745459642747,83.98751
9.199250416427736,83.67489
9.236755373212725,83.238815
9.274260329997714,82.902275
9.311765286782704,82.51788
9.349270243567691,81.246635
9.38677520035268,80.333496
9.42428015713767,79.797966
9.461785113922657,79.18187
9.499290070707646,78.40831
9.536795027492635,77.960335
9.574299984277623,77.26696
9.611804941062612,76.24632
9.6493098978476,75.52974
9.686814854632589,74.82165
9.724319811417578,73.68353
9.761824768202565,72.89621
9.799329724987555,72.468605
9.836834681772544,72.00258
9.874339638557533,71.10995
9.911844595342522,69.96125
9.94934955212751,69.02413
9.986854508912499,68.32299
10.024359465697488,67.57391
10.061864422482476,66.84105
10.099369379267465,66.0646
10.136874336052454,65.570724
10.174379292837441,65.11745
10.21188424962243,64.34488
10.24938920640742,63.56514
10.286894163192407,62.867275
10.324399119977397,62.12527
10.361904076762384,61.420876
10.399409033547373,60.558224
10.436913990332362,59.80076
10.474418947117352,59.29294
10.51192390390234,58.61045
10.54942886068733,57.938976
10.586933817472318,57.354137
10.624438774257307,56.70532
10.661943731042294,56.199425
10.699448687827283,55.862186
10.736953644612273,55.068108
10.77445860139726,54.253147
10.81196355818225,53.938927
10.849468514967239,53.64159
10.886973471752226,53.03751
10.924478428537215,52.465237
10.961983385322203,52.20164
10.999488342107194,51.759365
11.036993298892183,51.397106
11.07449825567717,50.942432
11.11200321246216,50.54481
11.149508169247149,50.40895
11.187013126032136,49.999702
11.224518082817125,49.477264
11.262023039602113,49.23764
11.299527996387102,49.041748
11.337032953172091,48.91077
11.374537909957079,48.55412
11.412042866742068,48.19932
11.449547823527057,48.09538
11.487052780312045,47.857872
11.524557737097034,47.88595
11.562062693882023,47.530846
11.599567650667012,47.12795
11.637072607452001,46.97127
11.674577564236989,46.699017
11.712082521021978,46.64133
11.749587477806967,46.66692
11.787092434591955,46.5572
11.824597391376944,46.335354
11.862102348161933,46.264755
11.89960730494692,46.394875
11.93711226173191,46.23893
11.974617218516897,46.070553
12.012122175301887,46.175774
12.049627132086876,45.926678
12.087132088871863,45.634857
12.124637045656852,45.277943
12.162142002441842,44.983856
12.19964695922683,44.820023
12.23715191601182,44.714264
12.274656872796808,44.740807
12.312161829581797,44.74053
12.349666786366786,44.736294
12.387171743151773,44.730934
12.424676699936763,44.60721
12.462181656721752,44.5085
12.49968661350674,44.328552
12.537191570291728,44.4441
12.574696527076718,44.60056
12.612201483861705,44.853607
12.649706440646694,44.77454
12.687211397431682,44.612755
12.724716354216673,44.682777
12.762221311001662,44.762196
12.79972626778665,44.82323
12.837231224571639,44.998573
12.874736181356628,45.05764
12.912241138141615,45.019554
12.949746094926605,45.27578
12.987251051711592,45.5478
13.024756008496581,45.69344
13.06226096528157,45.66294
13.099765922066558,45.650864
13.137270878851547,45.740105
13.174775835636536,45.786724
13.212280792421524,46.12945
13.249785749206513,46.51256
13.287290705991502,46.721912
13.324795662776491,46.528446
13.36230061956148,46.59034
13.399805576346468,46.952793
13.437310533131457,47.453777
13.474815489916447,47.828857
13.512320446701434,48.027287
13.549825403486423,47.9677
13.58733036027141,48.389526
13.6248353170564,48.885975
13.662340273841389,49.012638
13.699845230626376,49.598778
13.737350187411366,50.055645
13.774855144196355,50.046284
