Two Theta (degrees),Intensity
0.49810044231036454,4.0238724
0.5356053990953532,3.2934654
0.5731103558803419,2.6071358
0.6106153126653305,3.4088795
0.6481202694503192,4.0465894
0.6856252262353079,3.7463791
0.7231301830202966,3.5673013
0.7606351398052853,3.5363877
0.798140096590274,3.903998
0.8356450533752626,4.017593
0.8731500101602513,3.8566744
0.91065496694524,3.8201163
0.9481599237302286,3.6702309
0.9856648805152174,3.5926185
1.023169837300206,3.6174886
1.0606747940851946,3.9196513
1.0981797508701834,3.8831184
1.135684707655172,3.569367
1.1731896644401607,3.1972136
1.2106946212251493,3.2640827
1.248199578010138,3.484465
1.2857045347951266,3.676287
1.3232094915801154,3.7147317
1.3607144483651041,3.5900047
1.3982194051500927,3.570169
1.4357243619350815,3.4888062
1.47322931872007,3.27955
1.510734275505059,3.006085
1.5482392322900473,3.1312711
1.5857441890750363,3.3754346
1.6232491458600247,3.385862
1.6607541026450137,3.5626569
1.698259059430002,3.8389437
1.735764016214991,4.1639104
1.7732689729999793,5.2012553
1.8107739297849683,9.170627
1.8482788865699566,13.98451
1.8857838433549456,18.02254
1.923288800139934,20.702955
1.960793756924923,22.975029
1.9982987137099113,25.549196
2.0358036704949,28.069025
2.073308627279889,30.536118
2.1108135840648776,33.318405
2.148318540849866,36.303875
2.1858234976348547,38.889843
2.2233284544198435,41.173862
2.2608334112048323,44.457424
2.298338367989821,48.206238
2.33584332477481,51.676884
2.3733482815597986,54.580486
2.410853238344787,56.62524
2.4483581951297757,57.91304
2.4858631519147645,59.40277
2.5233681086997533,62.353912
2.5608730654847416,65.33996
2.5983780222697304,67.54445
2.635882979054719,69.96711
2.673387935839708,72.11447
2.7108928926246962,73.02494
2.748397849409685,73.70536
2.785902806194674,74.85609
2.8234077629796626,75.05263
2.860912719764651,75.39333
2.8984176765496397,76.295555
2.935922633334629,76.0714
2.973427590119617,75.66801
3.010932546904606,75.80212
3.0484375036895943,75.99961
3.0859424604745835,76.45958
3.123447417259572,76.72095
3.1609523740445606,76.7454
3.1984573308295494,77.159134
3.235962287614538,78.16856
3.2734672443995265,78.6307
3.3109722011845153,78.94991
3.348477157969504,80.008
3.385982114754493,80.46048
3.423487071539481,81.21267
3.46099202832447,82.52826
3.4984969851094587,82.82756
3.5360019418944475,82.45788
3.573506898679436,82.626114
3.611011855464424,83.55893
3.648516812249413,84.46787
3.686021769034402,84.75643
3.7235267258193905,85.22994
3.7610316826043793,86.41479
3.7985366393893676,87.39516
3.836041596174357,87.96061
3.873546552959345,88.81481
3.911051509744334,89.61118
3.9485564665293222,90.35011
3.9860614233143115,91.437584
4.0235663800993,92.07828
4.061071336884289,92.999176
4.098576293669278,95.06967
4.136081250454266,96.33547
4.173586207239254,97.57412
4.211091164024244,99.32302
4.248596120809232,100.43618
4.286101077594221,101.681885
4.3236060343792095,102.925415
4.361110991164199,104.027824
4.398615947949187,104.89138
4.436120904734175,105.57229
4.473625861519164,105.906525
4.511130818304153,106.96849
4.548635775089141,109.10366
4.5861407318741305,111.18418
4.623645688659119,113.21049
4.661150645444108,115.43606
4.698655602229096,116.52038
4.736160559014085,117.78045
4.773665515799073,118.998726
4.811170472584062,120.62326
4.848675429369051,122.123474
4.88618038615404,124.06708
4.923685342939028,126.15627
4.961190299724017,128.08826
4.998695256509006,130.18202
5.036200213293994,131.39888
5.073705170078982,133.30144
5.111210126863972,135.40959
5.148715083648961,136.7472
5.186220040433949,137.9612
5.2237249972189375,140.10669
5.261229954003927,141.97392
5.298734910788915,143.08846
5.336239867573903,144.48898
5.373744824358893,146.66772
5.411249781143881,147.99936
5.44875473792887,148.1094
5.486259694713858,149.87761
5.523764651498848,151.80469
5.561269608283836,152.54459
5.598774565068824,154.20068
5.636279521853813,155.13814
5.673784478638802,155.94882
5.71128943542379,157.66891
5.748794392208779,158.92166
5.786299348993768,159.99342
5.823804305778757,161.54349
5.861309262563745,162.97641
5.898814219348734,164.2729
5.936319176133722,165.69
5.973824132918711,166.29509
6.0113290897037,166.89468
6.048834046488689,168.94264
6.086339003273677,169.77121
6.123843960058666,170.38162
6.161348916843655,172.2663
6.198853873628643,173.00845
6.236358830413631,173.64014
6.2738637871986205,175.04753
6.31136874398361,175.74065
6.348873700768598,176.13321
6.386378657553586,177.34459
6.423883614338576,179.2475
6.461388571123564,180.69052
6.498893527908552,181.1487
6.5363984846935415,181.63423
6.57390344147853,182.32051
6.611408398263519,182.77289
6.648913355048507,183.29576
6.6864183118334966,183.85661
6.723923268618485,184.54767
6.761428225403473,185.60013
6.7989331821884615,186.44917
6.836438138973451,186.85968
6.87394309575844,187.2066
6.911448052543428,187.54607
6.948953009328417,187.62077
6.986457966113406,187.8538
7.023962922898394,188.41643
7.0614678796833825,188.21196
7.098972836468371,188.62791
7.13647779325336,189.40923
7.173982750038348,189.30948
7.211487706823338,189.12395
7.248992663608325,188.54991
7.286497620393314,188.06784
7.3240025771783035,188.87761
7.361507533963291,189.00256
7.39901249074828,188.322
7.436517447533269,188.42966
7.474022404318258,188.15155
7.511527361103247,188.05013
7.549032317888234,187.89255
7.586537274673224,187.68794
7.624042231458213,187.77104
7.6615471882432,187.25032
7.6990521450281895,186.48901
7.736557101813178,186.9468
7.774062058598167,186.82265
7.811567015383156,185.90984
7.849071972168144,185.55003
7.886576928953133,185.88531
7.924081885738122,185.42038
7.9615868425231096,184.61409
7.9990917993081,184.30656
8.036596756093086,184.43025
8.074101712878075,184.3144
8.111606669663065,183.82579
8.149111626448054,183.48819
8.186616583233043,182.74658
8.224121540018032,182.97063
8.26162649680302,182.8247
8.299131453588009,181.67046
8.336636410372996,181.04416
8.374141367157986,180.28505
8.411646323942975,179.702
8.449151280727962,179.3989
8.486656237512952,178.38121
8.52416119429794,177.56206
8.561666151082928,176.9387
8.599171107867917,176.2252
8.636676064652905,176.31248
8.674181021437894,175.56891
8.711685978222883,174.19037
8.749190935007872,172.59776
8.786695891792862,171.1118
8.824200848577851,170.67795
8.861705805362838,170.18007
8.899210762147828,169.2277
8.936715718932817,167.90604
8.974220675717804,166.37717
9.011725632502793,165.218
9.049230589287781,163.93056
9.08673554607277,163.05138
9.12424050285776,162.27135
9.161745459642747,160.91116
9.199250416427736,159.72302
9.236755373212725,158.26859
9.274260329997714,157.34659
9.311765286782704,156.55786
9.349270243567691,154.88472
9.38677520035268,153.37276
9.42428015713767,152.63744
9.461785113922657,151.41132
9.499290070707646,149.6231
9.536795027492635,147.973
9.574299984277623,146.407
9.611804941062612,144.91574
9.6493098978476,143.30864
9.686814854632589,141.58002
9.724319811417578,139.93256
9.761824768202565,138.5947
9.799329724987555,137.47302
9.836834681772544,136.08148
9.874339638557533,134.52005
9.911844595342522,133.0085
9.94934955212751,131.10808
9.986854508912499,130.19287
10.024359465697488,128.67526
10.061864422482476,126.859
10.099369379267465,125.23174
10.136874336052454,123.747375
10.174379292837441,122.30973
10.21188424962243,120.866104
10.24938920640742,119.62736
10.286894163192407,118.0184
10.324399119977397,116.32995
10.361904076762384,114.958374
10.399409033547373,113.901054
10.436913990332362,112.74734
10.474418947117352,111.35759
10.51192390390234,109.98436
10.54942886068733,108.784454
10.586933817472318,107.70247
10.624438774257307,106.31104
10.661943731042294,104.99101
10.699448687827283,104.270164
10.736953644612273,103.579895
10.77445860139726,102.0336
10.81196355818225,101.09929
10.849468514967239,100.38237
10.886973471752226,99.32719
10.924478428537215,98.24413
10.961983385322203,97.37683
10.999488342107194,96.198074
11.036993298892183,95.44056
11.07449825567717,95.033585
11.11200321246216,94.54378
11.149508169247149,93.836296
11.187013126032136,92.90079
11.224518082817125,92.304565
11.262023039602113,91.48287
11.299527996387102,90.356476
11.337032953172091,89.72872
11.374537909957079,89.33271
11.412042866742068,88.95477
11.449547823527057,88.26355
11.487052780312045,87.81216
11.524557737097034,87.514984
11.562062693882023,86.71188
11.599567650667012,86.33648
11.637072607452001,86.261734
11.674577564236989,85.957085
11.712082521021978,85.73049
11.749587477806967,85.64313
11.787092434591955,85.142624
11.824597391376944,84.95429
11.862102348161933,84.79543
11.89960730494692,84.37191
11.93711226173191,84.187805
11.974617218516897,84.08745
12.012122175301887,83.84746
12.049627132086876,83.5265
12.087132088871863,83.107605
12.124637045656852,82.5401
12.162142002441842,82.13298
12.19964695922683,81.692474
12.23715191601182,81.1505
12.274656872796808,81.24004
12.312161829581797,80.961426
12.349666786366786,80.36193
12.387171743151773,80.700645
12.424676699936763,80.42989
12.462181656721752,80.483765
12.49968661350674,80.55878
12.537191570291728,80.11403
12.574696527076718,80.107925
12.612201483861705,80.24882
12.649706440646694,80.2001
12.687211397431682,80.3899
12.724716354216673,80.561676
12.762221311001662,80.32379
12.79972626778665,80.29448
12.837231224571639,80.36941
12.874736181356628,80.49285
12.912241138141615,80.924835
12.949746094926605,80.76249
12.987251051711592,80.43306
13.024756008496581,80.886604
13.06226096528157,81.011086
13.099765922066558,81.166336
13.137270878851547,81.49812
13.174775835636536,81.597466
13.212280792421524,81.42961
13.249785749206513,81.34967
13.287290705991502,81.40565
13.324795662776491,81.641785
13.36230061956148,81.883224
13.399805576346468,81.95758
13.437310533131457,82.15071
13.474815489916447,82.31862
13.512320446701434,82.34748
13.549825403486423,82.42912
13.58733036027141,82.470116
13.6248353170564,82.670685
13.662340273841389,82.882484
13.699845230626376,83.05788
13.737350187411366,83.463234
13.774855144196355,83.37426
13.812360100981342,83.014656
13.849865057766332,83.19015
13.88737001455132,83.36117
13.92487497133631,83.36132
13.9623799281213,83.50762
13.999884884906287,83.585434
14.037389841691276,83.54351
14.074894798476265,83.5629
14.112399755261253,83.469696
14.149904712046242,83.25401
14.187409668831231,83.33525
