Two Theta (degrees),Intensity
0.49810044231036454,2.3988376
0.5356053990953532,2.4032521
0.5731103558803419,2.0916002
0.6106153126653305,2.4504435
0.6481202694503192,2.7112386
0.6856252262353079,2.2080061
0.7231301830202966,1.9731698
0.7606351398052853,1.7725497
0.798140096590274,2.0789642
0.8356450533752626,2.2168593
0.8731500101602513,2.27039
0.91065496694524,2.4157495
0.9481599237302286,2.2495186
0.9856648805152174,1.923922
1.023169837300206,2.156648
1.0606747940851946,2.185607
1.0981797508701834,1.8612171
1.135684707655172,1.8415949
1.1731896644401607,1.9496126
1.2106946212251493,2.023727
1.248199578010138,2.0012975
1.2857045347951266,1.8651943
1.3232094915801154,1.9687768
1.3607144483651041,2.3384824
1.3982194051500927,2.2863705
1.4357243619350815,1.9899042
1.47322931872007,2.0083363
1.510734275505059,2.2549958
1.5482392322900473,2.1803198
1.5857441890750363,1.9577714
1.6232491458600247,1.9914378
1.6607541026450137,2.1802208
1.698259059430002,2.3062255
1.735764016214991,2.3632147
1.7732689729999793,3.0463898
1.8107739297849683,5.808664
1.8482788865699566,8.714992
1.8857838433549456,11.276359
1.923288800139934,13.111739
1.960793756924923,14.888599
1.9982987137099113,17.226692
2.0358036704949,18.832495
2.073308627279889,19.906963
2.1108135840648776,21.895578
2.148318540849866,23.81595
2.1858234976348547,25.038643
2.2233284544198435,26.623217
2.2608334112048323,28.959764
2.298338367989821,31.616833
2.33584332477481,33.80522
2.3733482815597986,35.423634
2.410853238344787,36.69036
2.4483581951297757,37.459625
2.4858631519147645,38.53923
2.5233681086997533,40.835587
2.5608730654847416,43.225197
2.5983780222697304,45.47568
2.635882979054719,46.123528
2.673387935839708,46.555454
2.7108928926246962,47.767826
2.748397849409685,48.10087
2.785902806194674,48.25406
2.8234077629796626,49.100903
2.860912719764651,49.375076
2.8984176765496397,49.438034
2.935922633334629,49.649082
2.973427590119617,49.66115
3.010932546904606,49.868748
3.0484375036895943,50.11005
3.0859424604745835,50.19943
3.123447417259572,50.140495
3.1609523740445606,50.189972
3.1984573308295494,50.72821
3.235962287614538,51.34934
3.2734672443995265,51.862797
3.3109722011845153,51.837093
3.348477157969504,51.79563
3.385982114754493,52.30196
3.423487071539481,53.179493
3.46099202832447,54.09013
3.4984969851094587,54.25933
3.5360019418944475,54.61817
3.573506898679436,55.062363
3.611011855464424,55.099434
3.648516812249413,55.61741
3.686021769034402,56.408318
3.7235267258193905,56.86506
3.7610316826043793,57.375893
3.7985366393893676,57.493225
3.836041596174357,57.7478
3.873546552959345,58.504597
3.911051509744334,59.426517
3.9485564665293222,60.965252
3.9860614233143115,61.62897
4.0235663800993,62.12803
4.061071336884289,62.538563
4.098576293669278,63.54014
4.136081250454266,65.025856
4.173586207239254,65.777374
4.211091164024244,66.70043
4.248596120809232,67.60034
4.286101077594221,68.33135
4.3236060343792095,68.96915
4.361110991164199,69.15647
4.398615947949187,69.625656
4.436120904734175,70.67053
4.473625861519164,71.48922
4.511130818304153,72.63248
4.548635775089141,73.94569
4.5861407318741305,75.013565
4.623645688659119,76.232445
4.661150645444108,77.6629
4.698655602229096,79.12271
4.736160559014085,80.28513
4.773665515799073,81.52615
4.811170472584062,83.471794
4.848675429369051,85.11048
4.88618038615404,85.91958
4.923685342939028,86.77882
4.961190299724017,87.85464
4.998695256509006,88.96428
5.036200213293994,90.28694
5.073705170078982,91.39109
5.111210126863972,92.80836
5.148715083648961,94.50649
5.186220040433949,95.736534
5.2237249972189375,96.60101
5.261229954003927,97.309685
5.298734910788915,98.47653
5.336239867573903,99.58007
5.373744824358893,100.9205
5.411249781143881,102.275024
5.44875473792887,103.450645
5.486259694713858,103.97296
5.523764651498848,104.70718
5.561269608283836,105.64967
5.598774565068824,106.437744
5.636279521853813,107.17279
5.673784478638802,108.51752
5.71128943542379,109.86235
5.748794392208779,110.411606
5.786299348993768,111.082016
5.823804305778757,112.081635
5.861309262563745,113.61905
5.898814219348734,114.73061
5.936319176133722,115.088715
5.973824132918711,115.87922
6.0113290897037,116.41148
6.048834046488689,117.82873
6.086339003273677,119.27495
6.123843960058666,119.932755
6.161348916843655,120.21034
6.198853873628643,120.470406
6.236358830413631,121.400185
6.2738637871986205,121.93388
6.31136874398361,122.81761
6.348873700768598,124.335915
6.386378657553586,124.857285
6.423883614338576,124.99357
6.461388571123564,125.53719
6.498893527908552,126.06578
6.5363984846935415,127.0723
6.57390344147853,127.97079
6.611408398263519,128.1857
6.648913355048507,128.2703
6.6864183118334966,128.5029
6.723923268618485,129.18607
6.761428225403473,130.21959
6.7989331821884615,130.59123
6.836438138973451,130.32152
6.87394309575844,130.4841
6.911448052543428,130.62517
6.948953009328417,130.98024
6.986457966113406,131.22995
7.023962922898394,131.80742
7.0614678796833825,132.38884
7.098972836468371,132.49564
7.13647779325336,132.64496
7.173982750038348,132.32982
7.211487706823338,131.36295
7.248992663608325,131.38481
7.286497620393314,131.66946
7.3240025771783035,132.25299
7.361507533963291,132.56807
7.39901249074828,132.46436
7.436517447533269,132.08588
7.474022404318258,131.69186
7.511527361103247,131.75058
7.549032317888234,131.25044
7.586537274673224,131.28079
7.624042231458213,131.27429
7.6615471882432,130.68166
7.6990521450281895,130.96863
7.736557101813178,130.82649
7.774062058598167,130.34462
7.811567015383156,130.23969
7.849071972168144,130.25061
7.886576928953133,130.54234
7.924081885738122,130.4923
7.9615868425231096,129.54222
7.9990917993081,129.20168
8.036596756093086,129.25989
8.074101712878075,129.07399
8.111606669663065,128.74869
8.149111626448054,128.6586
8.186616583233043,128.77003
8.224121540018032,128.80214
8.26162649680302,128.53531
8.299131453588009,127.639305
8.336636410372996,126.9255
8.374141367157986,126.77467
8.411646323942975,126.462036
8.449151280727962,125.68081
8.486656237512952,124.83582
8.52416119429794,124.57026
8.561666151082928,124.19437
8.599171107867917,123.66427
8.636676064652905,123.20104
8.674181021437894,122.682884
8.711685978222883,121.996605
8.749190935007872,121.6107
8.786695891792862,121.22585
8.824200848577851,120.79885
8.861705805362838,120.41328
8.899210762147828,119.85966
8.936715718932817,118.93971
8.974220675717804,117.987236
9.011725632502793,116.97275
9.049230589287781,116.1288
9.08673554607277,115.40219
9.12424050285776,114.2599
9.161745459642747,113.081215
9.199250416427736,112.073235
9.236755373212725,110.83364
9.274260329997714,110.34988
9.311765286782704,110.06884
9.349270243567691,108.808014
9.38677520035268,107.565216
9.42428015713767,106.743195
9.461785113922657,105.65207
9.499290070707646,104.46162
9.536795027492635,103.60629
9.574299984277623,102.70506
9.611804941062612,101.68287
9.6493098978476,100.499306
9.686814854632589,99.11937
9.724319811417578,97.92239
9.761824768202565,96.8219
9.799329724987555,95.92439
9.836834681772544,95.51981
9.874339638557533,94.12527
9.911844595342522,92.6244
9.94934955212751,91.69677
9.986854508912499,90.54609
10.024359465697488,89.73513
10.061864422482476,88.640045
10.099369379267465,87.36668
10.136874336052454,86.16484
10.174379292837441,85.24073
10.21188424962243,84.52469
10.24938920640742,83.30886
10.286894163192407,82.16719
10.324399119977397,81.33903
10.361904076762384,80.43809
10.399409033547373,79.32994
10.436913990332362,78.42307
10.474418947117352,77.83981
10.51192390390234,77.1058
10.54942886068733,76.28564
10.586933817472318,75.415924
10.624438774257307,74.3918
10.661943731042294,73.67211
10.699448687827283,73.03136
10.736953644612273,72.06148
10.77445860139726,71.18152
10.81196355818225,70.72175
10.849468514967239,70.400604
10.886973471752226,69.6784
10.924478428537215,68.97501
10.961983385322203,68.68706
10.999488342107194,68.16362
11.036993298892183,67.622536
11.07449825567717,66.94837
11.11200321246216,66.59941
11.149508169247149,66.104706
11.187013126032136,65.46433
11.224518082817125,64.737335
11.262023039602113,64.08122
11.299527996387102,63.70961
11.337032953172091,63.363922
11.374537909957079,63.08388
11.412042866742068,62.99557
11.449547823527057,62.638115
11.487052780312045,62.09422
11.524557737097034,61.563927
11.562062693882023,61.23754
11.599567650667012,61.251846
11.637072607452001,61.08345
11.674577564236989,60.96457
11.712082521021978,60.94091
11.749587477806967,61.06682
11.787092434591955,60.801647
11.824597391376944,60.557293
11.862102348161933,60.778343
11.89960730494692,60.547512
11.93711226173191,60.445946
11.974617218516897,60.251503
12.012122175301887,59.888134
12.049627132086876,59.651615
12.087132088871863,59.311005
12.124637045656852,58.970398
12.162142002441842,58.66804
12.19964695922683,58.58376
12.23715191601182,58.55343
12.274656872796808,58.313652
12.312161829581797,58.37612
12.349666786366786,58.764404
12.387171743151773,58.772514
12.424676699936763,58.55595
12.462181656721752,58.47585
12.49968661350674,58.3622
12.537191570291728,58.24005
12.574696527076718,58.322826
12.612201483861705,58.4598
12.649706440646694,58.335888
12.687211397431682,58.477955
12.724716354216673,58.6229
12.762221311001662,58.447647
12.79972626778665,58.506382
12.837231224571639,59.42053
12.874736181356628,59.49292
12.912241138141615,58.850803
12.949746094926605,58.611908
12.987251051711592,59.037334
13.024756008496581,59.664085
13.06226096528157,59.754246
13.099765922066558,59.56583
13.137270878851547,59.56359
13.174775835636536,59.94318
13.212280792421524,60.47365
13.249785749206513,60.60359
13.287290705991502,60.787815
13.324795662776491,60.937443
13.36230061956148,61.14488
13.399805576346468,61.143936
13.437310533131457,61.264202
13.474815489916447,61.754456
13.512320446701434,62.215446
13.549825403486423,62.301453
13.58733036027141,62.554913
13.6248353170564,63.067307
13.662340273841389,63.539505
13.699845230626376,63.698204
13.737350187411366,64.215324
13.774855144196355,64.87163
13.812360100981342,65.21184
13.849865057766332,65.67159
13.88737001455132,66.45363
13.92487497133631,67.11922
13.9623799281213,67.628456
13.999884884906287,67.91867
14.037389841691276,67.940384
14.074894798476265,68.236496
14.112399755261253,68.56885
14.149904712046242,68.15022
14.187409668831231,68.22229
14.224914625616218,68.16383
14.262419582401208,67.54949
14.299924539186195,67.103195
14.337429495971184,66.62133
14.374934452756175,66.45562
14.412439409541163,65.93075
14.449944366326152,65.49315
14.487449323111141,65.53862
14.52495427989613,65.23233
14.562459236681118,65.147064
14.599964193466105,64.80694
14.637469150251096,64.16822
14.674974107036084,64.13527
14.712479063821071,64.42302
14.749984020606062,64.39077
14.78748897739105,64.41682
14.824993934176037,64.62979
14.862498890961025,64.67298
14.900003847746015,64.59988
14.937508804531003,64.50656
14.975013761315992,64.739296
15.012518718100981,64.70271
15.05002367488597,64.96338
15.087528631670958,65.35952
15.125033588455949,65.43431
15.162538545240936,65.74445
15.200043502025924,65.676865
15.237548458810915,65.66602
15.275053415595902,65.89805
15.31255837238089,65.94069
15.35006332916588,65.756996
15.387568285950868,65.36185
15.425073242735856,65.13938
15.462578199520843,65.18008
15.500083156305834,65.35773
15.537588113090822,65.31523
15.57509306987581,65.27729
15.6125980266608,65.331825
15.65010298344579,65.25903
15.687607940230777,64.9903
15.725112897015768,65.18158
15.762617853800755,65.507675
15.800122810585743,65.55283
15.837627767370734,65.693306
15.875132724155721,65.85329
15.912637680940708,66.38475
15.9501426377257,66.850586
15.987647594510687,67.09602
16.025152551295676,67.62201
16.06265750808066,68.39023
16.100162464865654,69.55044
16.13766742165064,71.03306
16.17517237843563,72.659744
16.21267733522062,74.95518
16.250182292005608,79.36619
16.287687248790593,85.11367
16.325192205575586,90.47792
16.362697162360572,95.33035
16.40020211914556,102.19269
16.43770707593055,108.80561
16.47521203271554,113.551765
16.51271698950053,115.93515
16.550221946285518,116.86756
16.587726903070507,119.74562
16.625231859855493,125.29165
16.662736816640486,133.17917
16.70024177342547,144.67493
16.73774673021046,163.32133
16.775251686995446,188.75487
16.81275664378044,235.80092
16.850261600565425,361.7184
16.887766557350414,675.9284
16.925271514135403,1209.0531
16.962776470920392,1826.429
17.00028142770538,2196.3728
17.03778638449037,2363.874
17.07529134127536,2434.6125
17.112796298060346,2293.861
17.15030125484534,1845.2429
17.187806211630324,1405.5524
17.225311168415313,1162.0338
17.262816125200303,958.3015
17.30032108198529,711.9363
17.337826038770277,488.87576
17.37533099555527,342.46133
17.412835952340256,258.6554
17.450340909125245,209.16447
17.48784586591023,176.6316
17.525350822695223,153.26546
17.56285577948021,136.25659
17.6003607362652,123.96907
17.637865693050188,113.70654
17.675370649835177,105.24872
17.712875606620166,98.80505
17.750380563405155,93.556244
17.787885520190144,88.97284
17.82539047697513,85.30486
17.862895433760123,82.10297
17.90040039054511,79.60893
17.937905347330098,77.58711
17.975410304115087,75.935585
18.012915260900076,74.14348
18.050420217685062,72.97371
18.08792517447005,72.391304
18.12543013125504,71.77402
18.16293508804003,71.1269
18.20044004482502,70.67361
18.237945001610008,70.44092
18.275449958394997,69.97832
18.312954915179983,69.46258
18.350459871964976,68.75932
18.38796482874996,67.929535
18.42546978553495,67.13272
18.46297474231994,66.45522
18.50047969910493,66.02918
18.537984655889915,65.34871
18.575489612674907,64.566154
18.612994569459893,64.108246
18.650499526244882,63.744774
18.68800448302987,63.201073
18.72550943981486,62.437828
18.76301439659985,62.219337
18.800519353384836,62.04908
18.83802431016983,61.876713
18.875529266954814,61.52463
18.913034223739803,61.287
18.950539180524792,60.968834
18.98804413730978,60.69019
19.025549094094767,60.778854
19.06305405087976,60.533554
19.100559007664746,60.29168
19.138063964449735,60.169758
19.175568921234724,60.026802
19.213073878019713,59.88637
19.2505788348047,59.49622
19.288083791589692,59.041836
19.325588748374678,58.955883
19.363093705159667,58.892002
19.400598661944656,58.539528
19.438103618729645,58.380493
19.475608575514634,58.356117
19.51311353229962,58.22854
19.550618489084613,58.07885
19.5881234458696,58.02359
19.625628402654588,57.702034
19.663133359439577,57.236256
19.700638316224566,56.974457
19.738143273009552,57.05866
19.775648229794545,57.18141
19.81315318657953,57.087765
19.85065814336452,56.795223
19.88816310014951,56.31871
19.925668056934498,56.162903
19.963173013719487,56.28459
20.000677970504476,56.153786
20.038182927289466,55.86431
20.07568788407445,55.877796
20.11319284085944,55.52069
20.15069779764443,55.27632
20.18820275442942,55.519577
20.225707711214405,55.23412
20.263212667999397,54.84814
20.300717624784383,54.67529
20.338222581569372,54.39854
20.37572753835436,54.462425
20.41323249513935,54.316532
20.45073745192434,54.065968
20.48824240870933,54.047794
20.52574736549432,53.86995
20.563252322279304,53.61192
20.600757279064297,53.45814
20.638262235849282,53.255245
20.67576719263427,53.42931
20.713272149419257,53.29387
20.75077710620425,53.02191
20.788282062989236,53.051304
20.825787019774225,53.016476
20.863291976559214,52.878376
20.900796933344203,52.95414
20.93830189012919,52.810104
20.975806846914182,52.55205
21.013311803699168,52.519726
21.050816760484157,52.35318
21.088321717269146,52.397472
21.125826674054135,52.338978
21.163331630839124,52.15294
21.200836587624114,52.08175
21.238341544409103,52.057396
21.27584650119409,52.052773
21.31335145797908,52.081852
21.350856414764067,52.27016
21.388361371549056,52.145325
21.425866328334042,52.192974
21.463371285119035,52.254147
21.50087624190402,52.289177
21.53838119868901,52.217617
21.575886155474,52.326687
21.613391112258988,52.369522
21.650896069043977,52.197906
21.688401025828966,52.498768
21.725905982613956,52.718113
21.76341093939894,52.683712
21.800915896183934,52.567673
21.83842085296892,52.352367
21.87592580975391,52.44412
21.913430766538898,52.54435
21.950935723323887,52.35435
21.988440680108873,52.200737
22.025945636893862,51.962166
22.06345059367885,51.897194
22.10095555046384,51.844475
22.138460507248826,51.919125
22.17596546403382,51.66816
22.21347042081881,51.175617
22.250975377603794,50.992714
22.288480334388787,50.82028
22.325985291173772,50.40765
22.36349024795876,50.04131
22.40099520474375,50.060047
22.43850016152874,49.72092
22.476005118313726,49.39183
22.51351007509872,49.082085
22.551015031883704,48.796726
22.588519988668693,48.791138
22.626024945453683,48.664036
22.663529902238672,48.575405
22.701034859023657,48.361073
22.738539815808647,48.23354
22.776044772593636,48.391205
