Two Theta (degrees),Intensity
0.49810044231036454,2.4358644
0.5356053990953532,2.077075
0.5731103558803419,1.5736499
0.6106153126653305,1.6793084
0.6481202694503192,1.8318284
0.6856252262353079,2.0495737
0.7231301830202966,2.1014898
0.7606351398052853,2.074404
0.798140096590274,1.8988519
0.8356450533752626,1.9053855
0.8731500101602513,2.013687
0.91065496694524,2.2019143
0.9481599237302286,2.1206894
0.9856648805152174,1.9385427
1.023169837300206,1.9245814
1.0606747940851946,1.8656156
1.0981797508701834,1.989786
1.135684707655172,2.1758535
1.1731896644401607,2.079259
1.2106946212251493,1.9583216
1.248199578010138,1.8820523
1.2857045347951266,1.9727169
1.3232094915801154,1.9445796
1.3607144483651041,1.7810731
1.3982194051500927,1.8140347
1.4357243619350815,1.9200927
1.47322931872007,1.9042627
1.510734275505059,2.0685267
1.5482392322900473,2.0271761
1.5857441890750363,1.9186418
1.6232491458600247,1.8666354
1.6607541026450137,1.8990334
1.698259059430002,1.927134
1.735764016214991,2.0989347
1.7732689729999793,2.947299
1.8107739297849683,5.4696364
1.8482788865699566,8.333112
1.8857838433549456,10.787389
1.923288800139934,12.74308
1.960793756924923,14.119209
1.9982987137099113,15.692819
2.0358036704949,17.825506
2.073308627279889,19.80832
2.1108135840648776,21.24167
2.148318540849866,23.28389
2.1858234976348547,25.538582
2.2233284544198435,27.143616
2.2608334112048323,29.293077
2.298338367989821,32.207287
2.33584332477481,34.070923
2.3733482815597986,35.33434
2.410853238344787,36.56394
2.4483581951297757,37.49776
2.4858631519147645,38.99727
2.5233681086997533,41.257824
2.5608730654847416,42.36879
2.5983780222697304,43.350975
2.635882979054719,44.913467
2.673387935839708,45.875004
2.7108928926246962,46.07512
2.748397849409685,46.483425
2.785902806194674,46.222363
2.8234077629796626,46.016613
2.860912719764651,46.265606
2.8984176765496397,46.47655
2.935922633334629,46.274475
2.973427590119617,45.80173
3.010932546904606,45.90681
3.0484375036895943,46.020206
3.0859424604745835,45.873344
3.123447417259572,46.183308
3.1609523740445606,46.02785
3.1984573308295494,46.074436
3.235962287614538,46.84851
3.2734672443995265,46.86933
3.3109722011845153,46.58123
3.348477157969504,46.329144
3.385982114754493,46.616203
3.423487071539481,47.08859
3.46099202832447,47.44428
3.4984969851094587,47.800346
3.5360019418944475,47.828854
3.573506898679436,47.971615
3.611011855464424,48.41623
3.648516812249413,48.330868
3.686021769034402,47.94883
3.7235267258193905,47.901157
3.7610316826043793,48.22691
3.7985366393893676,49.026386
3.836041596174357,49.914604
3.873546552959345,50.624783
3.911051509744334,50.66012
3.9485564665293222,50.714653
3.9860614233143115,51.099987
4.0235663800993,51.39758
4.061071336884289,52.03854
4.098576293669278,52.905216
4.136081250454266,53.423367
4.173586207239254,53.75979
4.211091164024244,54.270096
4.248596120809232,54.97503
4.286101077594221,55.29127
4.3236060343792095,55.768253
4.361110991164199,56.426147
4.398615947949187,56.46659
4.436120904734175,56.567318
4.473625861519164,57.293427
4.511130818304153,58.405834
4.548635775089141,59.469177
4.5861407318741305,60.212307
4.623645688659119,61.225418
4.661150645444108,62.146572
4.698655602229096,63.106976
4.736160559014085,63.698124
4.773665515799073,63.93943
4.811170472584062,64.7381
4.848675429369051,65.406204
4.88618038615404,65.67419
4.923685342939028,66.73699
4.961190299724017,68.25157
4.998695256509006,69.23977
5.036200213293994,69.76273
5.073705170078982,70.70388
5.111210126863972,71.88779
5.148715083648961,72.20483
5.186220040433949,72.56863
5.2237249972189375,73.801735
5.261229954003927,74.626686
5.298734910788915,75.04501
5.336239867573903,75.7155
5.373744824358893,76.1841
5.411249781143881,76.55727
5.44875473792887,77.28048
5.486259694713858,77.82718
5.523764651498848,78.579544
5.561269608283836,79.45985
5.598774565068824,80.026184
5.636279521853813,80.66521
5.673784478638802,81.20665
5.71128943542379,81.624504
5.748794392208779,82.404396
5.786299348993768,83.222755
5.823804305778757,83.61786
5.861309262563745,83.96261
5.898814219348734,84.62577
5.936319176133722,85.30963
5.973824132918711,86.07357
6.0113290897037,86.416954
6.048834046488689,87.08329
6.086339003273677,87.527214
6.123843960058666,88.01446
6.161348916843655,88.49734
6.198853873628643,88.89771
6.236358830413631,89.3812
6.2738637871986205,90.29897
6.31136874398361,90.762276
6.348873700768598,91.25823
6.386378657553586,92.02938
6.423883614338576,92.65199
6.461388571123564,93.43756
6.498893527908552,93.51247
6.5363984846935415,93.1185
6.57390344147853,94.12041
6.611408398263519,94.913536
6.648913355048507,95.0817
6.6864183118334966,95.37931
6.723923268618485,95.7353
6.761428225403473,96.6442
6.7989331821884615,96.62679
6.836438138973451,96.56296
6.87394309575844,97.26287
6.911448052543428,97.92714
6.948953009328417,97.23539
6.986457966113406,97.07459
7.023962922898394,97.72963
7.0614678796833825,98.16309
7.098972836468371,97.988594
7.13647779325336,97.98955
7.173982750038348,98.444626
