gamma  mean  std
-1.794999999701976776e+02 4.542539596557617188e+01 3.170043945312500000e+00
-1.784999999105930328e+02 4.355681991577148438e+01 2.255874872207641602e+00
-1.774999998509883881e+02 4.367528915405273438e+01 2.541661262512207031e+00
-1.764999997913837433e+02 4.367779159545898438e+01 1.509609103202819824e+00
-1.754999997317790985e+02 4.372751235961914062e+01 1.756586670875549316e+00
-1.744999996721744253e+02 4.430138397216796875e+01 1.749337911605834961e+00
-1.734999996125698090e+02 4.378791809082031250e+01 1.935765027999877930e+00
-1.724999995529651642e+02 4.318798065185546875e+01 2.520693778991699219e+00
-1.714999994933605194e+02 4.328200531005859375e+01 2.894007205963134766e+00
-1.704999994337558746e+02 4.250400924682617188e+01 2.985261917114257812e+00
-1.694999993741512299e+02 4.259634017944335938e+01 2.673905372619628906e+00
-1.684999993145465851e+02 4.186885833740234375e+01 2.641130208969116211e+00
-1.674999992549419403e+02 4.227221679687500000e+01 2.377252101898193359e+00
-1.664999991953372955e+02 4.228499603271484375e+01 3.818914890289306641e+00
-1.654999991357326508e+02 4.315295791625976562e+01 3.065442562103271484e+00
-1.644999990761280060e+02 4.298049163818359375e+01 3.695188760757446289e+00
-1.634999990165233612e+02 4.431349563598632812e+01 3.898459672927856445e+00
-1.624999989569187164e+02 4.672620010375976562e+01 3.735741376876831055e+00
-1.614999988973140717e+02 4.640633773803710938e+01 2.718473911285400391e+00
-1.604999988377094269e+02 4.687018203735351562e+01 1.821876525878906250e+00
-1.594999987781047821e+02 4.499743652343750000e+01 1.289117813110351562e+00
-1.584999987185001373e+02 4.248902130126953125e+01 2.111849546432495117e+00
-1.574999986588954926e+02 4.160866928100585938e+01 1.725770354270935059e+00
-1.564999985992908478e+02 4.068843460083007812e+01 2.055149078369140625e+00
-1.554999985396862030e+02 4.070035171508789062e+01 2.688603639602661133e+00
-1.544999984800815582e+02 4.063943862915039062e+01 2.771156787872314453e+00
-1.534999984204769135e+02 4.044739532470703125e+01 2.725664854049682617e+00
-1.524999983608722687e+02 4.061561965942382812e+01 2.975744962692260742e+00
-1.514999983012676239e+02 4.020698928833007812e+01 2.611429214477539062e+00
-1.504999982416629791e+02 4.026737594604492188e+01 3.250495195388793945e+00
-1.494999981820583344e+02 4.185968017578125000e+01 2.570876121520996094e+00
-1.484999981224536896e+02 4.276212310791015625e+01 2.111914873123168945e+00
-1.474999980628490448e+02 4.542802429199218750e+01 3.317329406738281250e+00
-1.464999980032444000e+02 4.963714599609375000e+01 7.179747104644775391e+00
-1.454999979436397552e+02 5.054393768310546875e+01 7.579084396362304688e+00
-1.444999978840351105e+02 4.805681991577148438e+01 6.132089138031005859e+00
-1.434999978244304657e+02 4.609859848022460938e+01 5.946331501007080078e+00
-1.424999977648258209e+02 4.482757949829101562e+01 4.511157989501953125e+00
-1.414999977052211761e+02 4.367018890380859375e+01 4.421326637268066406e+00
-1.404999976456165314e+02 4.289980697631835938e+01 3.293759346008300781e+00
-1.394999975860118866e+02 4.190723419189453125e+01 3.036074638366699219e+00
-1.384999975264072418e+02 4.293072128295898438e+01 3.047574281692504883e+00
-1.374999974668025970e+02 4.603850555419921875e+01 4.388669490814208984e+00
-1.364999974071979523e+02 4.906479644775390625e+01 9.130721092224121094e+00
-1.354999973475933075e+02 5.264122772216796875e+01 1.382474708557128906e+01
-1.344999972879886627e+02 5.008232116699218750e+01 1.003765201568603516e+01
-1.334999972283840179e+02 4.486258697509765625e+01 3.657276391983032227e+00
-1.324999971687793732e+02 4.434811782836914062e+01 2.745277881622314453e+00
-1.314999971091747284e+02 4.244960784912109375e+01 3.197784185409545898e+00
-1.304999970495700836e+02 4.143201065063476562e+01 3.230109214782714844e+00
-1.294999969899654388e+02 4.149530792236328125e+01 3.306575298309326172e+00
