gamma  mean  std
-1.794999999701976776e+02 0.000000000000000000e+00 0.000000000000000000e+00
-1.784999999105930328e+02 5.962294006347656250e+01 3.557980775833129883e+00
-1.774999998509883881e+02 6.194430923461914062e+01 6.235193729400634766e+00
-1.764999997913837433e+02 6.202787399291992188e+01 5.246279239654541016e+00
-1.754999997317790985e+02 6.025822448730468750e+01 1.929139375686645508e+00
-1.744999996721744253e+02 6.101429367065429688e+01 2.523325204849243164e+00
-1.734999996125698090e+02 6.116345214843750000e+01 2.410447597503662109e+00
-1.724999995529651642e+02 6.188039779663085938e+01 2.714273929595947266e+00
-1.714999994933605194e+02 6.276102828979492188e+01 3.881584167480468750e+00
-1.704999994337558746e+02 6.245635986328125000e+01 3.363534212112426758e+00
-1.694999993741512299e+02 6.363717651367187500e+01 4.415322780609130859e+00
-1.684999993145465851e+02 6.370236587524414062e+01 4.774923324584960938e+00
-1.674999992549419403e+02 6.432849884033203125e+01 5.229223251342773438e+00
-1.664999991953372955e+02 6.564299774169921875e+01 7.435849666595458984e+00
-1.654999991357326508e+02 6.978273773193359375e+01 1.424501228332519531e+01
-1.644999990761280060e+02 8.453057861328125000e+01 4.320941162109375000e+01
-1.634999990165233612e+02 1.155298843383789062e+02 1.170198440551757812e+02
-1.624999989569187164e+02 1.455324859619140625e+02 1.777854766845703125e+02
-1.614999988973140717e+02 1.316404418945312500e+02 1.300595550537109375e+02
-1.604999988377094269e+02 1.005574111938476562e+02 5.953847503662109375e+01
-1.594999987781047821e+02 8.196969604492187500e+01 2.260516548156738281e+01
-1.584999987185001373e+02 7.416420745849609375e+01 1.185149574279785156e+01
-1.574999986588954926e+02 6.971907043457031250e+01 6.402201652526855469e+00
-1.564999985992908478e+02 6.730899047851562500e+01 3.535402774810791016e+00
-1.554999985396862030e+02 6.588264465332031250e+01 2.800940275192260742e+00
-1.544999984800815582e+02 6.490812683105468750e+01 4.585759162902832031e+00
-1.534999984204769135e+02 6.755421447753906250e+01 9.739163398742675781e+00
-1.524999983608722687e+02 6.346084594726562500e+01 2.103134632110595703e+00
-1.514999983012676239e+02 6.412109375000000000e+01 1.943536281585693359e+00
-1.504999982416629791e+02 6.402010345458984375e+01 2.764786958694458008e+00
-1.494999981820583344e+02 6.407106018066406250e+01 2.229085445404052734e+00
-1.484999981224536896e+02 6.399576950073242188e+01 3.159897089004516602e+00
-1.474999980628490448e+02 6.444477081298828125e+01 3.355436325073242188e+00
-1.464999980032444000e+02 6.454591369628906250e+01 2.979781627655029297e+00
-1.454999979436397552e+02 6.624827575683593750e+01 3.862701177597045898e+00
-1.444999978840351105e+02 6.622838592529296875e+01 5.174011230468750000e+00
-1.434999978244304657e+02 6.776605987548828125e+01 6.190520286560058594e+00
-1.424999977648258209e+02 6.982923126220703125e+01 8.221582412719726562e+00
-1.414999977052211761e+02 7.171682739257812500e+01 1.003302383422851562e+01
-1.404999976456165314e+02 7.355974578857421875e+01 9.959480285644531250e+00
-1.394999975860118866e+02 7.254108428955078125e+01 9.263856887817382812e+00
-1.384999975264072418e+02 7.241503906250000000e+01 7.824443817138671875e+00
-1.374999974668025970e+02 6.935393524169921875e+01 6.264633655548095703e+00
-1.364999974071979523e+02 6.885047149658203125e+01 4.788566112518310547e+00
-1.354999973475933075e+02 6.887398529052734375e+01 3.210391521453857422e+00
-1.344999972879886627e+02 6.894915008544921875e+01 3.074045181274414062e+00
-1.334999972283840179e+02 6.815342712402343750e+01 3.478686094284057617e+00
-1.324999971687793732e+02 6.872784423828125000e+01 2.599207162857055664e+00
-1.314999971091747284e+02 6.859483337402343750e+01 3.880050420761108398e+00
-1.304999970495700836e+02 7.000498199462890625e+01 3.755033969879150391e+00
-1.294999969899654388e+02 6.840074920654296875e+01 3.358570575714111328e+00
-1.284999969303607941e+02 7.095897674560546875e+01 5.501240730285644531e+00
-1.274999968707561493e+02 7.064472198486328125e+01 7.453192710876464844e+00
-1.264999968111514903e+02 7.047299194335937500e+01 8.659612655639648438e+00
-1.254999967515468740e+02 6.886566925048828125e+01 8.299380302429199219e+00
-1.244999966919422150e+02 6.755849456787109375e+01 7.512303829193115234e+00
-1.234999966323375702e+02 6.653069305419921875e+01 7.233747005462646484e+00
-1.224999965727329112e+02 6.465259552001953125e+01 4.696911811828613281e+00
-1.214999965131282806e+02 6.305738449096679688e+01 4.435787677764892578e+00
-1.204999964535236359e+02 6.208662033081054688e+01 2.951208114624023438e+00
-1.194999963939190053e+02 6.181644058227539062e+01 5.259531021118164062e+00
-1.184999963343143605e+02 6.640879058837890625e+01 1.879795646667480469e+01
-1.174999962747097015e+02 6.222761535644531250e+01 8.663876533508300781e+00
-1.164999962151050568e+02 5.929515457153320312e+01 2.815652608871459961e+00
-1.154999961555003978e+02 6.026693725585937500e+01 2.052329301834106445e+00
-1.144999960958957672e+02 5.904855346679687500e+01 2.463543653488159180e+00
-1.134999960362911224e+02 6.027217483520507812e+01 2.096734523773193359e+00
-1.124999959766864777e+02 5.993235397338867188e+01 1.840420365333557129e+00
-1.114999959170818329e+02 6.077842330932617188e+01 3.376664161682128906e+00
-1.104999958574771881e+02 6.260639953613281250e+01 5.185075759887695312e+00
-1.094999957978725291e+02 6.483364105224609375e+01 8.529879570007324219e+00
-1.084999957382678986e+02 7.130605316162109375e+01 1.882430267333984375e+01
-1.074999956786632538e+02 8.266550445556640625e+01 3.862208175659179688e+01
