gamma  mean  std
-1.794999999701976776e+02 0.000000000000000000e+00 0.000000000000000000e+00
-1.784999999105930328e+02 1.060175399780273438e+02 4.640852928161621094e+00
-1.774999998509883881e+02 1.070332870483398438e+02 3.922410488128662109e+00
-1.764999997913837433e+02 1.079058456420898438e+02 3.571239233016967773e+00
-1.754999997317790985e+02 1.082363815307617188e+02 3.988742828369140625e+00
-1.744999996721744253e+02 1.069679870605468750e+02 3.221494197845458984e+00
-1.734999996125698090e+02 1.065980911254882812e+02 4.296267509460449219e+00
-1.724999995529651642e+02 1.073419723510742188e+02 2.802900314331054688e+00
-1.714999994933605194e+02 1.073893661499023438e+02 3.758413553237915039e+00
-1.704999994337558746e+02 1.068459472656250000e+02 4.217544078826904297e+00
-1.694999993741512299e+02 1.074544982910156250e+02 4.729260444641113281e+00
-1.684999993145465851e+02 1.075381393432617188e+02 4.526348590850830078e+00
-1.674999992549419403e+02 1.065683288574218750e+02 4.638695716857910156e+00
-1.664999991953372955e+02 1.066406326293945312e+02 4.270711421966552734e+00
-1.654999991357326508e+02 1.078814163208007812e+02 4.161171913146972656e+00
-1.644999990761280060e+02 1.074955215454101562e+02 3.808506965637207031e+00
-1.634999990165233612e+02 1.062443923950195312e+02 3.184839725494384766e+00
-1.624999989569187164e+02 1.073002319335937500e+02 4.630299568176269531e+00
-1.614999988973140717e+02 1.082906265258789062e+02 5.964554786682128906e+00
-1.604999988377094269e+02 1.068188247680664062e+02 3.341993093490600586e+00
-1.594999987781047821e+02 1.063245544433593750e+02 3.146405696868896484e+00
-1.584999987185001373e+02 1.061278152465820312e+02 4.217189788818359375e+00
-1.574999986588954926e+02 1.074211730957031250e+02 4.321897029876708984e+00
-1.564999985992908478e+02 1.065718002319335938e+02 5.087150573730468750e+00
-1.554999985396862030e+02 1.075696182250976562e+02 4.171754837036132812e+00
-1.544999984800815582e+02 1.072870101928710938e+02 5.967246055603027344e+00
-1.534999984204769135e+02 1.074905014038085938e+02 3.693053722381591797e+00
-1.524999983608722687e+02 1.067753524780273438e+02 5.007515430450439453e+00
-1.514999983012676239e+02 1.061221389770507812e+02 3.228456735610961914e+00
-1.504999982416629791e+02 1.058826599121093750e+02 3.902086734771728516e+00
-1.494999981820583344e+02 1.072638931274414062e+02 2.675979852676391602e+00
-1.484999981224536896e+02 1.061852645874023438e+02 3.872128248214721680e+00
-1.474999980628490448e+02 1.077488403320312500e+02 4.508545398712158203e+00
-1.464999980032444000e+02 1.061606216430664062e+02 4.799767017364501953e+00
