gamma  mean  std
-1.794999999701976776e+02 3.921282196044921875e+01 3.688587903976440430e+00
-1.784999999105930328e+02 4.020924377441406250e+01 2.165441036224365234e+00
-1.774999998509883881e+02 4.032852935791015625e+01 2.200390338897705078e+00
-1.764999997913837433e+02 4.112427520751953125e+01 1.551360249519348145e+00
-1.754999997317790985e+02 4.143739700317382812e+01 1.893401622772216797e+00
-1.744999996721744253e+02 4.068768310546875000e+01 2.423670053482055664e+00
-1.734999996125698090e+02 4.104607772827148438e+01 1.115091204643249512e+00
-1.724999995529651642e+02 4.347884368896484375e+01 3.232998609542846680e+00
-1.714999994933605194e+02 5.106583023071289062e+01 1.673781776428222656e+01
-1.704999994337558746e+02 5.684236526489257812e+01 2.754500770568847656e+01
-1.694999993741512299e+02 4.970260238647460938e+01 9.266342163085937500e+00
-1.684999993145465851e+02 4.819223403930664062e+01 5.202545166015625000e+00
-1.674999992549419403e+02 5.285121536254882812e+01 1.361685752868652344e+01
-1.664999991953372955e+02 4.773511123657226562e+01 9.570037841796875000e+00
-1.654999991357326508e+02 4.258573532104492188e+01 4.993785858154296875e+00
-1.644999990761280060e+02 4.061077499389648438e+01 2.732803583145141602e+00
-1.634999990165233612e+02 4.042659759521484375e+01 3.697302103042602539e+00
-1.624999989569187164e+02 4.023351287841796875e+01 3.080396413803100586e+00
-1.614999988973140717e+02 3.992833709716796875e+01 2.319977521896362305e+00
-1.604999988377094269e+02 4.019624328613281250e+01 2.384276390075683594e+00
-1.594999987781047821e+02 4.059838485717773438e+01 3.186395406723022461e+00
-1.584999987185001373e+02 4.018478012084960938e+01 2.366496086120605469e+00
-1.574999986588954926e+02 4.127396774291992188e+01 2.095611333847045898e+00
-1.564999985992908478e+02 4.177828598022460938e+01 1.967770099639892578e+00
-1.554999985396862030e+02 4.182724380493164062e+01 1.984203815460205078e+00
-1.544999984800815582e+02 4.144247817993164062e+01 2.158068180084228516e+00
-1.534999984204769135e+02 4.008746719360351562e+01 2.028179168701171875e+00
-1.524999983608722687e+02 4.032862854003906250e+01 3.125618934631347656e+00
-1.514999983012676239e+02 3.979874801635742188e+01 3.064865350723266602e+00
-1.504999982416629791e+02 3.972133636474609375e+01 2.673690319061279297e+00
-1.494999981820583344e+02 3.980061340332031250e+01 2.362927913665771484e+00
-1.484999981224536896e+02 4.019927215576171875e+01 2.762398004531860352e+00
-1.474999980628490448e+02 4.102773284912109375e+01 2.235313653945922852e+00
-1.464999980032444000e+02 4.223131561279296875e+01 3.010642528533935547e+00
-1.454999979436397552e+02 5.128074645996093750e+01 1.306583309173583984e+01
-1.444999978840351105e+02 6.023666763305664062e+01 2.470041656494140625e+01
-1.434999978244304657e+02 4.822301864624023438e+01 1.028051185607910156e+01
-1.424999977648258209e+02 4.247193908691406250e+01 3.884768962860107422e+00
-1.414999977052211761e+02 4.121090316772460938e+01 3.184039115905761719e+00
-1.404999976456165314e+02 4.205968856811523438e+01 2.904253959655761719e+00
-1.394999975860118866e+02 4.198413848876953125e+01 2.297288417816162109e+00
-1.384999975264072418e+02 4.228219223022460938e+01 2.951241254806518555e+00
-1.374999974668025970e+02 4.225426864624023438e+01 2.587412834167480469e+00
-1.364999974071979523e+02 4.174421691894531250e+01 2.956716299057006836e+00
-1.354999973475933075e+02 4.136767196655273438e+01 3.299241304397583008e+00
-1.344999972879886627e+02 4.177711486816406250e+01 3.046385765075683594e+00
-1.334999972283840179e+02 4.127408599853515625e+01 3.338449954986572266e+00
-1.324999971687793732e+02 4.095125198364257812e+01 3.122550725936889648e+00
-1.314999971091747284e+02 4.163224029541015625e+01 3.629685878753662109e+00
-1.304999970495700836e+02 4.159155273437500000e+01 3.859451532363891602e+00
-1.294999969899654388e+02 4.140934753417968750e+01 4.225139617919921875e+00
-1.284999969303607941e+02 4.187632369995117188e+01 4.197088718414306641e+00
-1.274999968707561493e+02 4.193572616577148438e+01 3.524379253387451172e+00
-1.264999968111514903e+02 4.154193496704101562e+01 3.739552021026611328e+00
-1.254999967515468740e+02 4.209011459350585938e+01 3.996515035629272461e+00
-1.244999966919422150e+02 4.167827987670898438e+01 4.352025032043457031e+00
-1.234999966323375702e+02 4.152184295654296875e+01 3.464675664901733398e+00
-1.224999965727329112e+02 4.113714218139648438e+01 3.470691204071044922e+00
-1.214999965131282806e+02 4.118564987182617188e+01 3.255811691284179688e+00
-1.204999964535236359e+02 4.130781936645507812e+01 3.291685104370117188e+00
-1.194999963939190053e+02 4.161337661743164062e+01 3.120664596557617188e+00
-1.184999963343143605e+02 4.100173568725585938e+01 2.456872224807739258e+00
-1.174999962747097015e+02 4.152662658691406250e+01 1.566309809684753418e+00
-1.164999962151050568e+02 3.997922515869140625e+01 1.575563073158264160e+00
-1.154999961555003978e+02 4.002524948120117188e+01 2.600182056427001953e+00
-1.144999960958957672e+02 4.104637908935546875e+01 1.902551293373107910e+00
-1.134999960362911224e+02 4.122609710693359375e+01 2.539154529571533203e+00
-1.124999959766864777e+02 4.116882324218750000e+01 1.911319136619567871e+00
-1.114999959170818329e+02 4.151443099975585938e+01 3.036851167678833008e+00
-1.104999958574771881e+02 4.298132705688476562e+01 3.147834777832031250e+00
-1.094999957978725291e+02 4.294447326660156250e+01 3.490920066833496094e+00
-1.084999957382678986e+02 4.468072509765625000e+01 3.628234386444091797e+00
