2theta Intensity
5.952139160268129503e-01 2.515581369400024414e+00
6.015387680369312928e-01 2.391513347625732422e+00
6.078636200470497464e-01 2.390573024749755859e+00
6.141884720571680889e-01 2.302529573440551758e+00
6.205133240672864314e-01 2.302529573440551758e+00
6.268381760774048850e-01 2.302529573440551758e+00
6.331630280875232275e-01 2.302529573440551758e+00
6.394878800976415700e-01 2.289181470870971680e+00
6.458127321077600236e-01 2.248924732208251953e+00
6.521375841178783661e-01 2.248924732208251953e+00
6.584624361279967086e-01 2.248924732208251953e+00
6.647872881381151622e-01 2.248924732208251953e+00
6.711121401482335047e-01 2.248924732208251953e+00
6.774369921583518472e-01 2.320980787277221680e+00
6.837618441684703008e-01 2.255013465881347656e+00
6.900866961785886433e-01 2.108753204345703125e+00
6.964115481887069858e-01 2.000205039978027344e+00
7.027364001988254394e-01 2.075351715087890625e+00
7.090612522089437819e-01 2.133339166641235352e+00
7.153861042190621244e-01 2.133339166641235352e+00
7.217109562291805780e-01 2.133339166641235352e+00
7.280358082392989205e-01 2.250589609146118164e+00
7.343606602494172630e-01 2.270549535751342773e+00
7.406855122595356056e-01 2.200447559356689453e+00
7.470103642696540591e-01 2.200447559356689453e+00
7.533352162797724016e-01 2.200447559356689453e+00
7.596600682898907442e-01 2.170019149780273438e+00
7.659849203000091977e-01 2.126470565795898438e+00
7.723097723101275403e-01 2.183303356170654297e+00
7.786346243202458828e-01 2.183303356170654297e+00
7.849594763303642253e-01 2.124953269958496094e+00
7.912843283404826789e-01 2.028709650039672852e+00
7.976091803506010214e-01 1.905420660972595215e+00
8.039340323607193639e-01 1.805195808410644531e+00
8.102588843708378175e-01 1.743311882019042969e+00
8.165837363809561600e-01 1.943634033203125000e+00
8.229085883910745025e-01 2.155557155609130859e+00
8.292334404011929561e-01 2.157061100006103516e+00
8.355582924113112986e-01 2.157061100006103516e+00
8.418831444214296411e-01 2.157061100006103516e+00
8.482079964315480947e-01 2.278930425643920898e+00
8.545328484416664372e-01 2.389050960540771484e+00
8.608577004517847797e-01 2.216977357864379883e+00
8.671825524619032333e-01 2.136386871337890625e+00
8.735074044720215758e-01 2.137216091156005859e+00
8.798322564821399183e-01 2.425914764404296875e+00
8.861571084922583719e-01 2.395974874496459961e+00
8.924819605023767144e-01 2.626753807067871094e+00
8.988068125124950569e-01 2.540980339050292969e+00
9.051316645226135105e-01 2.540980339050292969e+00
9.114565165327318530e-01 2.528859615325927734e+00
9.177813685428501955e-01 2.556138277053833008e+00
9.241062205529686491e-01 2.518387317657470703e+00
9.304310725630869916e-01 2.492023944854736328e+00
9.367559245732053341e-01 2.476386785507202148e+00
9.430807765833237877e-01 2.369727611541748047e+00
9.494056285934421302e-01 2.243560314178466797e+00
9.557304806035604727e-01 2.243560314178466797e+00
9.620553326136789263e-01 2.243560314178466797e+00
9.683801846237972688e-01 2.243560314178466797e+00
9.747050366339156113e-01 1.941031932830810547e+00
9.810298886440340649e-01 1.791003227233886719e+00
9.873547406541524074e-01 1.789970636367797852e+00
9.936795926642707499e-01 1.832620382308959961e+00
1.000004444674389203e+00 1.946814179420471191e+00
1.006329296684507657e+00 1.991876244544982910e+00
1.012654148694625889e+00 1.973922848701477051e+00
1.018979000704744342e+00 2.002941608428955078e+00
1.025303852714862796e+00 2.010420560836791992e+00
1.031628704724981027e+00 2.012514352798461914e+00
1.037953556735099481e+00 2.017357587814331055e+00
1.044278408745217712e+00 2.017357587814331055e+00
